Clean_Title,Title_Counts,Clean_Title_Prompt,is_original,Clean_Title_Char_Len,Content_Type_Prompt,content_type
the book of sun,1,Is title 'the book of sun' original Netflix content?,Answer No,15,"Is Netflix title 'the book of sun' a Series, Movie, or Documentary?",Answer: It is not a known title on Netflix.
fifa uncovered limited series,1,Is title 'fifa uncovered limited series' original Netflix content?,Answer No,29,"Is Netflix title 'fifa uncovered limited series' a Series, Movie, or Documentary?",Answer Series
die mamba  gefhrlich lustig,1,Is title 'die mamba  gefhrlich lustig' original Netflix content?,Answer: No,27,"Is Netflix title 'die mamba  gefhrlich lustig' a Series, Movie, or Documentary?",Answer Movie
spoiled brats  pourris gts,1,Is title 'spoiled brats  pourris gts' original Netflix content?,Answer: No,26,"Is Netflix title 'spoiled brats  pourris gts' a Series, Movie, or Documentary?",Answer: Movie
dna decisamente non adatti,1,Is title 'dna decisamente non adatti' original Netflix content?,Answer: No,26,"Is Netflix title 'dna decisamente non adatti' a Series, Movie, or Documentary?",Answer: Movie
gonjiam haunted asylum,1,Is title 'gonjiam haunted asylum' original Netflix content?,Answer No,22,"Is Netflix title 'gonjiam haunted asylum' a Series, Movie, or Documentary?",Answer Movie
dangerous drugs of sex,1,Is title 'dangerous drugs of sex' original Netflix content?,Answer No,22,"Is Netflix title 'dangerous drugs of sex' a Series, Movie, or Documentary?",Answer Documentary
where am i going  quo vado,1,Is title 'where am i going  quo vado' original Netflix content?,Answer No,26,"Is Netflix title 'where am i going  quo vado' a Series, Movie, or Documentary?",Answer Movie
the way we are  biz byleyiz,1,Is title 'the way we are  biz byleyiz' original Netflix content?,Answer: No,27,"Is Netflix title 'the way we are  biz byleyiz' a Series, Movie, or Documentary?",Answer Series
david a arnold fat ballerina,1,Is title 'david a arnold fat ballerina' original Netflix content?,Answer No,28,"Is Netflix title 'david a arnold fat ballerina' a Series, Movie, or Documentary?",Answer Series
dabbe 6 the return  dabbe 6,1,Is title 'dabbe 6 the return  dabbe 6' original Netflix content?,Answer No,27,"Is Netflix title 'dabbe 6 the return  dabbe 6' a Series, Movie, or Documentary?",Answer Movie
troy fall of a city,1,Is title 'troy fall of a city' original Netflix content?,Answer No,19,"Is Netflix title 'troy fall of a city' a Series, Movie, or Documentary?",Answer Series
the valley of a thousand hills,1,Is title 'the valley of a thousand hills' original Netflix content?,Answer: No,30,"Is Netflix title 'the valley of a thousand hills' a Series, Movie, or Documentary?",Answer Documentary
we are family,1,Is title 'we are family' original Netflix content?,Answer: No,13,"Is Netflix title 'we are family' a Series, Movie, or Documentary?",Answer Series
canton god father,1,Is title 'canton god father' original Netflix content?,Answer No,17,"Is Netflix title 'canton god father' a Series, Movie, or Documentary?",Answer Movie
connasse princesse des coeurs,1,Is title 'connasse princesse des coeurs' original Netflix content?,Answer No,29,"Is Netflix title 'connasse princesse des coeurs' a Series, Movie, or Documentary?",Answer Series
comopop,1,Is title 'comopop' original Netflix content?,Answer No,7,"Is Netflix title 'comopop' a Series, Movie, or Documentary?","Answer: There is no Netflix title called ""comopop."""
captn sharky  kptn sharky,1,Is title 'captn sharky  kptn sharky' original Netflix content?,Answer No,25,"Is Netflix title 'captn sharky  kptn sharky' a Series, Movie, or Documentary?",Answer Movie
doctors,1,Is title 'doctors' original Netflix content?,Answer No,7,"Is Netflix title 'doctors' a Series, Movie, or Documentary?",Answer Series
god of gamblers ii,1,Is title 'god of gamblers ii' original Netflix content?,Answer No,18,"Is Netflix title 'god of gamblers ii' a Series, Movie, or Documentary?",Answer Movie
illang the wolf brigade,1,Is title 'illang the wolf brigade' original Netflix content?,Answer No,23,"Is Netflix title 'illang the wolf brigade' a Series, Movie, or Documentary?",Answer Movie
living with yourself,1,Is title 'living with yourself' original Netflix content?,Answer Yes,20,"Is Netflix title 'living with yourself' a Series, Movie, or Documentary?",Answer Series
school of chocolate,1,Is title 'school of chocolate' original Netflix content?,Answer: No,19,"Is Netflix title 'school of chocolate' a Series, Movie, or Documentary?",Answer Series
barbershop 2 back in business,1,Is title 'barbershop 2 back in business' original Netflix content?,Answer No,29,"Is Netflix title 'barbershop 2 back in business' a Series, Movie, or Documentary?",Answer Movie
you dont mess with the zohan,1,Is title 'you dont mess with the zohan' original Netflix content?,Answer No,28,"Is Netflix title 'you dont mess with the zohan' a Series, Movie, or Documentary?",Answer Movie
buying beverly hills,1,Is title 'buying beverly hills' original Netflix content?,Answer: No,20,"Is Netflix title 'buying beverly hills' a Series, Movie, or Documentary?",Answer Series
lunana a yak in the classroom,1,Is title 'lunana a yak in the classroom' original Netflix content?,Answer No,29,"Is Netflix title 'lunana a yak in the classroom' a Series, Movie, or Documentary?",Answer Movie
amit tandon family tandoncies,1,Is title 'amit tandon family tandoncies' original Netflix content?,Answer Yes,29,"Is Netflix title 'amit tandon family tandoncies' a Series, Movie, or Documentary?",Answer Series
shimla mirchi,1,Is title 'shimla mirchi' original Netflix content?,Answer No,13,"Is Netflix title 'shimla mirchi' a Series, Movie, or Documentary?",Answer Movie
love you to the stars and back,1,Is title 'love you to the stars and back' original Netflix content?,Answer No,30,"Is Netflix title 'love you to the stars and back' a Series, Movie, or Documentary?",Answer Movie
hasan minhaj homecoming king,1,Is title 'hasan minhaj homecoming king' original Netflix content?,Answer Yes,28,"Is Netflix title 'hasan minhaj homecoming king' a Series, Movie, or Documentary?",Answer Stand-up Comedy Special
wild tales  relatos salvajes,1,Is title 'wild tales  relatos salvajes' original Netflix content?,Answer No,28,"Is Netflix title 'wild tales  relatos salvajes' a Series, Movie, or Documentary?",Answer Movie
atlanta 2016 robbin,1,Is title 'atlanta 2016 robbin' original Netflix content?,Answer No,19,"Is Netflix title 'atlanta 2016 robbin' a Series, Movie, or Documentary?",Answer Series
luck by chance,1,Is title 'luck by chance' original Netflix content?,Answer No,14,"Is Netflix title 'luck by chance' a Series, Movie, or Documentary?",Answer Movie
tabloid truth,1,Is title 'tabloid truth' original Netflix content?,Answer No,13,"Is Netflix title 'tabloid truth' a Series, Movie, or Documentary?",Answer Movie
whisper of the heart,1,Is title 'whisper of the heart' original Netflix content?,Answer No,20,"Is Netflix title 'whisper of the heart' a Series, Movie, or Documentary?",Answer Movie
once upon a time in hollywood,1,Is title 'once upon a time in hollywood' original Netflix content?,Answer No,29,"Is Netflix title 'once upon a time in hollywood' a Series, Movie, or Documentary?",Answer Movie
the forest of love,1,Is title 'the forest of love' original Netflix content?,Answer Yes,18,"Is Netflix title 'the forest of love' a Series, Movie, or Documentary?",Answer Movie
hold your breath the ice dive,1,Is title 'hold your breath the ice dive' original Netflix content?,Answer No,29,"Is Netflix title 'hold your breath the ice dive' a Series, Movie, or Documentary?",Answer Documentary
the last kids on earth book 1,1,Is title 'the last kids on earth book 1' original Netflix content?,Answer Yes,29,"Is Netflix title 'the last kids on earth book 1' a Series, Movie, or Documentary?",Answer Series
looking for teddy  le doudou,1,Is title 'looking for teddy  le doudou' original Netflix content?,Answer: No,28,"Is Netflix title 'looking for teddy  le doudou' a Series, Movie, or Documentary?",Answer Movie
talk to her  hable con ella,1,Is title 'talk to her  hable con ella' original Netflix content?,Answer No,27,"Is Netflix title 'talk to her  hable con ella' a Series, Movie, or Documentary?",Answer Movie
green lantern beware my power,1,Is title 'green lantern beware my power' original Netflix content?,Answer No,29,"Is Netflix title 'green lantern beware my power' a Series, Movie, or Documentary?",Answer Series
just remembering,1,Is title 'just remembering' original Netflix content?,Answer: No,16,"Is Netflix title 'just remembering' a Series, Movie, or Documentary?",Answer: It could be any of the three categories without more specific information.
wet woman in the wind,1,Is title 'wet woman in the wind' original Netflix content?,Answer No,21,"Is Netflix title 'wet woman in the wind' a Series, Movie, or Documentary?",Answer Movie
never back down 2 the beatdown,1,Is title 'never back down 2 the beatdown' original Netflix content?,Answer No,30,"Is Netflix title 'never back down 2 the beatdown' a Series, Movie, or Documentary?",Answer Movie
werewolf the beast among us,1,Is title 'werewolf the beast among us' original Netflix content?,Answer No,27,"Is Netflix title 'werewolf the beast among us' a Series, Movie, or Documentary?",Answer Movie
ayotzinapa el paso de la tortuga,1,Is title 'ayotzinapa el paso de la tortuga' original Netflix content?,Answer Yes,32,"Is Netflix title 'ayotzinapa el paso de la tortuga' a Series, Movie, or Documentary?",Answer Documentary
the german doctor  wakolda,1,Is title 'the german doctor  wakolda' original Netflix content?,Answer No,26,"Is Netflix title 'the german doctor  wakolda' a Series, Movie, or Documentary?",Answer Movie
stuck with you  happy nous year,1,Is title 'stuck with you  happy nous year' original Netflix content?,Answer: No,31,"Is Netflix title 'stuck with you  happy nous year' a Series, Movie, or Documentary?",Answer Series
peak time,1,Is title 'peak time' original Netflix content?,Answer: No,9,"Is Netflix title 'peak time' a Series, Movie, or Documentary?",Answer Series
out of my league  sul pi bello,1,Is title 'out of my league  sul pi bello' original Netflix content?,Answer: No,30,"Is Netflix title 'out of my league  sul pi bello' a Series, Movie, or Documentary?",Answer Movie
spiderman into the spiderverse,1,Is title 'spiderman into the spiderverse' original Netflix content?,Answer No,30,"Is Netflix title 'spiderman into the spiderverse' a Series, Movie, or Documentary?",Answer Movie
bhai vyakti ki valli  uttarardh,1,Is title 'bhai vyakti ki valli  uttarardh' original Netflix content?,Answer: No,31,"Is Netflix title 'bhai vyakti ki valli  uttarardh' a Series, Movie, or Documentary?",Answer Movie
zipi y zape y la isla del capitn,1,Is title 'zipi y zape y la isla del capitn' original Netflix content?,Answer No,32,"Is Netflix title 'zipi y zape y la isla del capitn' a Series, Movie, or Documentary?",Answer Movie
magical land of oz,1,Is title 'magical land of oz' original Netflix content?,Answer No,18,"Is Netflix title 'magical land of oz' a Series, Movie, or Documentary?",Answer Documentary
black ink crew new york,1,Is title 'black ink crew new york' original Netflix content?,Answer No,23,"Is Netflix title 'black ink crew new york' a Series, Movie, or Documentary?",Answer Series
the babysitter killer queen,1,Is title 'the babysitter killer queen' original Netflix content?,Answer Yes,27,"Is Netflix title 'the babysitter killer queen' a Series, Movie, or Documentary?",Answer Movie
tonkatsudj agetaro  dj,1,Is title 'tonkatsudj agetaro  dj' original Netflix content?,Answer No,22,"Is Netflix title 'tonkatsudj agetaro  dj' a Series, Movie, or Documentary?",Answer Series
20th century girl  20,1,Is title '20th century girl  20' original Netflix content?,Answer: No,21,"Is Netflix title '20th century girl  20' a Series, Movie, or Documentary?","Answer: It is unclear as there is no known title ""20th century girl 20"" on Netflix."
luccas neto em o mapa do tesouro,1,Is title 'luccas neto em o mapa do tesouro' original Netflix content?,Answer Yes,32,"Is Netflix title 'luccas neto em o mapa do tesouro' a Series, Movie, or Documentary?",Answer Movie
aftermath  lad de sm brn,1,Is title 'aftermath  lad de sm brn' original Netflix content?,Answer: No,24,"Is Netflix title 'aftermath  lad de sm brn' a Series, Movie, or Documentary?",Answer Series
monty python the meaning of live,1,Is title 'monty python the meaning of live' original Netflix content?,Answer No,32,"Is Netflix title 'monty python the meaning of live' a Series, Movie, or Documentary?",Answer Documentary
legend of deification,1,Is title 'legend of deification' original Netflix content?,Answer No,21,"Is Netflix title 'legend of deification' a Series, Movie, or Documentary?",Answer Movie
cheer up mr lee,1,Is title 'cheer up mr lee' original Netflix content?,Answer No,15,"Is Netflix title 'cheer up mr lee' a Series, Movie, or Documentary?",Answer Movie
daeng phra khanong,1,Is title 'daeng phra khanong' original Netflix content?,Answer No,18,"Is Netflix title 'daeng phra khanong' a Series, Movie, or Documentary?",Answer Movie
black clover iii   iii,1,Is title 'black clover iii   iii' original Netflix content?,Answer No,22,"Is Netflix title 'black clover iii   iii' a Series, Movie, or Documentary?",Answer Series
somewhere between limited series,1,Is title 'somewhere between limited series' original Netflix content?,Answer: No,32,"Is Netflix title 'somewhere between limited series' a Series, Movie, or Documentary?",Answer Series
when marnie was there,1,Is title 'when marnie was there' original Netflix content?,Answer No,21,"Is Netflix title 'when marnie was there' a Series, Movie, or Documentary?",Answer Movie
live to lead limited series,1,Is title 'live to lead limited series' original Netflix content?,Answer: No,27,"Is Netflix title 'live to lead limited series' a Series, Movie, or Documentary?",Answer Series
theres someone inside your house,1,Is title 'theres someone inside your house' original Netflix content?,Answer No,32,"Is Netflix title 'theres someone inside your house' a Series, Movie, or Documentary?",Answer Movie
street food asia limited series,1,Is title 'street food asia limited series' original Netflix content?,Answer Yes,31,"Is Netflix title 'street food asia limited series' a Series, Movie, or Documentary?",Answer Series
david foster off the record,1,Is title 'david foster off the record' original Netflix content?,Answer Yes,27,"Is Netflix title 'david foster off the record' a Series, Movie, or Documentary?",Answer Documentary
pinocchio,1,Is title 'pinocchio' original Netflix content?,Answer No,9,"Is Netflix title 'pinocchio' a Series, Movie, or Documentary?",Answer Movie
the kings case note,1,Is title 'the kings case note' original Netflix content?,Answer No,19,"Is Netflix title 'the kings case note' a Series, Movie, or Documentary?",Answer Movie
penguin town limited series,1,Is title 'penguin town limited series' original Netflix content?,Answer Yes,27,"Is Netflix title 'penguin town limited series' a Series, Movie, or Documentary?",Answer Series
tune in for love,1,Is title 'tune in for love' original Netflix content?,Answer No,16,"Is Netflix title 'tune in for love' a Series, Movie, or Documentary?",Answer Movie
betaal,1,Is title 'betaal' original Netflix content?,Answer Yes,6,"Is Netflix title 'betaal' a Series, Movie, or Documentary?",Answer Series
bikram yogi guru predator,1,Is title 'bikram yogi guru predator' original Netflix content?,Answer Yes,25,"Is Netflix title 'bikram yogi guru predator' a Series, Movie, or Documentary?",Answer Documentary
shanghai fortress,1,Is title 'shanghai fortress' original Netflix content?,Answer No,17,"Is Netflix title 'shanghai fortress' a Series, Movie, or Documentary?",Answer Movie
jeff foxworthy the good old days,1,Is title 'jeff foxworthy the good old days' original Netflix content?,Answer No,32,"Is Netflix title 'jeff foxworthy the good old days' a Series, Movie, or Documentary?",Answer Documentary
un medico in famiglia stagione 3,1,Is title 'un medico in famiglia stagione 3' original Netflix content?,Answer No,32,"Is Netflix title 'un medico in famiglia stagione 3' a Series, Movie, or Documentary?",Answer Series
franco escamilla por la ancdota,1,Is title 'franco escamilla por la ancdota' original Netflix content?,Answer No,31,"Is Netflix title 'franco escamilla por la ancdota' a Series, Movie, or Documentary?",Answer: Series
what a crush  ailecek aknz,1,Is title 'what a crush  ailecek aknz' original Netflix content?,Answer: No,26,"Is Netflix title 'what a crush  ailecek aknz' a Series, Movie, or Documentary?",Answer Movie
the great train robbery series 1,1,Is title 'the great train robbery series 1' original Netflix content?,Answer No,32,"Is Netflix title 'the great train robbery series 1' a Series, Movie, or Documentary?",Answer Series
tabaluga the little green dragon,1,Is title 'tabaluga the little green dragon' original Netflix content?,Answer No,32,"Is Netflix title 'tabaluga the little green dragon' a Series, Movie, or Documentary?",Answer Series
jim gaffigan comedy monster,1,Is title 'jim gaffigan comedy monster' original Netflix content?,Answer Yes,27,"Is Netflix title 'jim gaffigan comedy monster' a Series, Movie, or Documentary?",Answer Comedy Special
total drama pahkitew island,1,Is title 'total drama pahkitew island' original Netflix content?,Answer No,27,"Is Netflix title 'total drama pahkitew island' a Series, Movie, or Documentary?",Answer Series
iliza shlesinger confirmed kills,1,Is title 'iliza shlesinger confirmed kills' original Netflix content?,Answer Yes,32,"Is Netflix title 'iliza shlesinger confirmed kills' a Series, Movie, or Documentary?",Answer Stand-up Comedy Special
verpiss dich schneewittchen,1,Is title 'verpiss dich schneewittchen' original Netflix content?,Answer: No,27,"Is Netflix title 'verpiss dich schneewittchen' a Series, Movie, or Documentary?",Answer Movie
lets get physical,1,Is title 'lets get physical' original Netflix content?,Answer No,17,"Is Netflix title 'lets get physical' a Series, Movie, or Documentary?",Answer Series
charlie and the chocolate factory,1,Is title 'charlie and the chocolate factory' original Netflix content?,Answer No,33,"Is Netflix title 'charlie and the chocolate factory' a Series, Movie, or Documentary?",Answer Movie
los and faun  los dan faun,1,Is title 'los and faun  los dan faun' original Netflix content?,Answer: No,26,"Is Netflix title 'los and faun  los dan faun' a Series, Movie, or Documentary?",Answer: Series
caf con aroma de mujer,1,Is title 'caf con aroma de mujer' original Netflix content?,Answer No,22,"Is Netflix title 'caf con aroma de mujer' a Series, Movie, or Documentary?",Answer Series
wannabe courageous,1,Is title 'wannabe courageous' original Netflix content?,Answer: No,18,"Is Netflix title 'wannabe courageous' a Series, Movie, or Documentary?",Answer: It could be any of the three options without more specific information.
catch teenieping,1,Is title 'catch teenieping' original Netflix content?,Answer: No,16,"Is Netflix title 'catch teenieping' a Series, Movie, or Documentary?",Answer: It is not a known title on Netflix.
ayyad in riyadh,1,Is title 'ayyad in riyadh' original Netflix content?,Answer: No,15,"Is Netflix title 'ayyad in riyadh' a Series, Movie, or Documentary?",Answer Series
van vlees en bloed,1,Is title 'van vlees en bloed' original Netflix content?,Answer No,18,"Is Netflix title 'van vlees en bloed' a Series, Movie, or Documentary?",Answer Series
marco polo one hundred eyes,1,Is title 'marco polo one hundred eyes' original Netflix content?,Answer Yes,27,"Is Netflix title 'marco polo one hundred eyes' a Series, Movie, or Documentary?",Answer Series
once a gangster,1,Is title 'once a gangster' original Netflix content?,Answer No,15,"Is Netflix title 'once a gangster' a Series, Movie, or Documentary?",Answer Movie
unsolved mysteries volume 3,1,Is title 'unsolved mysteries volume 3' original Netflix content?,Answer Yes,27,"Is Netflix title 'unsolved mysteries volume 3' a Series, Movie, or Documentary?",Answer Series
onboard the transcontinental race,1,Is title 'onboard the transcontinental race' original Netflix content?,Answer: No,33,"Is Netflix title 'onboard the transcontinental race' a Series, Movie, or Documentary?",Answer Documentary
anitta made in honrio,1,Is title 'anitta made in honrio' original Netflix content?,Answer Yes,21,"Is Netflix title 'anitta made in honrio' a Series, Movie, or Documentary?",Answer Series
ante sundaraniki malayalam,1,Is title 'ante sundaraniki malayalam' original Netflix content?,Answer: No,26,"Is Netflix title 'ante sundaraniki malayalam' a Series, Movie, or Documentary?",Answer Movie
beyond dreams  drm vidare,1,Is title 'beyond dreams  drm vidare' original Netflix content?,Answer: No,25,"Is Netflix title 'beyond dreams  drm vidare' a Series, Movie, or Documentary?",Answer Series
american pie presents beta house,1,Is title 'american pie presents beta house' original Netflix content?,Answer No,32,"Is Netflix title 'american pie presents beta house' a Series, Movie, or Documentary?",Answer Movie
an evening with beverly luff linn,1,Is title 'an evening with beverly luff linn' original Netflix content?,Answer No,33,"Is Netflix title 'an evening with beverly luff linn' a Series, Movie, or Documentary?",Answer Movie
ankahi kahaniya,1,Is title 'ankahi kahaniya' original Netflix content?,Answer Yes,15,"Is Netflix title 'ankahi kahaniya' a Series, Movie, or Documentary?",Answer Movie
49 days with a merman,1,Is title '49 days with a merman' original Netflix content?,Answer No,21,"Is Netflix title '49 days with a merman' a Series, Movie, or Documentary?",Answer Series
mano po 5 gua ai di i love you,1,Is title 'mano po 5 gua ai di i love you' original Netflix content?,Answer No,30,"Is Netflix title 'mano po 5 gua ai di i love you' a Series, Movie, or Documentary?",Answer Movie
a perfect plan  un plan parfait,1,Is title 'a perfect plan  un plan parfait' original Netflix content?,Answer No,31,"Is Netflix title 'a perfect plan  un plan parfait' a Series, Movie, or Documentary?",Answer Movie
32 malasana street  malasaa 32,1,Is title '32 malasana street  malasaa 32' original Netflix content?,Answer No,30,"Is Netflix title '32 malasana street  malasaa 32' a Series, Movie, or Documentary?",Answer Movie
30 minute workouts volume 2,1,Is title '30 minute workouts volume 2' original Netflix content?,Answer: No,27,"Is Netflix title '30 minute workouts volume 2' a Series, Movie, or Documentary?",Answer Series
a bittersweet life,1,Is title 'a bittersweet life' original Netflix content?,Answer No,18,"Is Netflix title 'a bittersweet life' a Series, Movie, or Documentary?",Answer Movie
trippin with the kandasamys,1,Is title 'trippin with the kandasamys' original Netflix content?,Answer No,27,"Is Netflix title 'trippin with the kandasamys' a Series, Movie, or Documentary?",Answer Movie
a little princess,1,Is title 'a little princess' original Netflix content?,Answer No,17,"Is Netflix title 'a little princess' a Series, Movie, or Documentary?",Answer Movie
waiting for the barbarians 2019,1,Is title 'waiting for the barbarians 2019' original Netflix content?,Answer No,31,"Is Netflix title 'waiting for the barbarians 2019' a Series, Movie, or Documentary?",Answer Movie
the volcano rescue from whakaari,1,Is title 'the volcano rescue from whakaari' original Netflix content?,Answer No,32,"Is Netflix title 'the volcano rescue from whakaari' a Series, Movie, or Documentary?",Answer Documentary
aakhri adaalat,1,Is title 'aakhri adaalat' original Netflix content?,Answer No,14,"Is Netflix title 'aakhri adaalat' a Series, Movie, or Documentary?",Answer Movie
colin quinn red state blue state,1,Is title 'colin quinn red state blue state' original Netflix content?,Answer No,32,"Is Netflix title 'colin quinn red state blue state' a Series, Movie, or Documentary?",Answer Stand-up Comedy Special
surviving paradise a family tale,1,Is title 'surviving paradise a family tale' original Netflix content?,Answer No,32,"Is Netflix title 'surviving paradise a family tale' a Series, Movie, or Documentary?",Answer Documentary
upin  ipin jeng jeng jeng,1,Is title 'upin  ipin jeng jeng jeng' original Netflix content?,Answer No,25,"Is Netflix title 'upin  ipin jeng jeng jeng' a Series, Movie, or Documentary?",Answer Series
fck love too  fck de liefde 2,1,Is title 'fck love too  fck de liefde 2' original Netflix content?,Answer: No,29,"Is Netflix title 'fck love too  fck de liefde 2' a Series, Movie, or Documentary?",Answer Series
search www    www,1,Is title 'search www    www' original Netflix content?,Answer No,17,"Is Netflix title 'search www    www' a Series, Movie, or Documentary?",Answer Series
marianne  leonard words of love,1,Is title 'marianne  leonard words of love' original Netflix content?,Answer No,31,"Is Netflix title 'marianne  leonard words of love' a Series, Movie, or Documentary?",Answer Documentary
the battered bastards of baseball,1,Is title 'the battered bastards of baseball' original Netflix content?,Answer No,33,"Is Netflix title 'the battered bastards of baseball' a Series, Movie, or Documentary?",Answer Documentary
lookism,1,Is title 'lookism' original Netflix content?,Answer No,7,"Is Netflix title 'lookism' a Series, Movie, or Documentary?",Answer Series
dartacn y los tres mosqueperros,1,Is title 'dartacn y los tres mosqueperros' original Netflix content?,Answer No,31,"Is Netflix title 'dartacn y los tres mosqueperros' a Series, Movie, or Documentary?",Answer Series
we are legends,1,Is title 'we are legends' original Netflix content?,Answer: No,14,"Is Netflix title 'we are legends' a Series, Movie, or Documentary?",Answer Movie
the neverending story 1984,1,Is title 'the neverending story 1984' original Netflix content?,Answer No,26,"Is Netflix title 'the neverending story 1984' a Series, Movie, or Documentary?",Answer Movie
what we wanted  was wir wollten,1,Is title 'what we wanted  was wir wollten' original Netflix content?,Answer No,31,"Is Netflix title 'what we wanted  was wir wollten' a Series, Movie, or Documentary?",Answer Movie
a new york christmas wedding,1,Is title 'a new york christmas wedding' original Netflix content?,Answer Yes,28,"Is Netflix title 'a new york christmas wedding' a Series, Movie, or Documentary?",Answer Movie
sebastian maniscalco stay hungry,1,Is title 'sebastian maniscalco stay hungry' original Netflix content?,Answer No,32,"Is Netflix title 'sebastian maniscalco stay hungry' a Series, Movie, or Documentary?",Answer Stand-up Comedy Special
a go go cory carson summer camp,1,Is title 'a go go cory carson summer camp' original Netflix content?,Answer Yes,31,"Is Netflix title 'a go go cory carson summer camp' a Series, Movie, or Documentary?",Answer Series
us in the us  mai stati uniti,1,Is title 'us in the us  mai stati uniti' original Netflix content?,Answer: No,29,"Is Netflix title 'us in the us  mai stati uniti' a Series, Movie, or Documentary?",Answer Series
missing dead or alive,1,Is title 'missing dead or alive' original Netflix content?,Answer No,21,"Is Netflix title 'missing dead or alive' a Series, Movie, or Documentary?",Answer Series
the super parental guardians,1,Is title 'the super parental guardians' original Netflix content?,Answer No,28,"Is Netflix title 'the super parental guardians' a Series, Movie, or Documentary?",Answer Movie
kathleen madigan bothering jesus,1,Is title 'kathleen madigan bothering jesus' original Netflix content?,Answer Yes,32,"Is Netflix title 'kathleen madigan bothering jesus' a Series, Movie, or Documentary?",Answer Movie
michael jacksons this is it,1,Is title 'michael jacksons this is it' original Netflix content?,Answer No,27,"Is Netflix title 'michael jacksons this is it' a Series, Movie, or Documentary?",Answer Movie
ghost in transit,1,Is title 'ghost in transit' original Netflix content?,Answer: No,16,"Is Netflix title 'ghost in transit' a Series, Movie, or Documentary?",Answer: Series
at que a sorte nos separe 2,1,Is title 'at que a sorte nos separe 2' original Netflix content?,Answer No,27,"Is Netflix title 'at que a sorte nos separe 2' a Series, Movie, or Documentary?",Answer Movie
handsome a netflix mystery movie,1,Is title 'handsome a netflix mystery movie' original Netflix content?,Answer Yes,32,"Is Netflix title 'handsome a netflix mystery movie' a Series, Movie, or Documentary?",Answer Movie
fireplace for your home,1,Is title 'fireplace for your home' original Netflix content?,Answer Yes,23,"Is Netflix title 'fireplace for your home' a Series, Movie, or Documentary?",Answer Series
merry men the real yoruba demons,1,Is title 'merry men the real yoruba demons' original Netflix content?,Answer Yes,32,"Is Netflix title 'merry men the real yoruba demons' a Series, Movie, or Documentary?",Answer Movie
spice up,1,Is title 'spice up' original Netflix content?,Answer: No,8,"Is Netflix title 'spice up' a Series, Movie, or Documentary?","Answer: It is unclear as there is no specific title on Netflix called ""spice up."""
law school,1,Is title 'law school' original Netflix content?,Answer No,10,"Is Netflix title 'law school' a Series, Movie, or Documentary?",Answer Series
stars in the sky a hunting story,1,Is title 'stars in the sky a hunting story' original Netflix content?,Answer: No,32,"Is Netflix title 'stars in the sky a hunting story' a Series, Movie, or Documentary?",Answer Documentary
once upon a time in the west,1,Is title 'once upon a time in the west' original Netflix content?,Answer No,28,"Is Netflix title 'once upon a time in the west' a Series, Movie, or Documentary?",Answer Movie
the girl on the train 2016,1,Is title 'the girl on the train 2016' original Netflix content?,Answer No,26,"Is Netflix title 'the girl on the train 2016' a Series, Movie, or Documentary?",Answer Movie
jeff dunham minding the monsters,1,Is title 'jeff dunham minding the monsters' original Netflix content?,Answer No,32,"Is Netflix title 'jeff dunham minding the monsters' a Series, Movie, or Documentary?",Answer Movie
pasta,1,Is title 'pasta' original Netflix content?,Answer No,5,"Is Netflix title 'pasta' a Series, Movie, or Documentary?","Answer: It could be a Series or Movie, depending on the specific content on Netflix."
when a stranger calls 2006,1,Is title 'when a stranger calls 2006' original Netflix content?,Answer No,26,"Is Netflix title 'when a stranger calls 2006' a Series, Movie, or Documentary?",Answer Movie
how to build a sex room,1,Is title 'how to build a sex room' original Netflix content?,Answer No,23,"Is Netflix title 'how to build a sex room' a Series, Movie, or Documentary?",Answer Documentary
the day i became a god,1,Is title 'the day i became a god' original Netflix content?,Answer No,22,"Is Netflix title 'the day i became a god' a Series, Movie, or Documentary?",Answer Series
kaiji final game,1,Is title 'kaiji final game' original Netflix content?,Answer No,16,"Is Netflix title 'kaiji final game' a Series, Movie, or Documentary?",Answer Movie
broken wings  sayapsayap patah,1,Is title 'broken wings  sayapsayap patah' original Netflix content?,Answer: No,30,"Is Netflix title 'broken wings  sayapsayap patah' a Series, Movie, or Documentary?",Answer Movie
eyyvah eyyvah 3  eyyvah eyvah 3,1,Is title 'eyyvah eyyvah 3  eyyvah eyvah 3' original Netflix content?,Answer No,31,"Is Netflix title 'eyyvah eyyvah 3  eyyvah eyvah 3' a Series, Movie, or Documentary?",Answer Movie
child of kamiari month,1,Is title 'child of kamiari month' original Netflix content?,Answer No,22,"Is Netflix title 'child of kamiari month' a Series, Movie, or Documentary?",Answer: Series
everything everywhere all at once,1,Is title 'everything everywhere all at once' original Netflix content?,Answer No,33,"Is Netflix title 'everything everywhere all at once' a Series, Movie, or Documentary?",Answer Movie
the lego movie 2 the second part,1,Is title 'the lego movie 2 the second part' original Netflix content?,Answer No,32,"Is Netflix title 'the lego movie 2 the second part' a Series, Movie, or Documentary?",Answer Movie
husband  wife  moglie e marito,1,Is title 'husband  wife  moglie e marito' original Netflix content?,Answer: No,30,"Is Netflix title 'husband  wife  moglie e marito' a Series, Movie, or Documentary?",Answer Movie
dota dragons blood book 1,1,Is title 'dota dragons blood book 1' original Netflix content?,Answer Yes,25,"Is Netflix title 'dota dragons blood book 1' a Series, Movie, or Documentary?",Answer Series
