Clean_Title,Title_Counts,Clean_Title_Prompt,is_original,Clean_Title_Char_Len,Content_Type_Prompt,content_type
arrested development,5,Is title 'arrested development' original Netflix content?,Answer No,20,"Is Netflix title 'arrested development' a Series, Movie, or Documentary?",Answer Series
aggretsuko,5,Is title 'aggretsuko' original Netflix content?,Answer Yes,10,"Is Netflix title 'aggretsuko' a Series, Movie, or Documentary?",Answer Series
the great british baking show holidays,5,Is title 'the great british baking show holidays' original Netflix content?,Answer No,38,"Is Netflix title 'the great british baking show holidays' a Series, Movie, or Documentary?",Answer Series
dynasty,5,Is title 'dynasty' original Netflix content?,Answer No,7,"Is Netflix title 'dynasty' a Series, Movie, or Documentary?",Answer Series
henry danger,5,Is title 'henry danger' original Netflix content?,Answer No,12,"Is Netflix title 'henry danger' a Series, Movie, or Documentary?",Answer Series
fuller house,5,Is title 'fuller house' original Netflix content?,Answer Yes,12,"Is Netflix title 'fuller house' a Series, Movie, or Documentary?",Answer Series
miraculous tales of ladybug  cat noir,5,Is title 'miraculous tales of ladybug  cat noir' original Netflix content?,Answer No,37,"Is Netflix title 'miraculous tales of ladybug  cat noir' a Series, Movie, or Documentary?",Answer Series
dora the explorer,5,Is title 'dora the explorer' original Netflix content?,Answer No,17,"Is Netflix title 'dora the explorer' a Series, Movie, or Documentary?",Answer Series
all american,5,Is title 'all american' original Netflix content?,Answer No,12,"Is Netflix title 'all american' a Series, Movie, or Documentary?",Answer Series
seora acero,5,Is title 'seora acero' original Netflix content?,Answer No,11,"Is Netflix title 'seora acero' a Series, Movie, or Documentary?",Answer Series
line of duty,5,Is title 'line of duty' original Netflix content?,Answer No,12,"Is Netflix title 'line of duty' a Series, Movie, or Documentary?",Answer Series
horrid henry,5,Is title 'horrid henry' original Netflix content?,Answer No,12,"Is Netflix title 'horrid henry' a Series, Movie, or Documentary?",Answer Series
the great canadian baking show,5,Is title 'the great canadian baking show' original Netflix content?,Answer No,30,"Is Netflix title 'the great canadian baking show' a Series, Movie, or Documentary?",Answer Series
eastsiders,4,Is title 'eastsiders' original Netflix content?,Answer Yes,10,"Is Netflix title 'eastsiders' a Series, Movie, or Documentary?",Answer Series
lego city adventures,4,Is title 'lego city adventures' original Netflix content?,Answer No,20,"Is Netflix title 'lego city adventures' a Series, Movie, or Documentary?",Answer Series
the bold type,4,Is title 'the bold type' original Netflix content?,Answer No,13,"Is Netflix title 'the bold type' a Series, Movie, or Documentary?",Answer Series
greenhouse academy,4,Is title 'greenhouse academy' original Netflix content?,Answer Yes,18,"Is Netflix title 'greenhouse academy' a Series, Movie, or Documentary?",Answer Series
chip and potato,4,Is title 'chip and potato' original Netflix content?,Answer Yes,15,"Is Netflix title 'chip and potato' a Series, Movie, or Documentary?",Answer Series
love is blind,4,Is title 'love is blind' original Netflix content?,Answer Yes,13,"Is Netflix title 'love is blind' a Series, Movie, or Documentary?",Answer Series
half  half,4,Is title 'half  half' original Netflix content?,Answer No,10,"Is Netflix title 'half  half' a Series, Movie, or Documentary?",Answer Series
last tango in halifax,4,Is title 'last tango in halifax' original Netflix content?,Answer No,21,"Is Netflix title 'last tango in halifax' a Series, Movie, or Documentary?",Answer Series
harvey girls forever,4,Is title 'harvey girls forever' original Netflix content?,Answer Yes,20,"Is Netflix title 'harvey girls forever' a Series, Movie, or Documentary?",Answer Series
little things,4,Is title 'little things' original Netflix content?,Answer Yes,13,"Is Netflix title 'little things' a Series, Movie, or Documentary?",Answer Series
i am a killer,4,Is title 'i am a killer' original Netflix content?,Answer Yes,13,"Is Netflix title 'i am a killer' a Series, Movie, or Documentary?",Answer Series
the secret life of us,4,Is title 'the secret life of us' original Netflix content?,Answer No,21,"Is Netflix title 'the secret life of us' a Series, Movie, or Documentary?",Answer Series
mtv shuga naija,4,Is title 'mtv shuga naija' original Netflix content?,Answer No,15,"Is Netflix title 'mtv shuga naija' a Series, Movie, or Documentary?",Answer Series
killing eve,4,Is title 'killing eve' original Netflix content?,Answer No,11,"Is Netflix title 'killing eve' a Series, Movie, or Documentary?",Answer Series
married at first sight,4,Is title 'married at first sight' original Netflix content?,Answer No,22,"Is Netflix title 'married at first sight' a Series, Movie, or Documentary?",Answer Series
yu yu hakusho ghost files,4,Is title 'yu yu hakusho ghost files' original Netflix content?,Answer No,25,"Is Netflix title 'yu yu hakusho ghost files' a Series, Movie, or Documentary?",Answer Series
the worst witch,4,Is title 'the worst witch' original Netflix content?,Answer No,15,"Is Netflix title 'the worst witch' a Series, Movie, or Documentary?",Answer Series
boruto naruto next generations,4,Is title 'boruto naruto next generations' original Netflix content?,Answer No,30,"Is Netflix title 'boruto naruto next generations' a Series, Movie, or Documentary?",Answer Series
in the dark 2019,4,Is title 'in the dark 2019' original Netflix content?,Answer No,16,"Is Netflix title 'in the dark 2019' a Series, Movie, or Documentary?",Answer Series
love island australia,4,Is title 'love island australia' original Netflix content?,Answer No,21,"Is Netflix title 'love island australia' a Series, Movie, or Documentary?",Answer Series
3,4,Is title '3' original Netflix content?,"Answer: It is unclear which specific title ""3"" refers to, so it is difficult to determine if it is original Netflix content.",1,"Is Netflix title '3' a Series, Movie, or Documentary?",Answer Series
weissensee,4,Is title 'weissensee' original Netflix content?,Answer No,10,"Is Netflix title 'weissensee' a Series, Movie, or Documentary?",Answer Series
life in pieces,4,Is title 'life in pieces' original Netflix content?,Answer No,14,"Is Netflix title 'life in pieces' a Series, Movie, or Documentary?",Answer Series
on my block,4,Is title 'on my block' original Netflix content?,Answer Yes,11,"Is Netflix title 'on my block' a Series, Movie, or Documentary?",Answer Series
the coroner 2019,4,Is title 'the coroner 2019' original Netflix content?,Answer No,16,"Is Netflix title 'the coroner 2019' a Series, Movie, or Documentary?",Answer Series
inspector gadget,4,Is title 'inspector gadget' original Netflix content?,Answer No,16,"Is Netflix title 'inspector gadget' a Series, Movie, or Documentary?",Answer Series
chico bon bon monkey with a tool belt,4,Is title 'chico bon bon monkey with a tool belt' original Netflix content?,Answer Yes,37,"Is Netflix title 'chico bon bon monkey with a tool belt' a Series, Movie, or Documentary?",Answer Series
charmed 2018,4,Is title 'charmed 2018' original Netflix content?,Answer No,12,"Is Netflix title 'charmed 2018' a Series, Movie, or Documentary?",Answer Series
13 reasons why,4,Is title '13 reasons why' original Netflix content?,Answer Yes,14,"Is Netflix title '13 reasons why' a Series, Movie, or Documentary?",Answer Series
degrassi next class,4,Is title 'degrassi next class' original Netflix content?,Answer No,19,"Is Netflix title 'degrassi next class' a Series, Movie, or Documentary?",Answer Series
cable girls,4,Is title 'cable girls' original Netflix content?,Answer Yes,11,"Is Netflix title 'cable girls' a Series, Movie, or Documentary?",Answer Series
nicky ricky dicky  dawn,4,Is title 'nicky ricky dicky  dawn' original Netflix content?,Answer No,23,"Is Netflix title 'nicky ricky dicky  dawn' a Series, Movie, or Documentary?",Answer Series
you,4,Is title 'you' original Netflix content?,Answer Yes,3,"Is Netflix title 'you' a Series, Movie, or Documentary?",Answer Series
please like me,4,Is title 'please like me' original Netflix content?,Answer No,14,"Is Netflix title 'please like me' a Series, Movie, or Documentary?",Answer Series
open,4,Is title 'open' original Netflix content?,Answer: No,4,"Is Netflix title 'open' a Series, Movie, or Documentary?",Answer Movie
documentary now,4,Is title 'documentary now' original Netflix content?,Answer No,15,"Is Netflix title 'documentary now' a Series, Movie, or Documentary?",Answer Series
resurrection ertugrul,4,Is title 'resurrection ertugrul' original Netflix content?,Answer No,21,"Is Netflix title 'resurrection ertugrul' a Series, Movie, or Documentary?",Answer Series
lego friends girls on a mission,4,Is title 'lego friends girls on a mission' original Netflix content?,Answer No,31,"Is Netflix title 'lego friends girls on a mission' a Series, Movie, or Documentary?",Answer Series
robocar poli,4,Is title 'robocar poli' original Netflix content?,Answer No,12,"Is Netflix title 'robocar poli' a Series, Movie, or Documentary?",Answer Series
star trek enterprise,4,Is title 'star trek enterprise' original Netflix content?,Answer No,20,"Is Netflix title 'star trek enterprise' a Series, Movie, or Documentary?",Answer Series
spongebob squarepants,4,Is title 'spongebob squarepants' original Netflix content?,Answer No,21,"Is Netflix title 'spongebob squarepants' a Series, Movie, or Documentary?",Answer Series
good girls,4,Is title 'good girls' original Netflix content?,Answer No,10,"Is Netflix title 'good girls' a Series, Movie, or Documentary?",Answer Series
club de cuervos,4,Is title 'club de cuervos' original Netflix content?,Answer Yes,15,"Is Netflix title 'club de cuervos' a Series, Movie, or Documentary?",Answer Series
the sinner,4,Is title 'the sinner' original Netflix content?,Answer No,10,"Is Netflix title 'the sinner' a Series, Movie, or Documentary?",Answer Series
the real housewives of beverly hills,4,Is title 'the real housewives of beverly hills' original Netflix content?,Answer No,36,"Is Netflix title 'the real housewives of beverly hills' a Series, Movie, or Documentary?",Answer Series
black sails,4,Is title 'black sails' original Netflix content?,Answer No,11,"Is Netflix title 'black sails' a Series, Movie, or Documentary?",Answer Series
virgin river,4,Is title 'virgin river' original Netflix content?,Answer Yes,12,"Is Netflix title 'virgin river' a Series, Movie, or Documentary?",Answer Series
crazy exgirlfriend,4,Is title 'crazy exgirlfriend' original Netflix content?,Answer No,18,"Is Netflix title 'crazy exgirlfriend' a Series, Movie, or Documentary?",Answer Series
hello ninja,4,Is title 'hello ninja' original Netflix content?,Answer Yes,11,"Is Netflix title 'hello ninja' a Series, Movie, or Documentary?",Answer Series
kath and kim,4,Is title 'kath and kim' original Netflix content?,Answer No,12,"Is Netflix title 'kath and kim' a Series, Movie, or Documentary?",Answer Series
molang,4,Is title 'molang' original Netflix content?,Answer No,6,"Is Netflix title 'molang' a Series, Movie, or Documentary?",Answer Series
pirunpelto,4,Is title 'pirunpelto' original Netflix content?,Answer: No,10,"Is Netflix title 'pirunpelto' a Series, Movie, or Documentary?",Answer Series
new amsterdam 2018,4,Is title 'new amsterdam 2018' original Netflix content?,Answer No,18,"Is Netflix title 'new amsterdam 2018' a Series, Movie, or Documentary?",Answer Series
velvet,4,Is title 'velvet' original Netflix content?,Answer No,6,"Is Netflix title 'velvet' a Series, Movie, or Documentary?",Answer Series
teenage mutant ninja turtles 2012,4,Is title 'teenage mutant ninja turtles 2012' original Netflix content?,Answer No,33,"Is Netflix title 'teenage mutant ninja turtles 2012' a Series, Movie, or Documentary?",Answer Series
the chef show,4,Is title 'the chef show' original Netflix content?,Answer Yes,13,"Is Netflix title 'the chef show' a Series, Movie, or Documentary?",Answer Series
king of golf,4,Is title 'king of golf' original Netflix content?,Answer No,12,"Is Netflix title 'king of golf' a Series, Movie, or Documentary?","Answer: It could be a movie or a documentary, depending on the specific content of the title."
titans,4,Is title 'titans' original Netflix content?,Answer No,6,"Is Netflix title 'titans' a Series, Movie, or Documentary?",Answer Series
locked up,4,Is title 'locked up' original Netflix content?,Answer No,9,"Is Netflix title 'locked up' a Series, Movie, or Documentary?",Answer Series
dream home makeover,4,Is title 'dream home makeover' original Netflix content?,Answer Yes,19,"Is Netflix title 'dream home makeover' a Series, Movie, or Documentary?",Answer Series
the night shift,4,Is title 'the night shift' original Netflix content?,Answer No,15,"Is Netflix title 'the night shift' a Series, Movie, or Documentary?",Answer Series
catastrophe,4,Is title 'catastrophe' original Netflix content?,Answer No,11,"Is Netflix title 'catastrophe' a Series, Movie, or Documentary?",Answer Series
ben 10,4,Is title 'ben 10' original Netflix content?,Answer No,6,"Is Netflix title 'ben 10' a Series, Movie, or Documentary?",Answer Series
the thundermans,4,Is title 'the thundermans' original Netflix content?,Answer No,15,"Is Netflix title 'the thundermans' a Series, Movie, or Documentary?",Answer Series
ushijima the loan shark,4,Is title 'ushijima the loan shark' original Netflix content?,Answer No,23,"Is Netflix title 'ushijima the loan shark' a Series, Movie, or Documentary?",Answer Series
wynonna earp,4,Is title 'wynonna earp' original Netflix content?,Answer No,12,"Is Netflix title 'wynonna earp' a Series, Movie, or Documentary?",Answer Series
castlevania,4,Is title 'castlevania' original Netflix content?,Answer Yes,11,"Is Netflix title 'castlevania' a Series, Movie, or Documentary?",Answer Series
midnight diner,4,Is title 'midnight diner' original Netflix content?,Answer No,14,"Is Netflix title 'midnight diner' a Series, Movie, or Documentary?",Answer Series
simon 2016,4,Is title 'simon 2016' original Netflix content?,Answer: No,10,"Is Netflix title 'simon 2016' a Series, Movie, or Documentary?",Answer Movie
karmas world,4,Is title 'karmas world' original Netflix content?,Answer Yes,12,"Is Netflix title 'karmas world' a Series, Movie, or Documentary?",Answer Series
big time rush,4,Is title 'big time rush' original Netflix content?,Answer No,13,"Is Netflix title 'big time rush' a Series, Movie, or Documentary?",Answer Series
ada twist scientist,4,Is title 'ada twist scientist' original Netflix content?,Answer No,19,"Is Netflix title 'ada twist scientist' a Series, Movie, or Documentary?",Answer Series
shadowhunters the mortal instruments,4,Is title 'shadowhunters the mortal instruments' original Netflix content?,Answer No,36,"Is Netflix title 'shadowhunters the mortal instruments' a Series, Movie, or Documentary?",Answer Series
alone,4,Is title 'alone' original Netflix content?,Answer No,5,"Is Netflix title 'alone' a Series, Movie, or Documentary?",Answer Series
ozark,4,Is title 'ozark' original Netflix content?,Answer Yes,5,"Is Netflix title 'ozark' a Series, Movie, or Documentary?",Answer Series
dawn of the croods,4,Is title 'dawn of the croods' original Netflix content?,Answer No,18,"Is Netflix title 'dawn of the croods' a Series, Movie, or Documentary?",Answer Series
the undertaker,4,Is title 'the undertaker' original Netflix content?,Answer No,14,"Is Netflix title 'the undertaker' a Series, Movie, or Documentary?",Answer Series
roswell new mexico,4,Is title 'roswell new mexico' original Netflix content?,Answer No,18,"Is Netflix title 'roswell new mexico' a Series, Movie, or Documentary?",Answer Series
unbreakable kimmy schmidt,4,Is title 'unbreakable kimmy schmidt' original Netflix content?,Answer Yes,25,"Is Netflix title 'unbreakable kimmy schmidt' a Series, Movie, or Documentary?",Answer Series
carmen sandiego,4,Is title 'carmen sandiego' original Netflix content?,Answer Yes,15,"Is Netflix title 'carmen sandiego' a Series, Movie, or Documentary?",Answer Series
the protector,4,Is title 'the protector' original Netflix content?,Answer Yes,13,"Is Netflix title 'the protector' a Series, Movie, or Documentary?",Answer Series
my next guest needs no introduction with david letterman,4,Is title 'my next guest needs no introduction with david letterman' original Netflix content?,Answer Yes,56,"Is Netflix title 'my next guest needs no introduction with david letterman' a Series, Movie, or Documentary?",Answer Series
everybody loves raymond,4,Is title 'everybody loves raymond' original Netflix content?,Answer No,23,"Is Netflix title 'everybody loves raymond' a Series, Movie, or Documentary?",Answer Series
love island usa,4,Is title 'love island usa' original Netflix content?,Answer No,15,"Is Netflix title 'love island usa' a Series, Movie, or Documentary?",Answer Series
the good place,4,Is title 'the good place' original Netflix content?,Answer No,14,"Is Netflix title 'the good place' a Series, Movie, or Documentary?",Answer Series
bonus family,4,Is title 'bonus family' original Netflix content?,Answer No,12,"Is Netflix title 'bonus family' a Series, Movie, or Documentary?",Answer Series
call my agent,4,Is title 'call my agent' original Netflix content?,Answer No,13,"Is Netflix title 'call my agent' a Series, Movie, or Documentary?",Answer Series
fauda,4,Is title 'fauda' original Netflix content?,Answer No,5,"Is Netflix title 'fauda' a Series, Movie, or Documentary?",Answer Series
casual,4,Is title 'casual' original Netflix content?,Answer No,6,"Is Netflix title 'casual' a Series, Movie, or Documentary?",Answer Series
due south,4,Is title 'due south' original Netflix content?,Answer No,9,"Is Netflix title 'due south' a Series, Movie, or Documentary?",Answer Series
h 1998,4,Is title 'h 1998' original Netflix content?,Answer No,6,"Is Netflix title 'h 1998' a Series, Movie, or Documentary?",Answer Movie
mako mermaids an h2o adventure,4,Is title 'mako mermaids an h2o adventure' original Netflix content?,Answer No,30,"Is Netflix title 'mako mermaids an h2o adventure' a Series, Movie, or Documentary?",Answer Series
attack on titan,4,Is title 'attack on titan' original Netflix content?,Answer No,15,"Is Netflix title 'attack on titan' a Series, Movie, or Documentary?",Answer Series
manifest,4,Is title 'manifest' original Netflix content?,Answer No,8,"Is Netflix title 'manifest' a Series, Movie, or Documentary?",Answer Series
the garfield show,4,Is title 'the garfield show' original Netflix content?,Answer No,17,"Is Netflix title 'the garfield show' a Series, Movie, or Documentary?",Answer Series
man down,4,Is title 'man down' original Netflix content?,Answer No,8,"Is Netflix title 'man down' a Series, Movie, or Documentary?",Answer Movie
atypical,4,Is title 'atypical' original Netflix content?,Answer Yes,8,"Is Netflix title 'atypical' a Series, Movie, or Documentary?",Answer Series
the mr peabody and sherman show,4,Is title 'the mr peabody and sherman show' original Netflix content?,Answer Yes,31,"Is Netflix title 'the mr peabody and sherman show' a Series, Movie, or Documentary?",Answer Series
home adventures with tip  oh,4,Is title 'home adventures with tip  oh' original Netflix content?,Answer Yes,28,"Is Netflix title 'home adventures with tip  oh' a Series, Movie, or Documentary?",Answer Series
hiphop evolution,4,Is title 'hiphop evolution' original Netflix content?,Answer Yes,16,"Is Netflix title 'hiphop evolution' a Series, Movie, or Documentary?",Answer Series
car masters rust to riches,4,Is title 'car masters rust to riches' original Netflix content?,Answer Yes,26,"Is Netflix title 'car masters rust to riches' a Series, Movie, or Documentary?",Answer Series
buurman  buurman,4,Is title 'buurman  buurman' original Netflix content?,Answer No,16,"Is Netflix title 'buurman  buurman' a Series, Movie, or Documentary?",Answer Series
alvinnn and the chipmunks,4,Is title 'alvinnn and the chipmunks' original Netflix content?,Answer No,25,"Is Netflix title 'alvinnn and the chipmunks' a Series, Movie, or Documentary?",Answer Series
hormones,4,Is title 'hormones' original Netflix content?,Answer No,8,"Is Netflix title 'hormones' a Series, Movie, or Documentary?",Answer Series
dreamland 2014,4,Is title 'dreamland 2014' original Netflix content?,Answer No,14,"Is Netflix title 'dreamland 2014' a Series, Movie, or Documentary?",Answer Movie
pj masks,4,Is title 'pj masks' original Netflix content?,Answer No,8,"Is Netflix title 'pj masks' a Series, Movie, or Documentary?",Answer Series
the dragon prince,4,Is title 'the dragon prince' original Netflix content?,Answer Yes,17,"Is Netflix title 'the dragon prince' a Series, Movie, or Documentary?",Answer Series
eyeshield 21,4,Is title 'eyeshield 21' original Netflix content?,Answer No,12,"Is Netflix title 'eyeshield 21' a Series, Movie, or Documentary?",Answer Series
44 cats,4,Is title '44 cats' original Netflix content?,Answer No,7,"Is Netflix title '44 cats' a Series, Movie, or Documentary?",Answer Series
mighty morphin power rangers,4,Is title 'mighty morphin power rangers' original Netflix content?,Answer No,28,"Is Netflix title 'mighty morphin power rangers' a Series, Movie, or Documentary?",Answer Series
code lyoko,4,Is title 'code lyoko' original Netflix content?,Answer No,10,"Is Netflix title 'code lyoko' a Series, Movie, or Documentary?",Answer Series
the royals 2015,4,Is title 'the royals 2015' original Netflix content?,Answer No,15,"Is Netflix title 'the royals 2015' a Series, Movie, or Documentary?",Answer Series
pocoyo,4,Is title 'pocoyo' original Netflix content?,Answer No,6,"Is Netflix title 'pocoyo' a Series, Movie, or Documentary?",Answer Series
octonauts,4,Is title 'octonauts' original Netflix content?,Answer No,9,"Is Netflix title 'octonauts' a Series, Movie, or Documentary?",Answer Series
7 vidas,4,Is title '7 vidas' original Netflix content?,Answer No,7,"Is Netflix title '7 vidas' a Series, Movie, or Documentary?",Answer Series
too hot to handle,4,Is title 'too hot to handle' original Netflix content?,Answer Yes,17,"Is Netflix title 'too hot to handle' a Series, Movie, or Documentary?",Answer Series
hug me,4,Is title 'hug me' original Netflix content?,Answer: No,6,"Is Netflix title 'hug me' a Series, Movie, or Documentary?",Answer Series
the boss baby back in business,4,Is title 'the boss baby back in business' original Netflix content?,Answer Yes,30,"Is Netflix title 'the boss baby back in business' a Series, Movie, or Documentary?",Answer Series
is it wrong to try to pick up girls in a dungeon,4,Is title 'is it wrong to try to pick up girls in a dungeon' original Netflix content?,Answer No,48,"Is Netflix title 'is it wrong to try to pick up girls in a dungeon' a Series, Movie, or Documentary?",Answer Series
the oc,4,Is title 'the oc' original Netflix content?,Answer No,6,"Is Netflix title 'the oc' a Series, Movie, or Documentary?",Answer Series
never have i ever,4,Is title 'never have i ever' original Netflix content?,Answer Yes,17,"Is Netflix title 'never have i ever' a Series, Movie, or Documentary?",Answer Series
glow up,4,Is title 'glow up' original Netflix content?,Answer Yes,7,"Is Netflix title 'glow up' a Series, Movie, or Documentary?",Answer Series
starbeam,4,Is title 'starbeam' original Netflix content?,Answer Yes,8,"Is Netflix title 'starbeam' a Series, Movie, or Documentary?",Answer Series
legacies,4,Is title 'legacies' original Netflix content?,Answer No,8,"Is Netflix title 'legacies' a Series, Movie, or Documentary?",Answer Series
pokmon journeys the series,4,Is title 'pokmon journeys the series' original Netflix content?,Answer No,26,"Is Netflix title 'pokmon journeys the series' a Series, Movie, or Documentary?",Answer Series
the bridge,4,Is title 'the bridge' original Netflix content?,Answer No,10,"Is Netflix title 'the bridge' a Series, Movie, or Documentary?",Answer Series
aiseki shokudo,4,Is title 'aiseki shokudo' original Netflix content?,Answer No,14,"Is Netflix title 'aiseki shokudo' a Series, Movie, or Documentary?",Answer Series
travelers,3,Is title 'travelers' original Netflix content?,Answer Yes,9,"Is Netflix title 'travelers' a Series, Movie, or Documentary?",Answer Series
ultraman,3,Is title 'ultraman' original Netflix content?,Answer Yes,8,"Is Netflix title 'ultraman' a Series, Movie, or Documentary?",Answer Series
bill nye saves the world,3,Is title 'bill nye saves the world' original Netflix content?,Answer Yes,24,"Is Netflix title 'bill nye saves the world' a Series, Movie, or Documentary?",Answer Series
welcome to demon school  irumakun,3,Is title 'welcome to demon school  irumakun' original Netflix content?,Answer No,33,"Is Netflix title 'welcome to demon school  irumakun' a Series, Movie, or Documentary?",Answer Series
control z,3,Is title 'control z' original Netflix content?,Answer Yes,9,"Is Netflix title 'control z' a Series, Movie, or Documentary?",Answer Series
seachange,3,Is title 'seachange' original Netflix content?,Answer No,9,"Is Netflix title 'seachange' a Series, Movie, or Documentary?",Answer Series
sailor moon crystal,3,Is title 'sailor moon crystal' original Netflix content?,Answer No,19,"Is Netflix title 'sailor moon crystal' a Series, Movie, or Documentary?",Answer Series
lost in space,3,Is title 'lost in space' original Netflix content?,Answer Yes,13,"Is Netflix title 'lost in space' a Series, Movie, or Documentary?",Answer Series
falling in love like a romantic drama,3,Is title 'falling in love like a romantic drama' original Netflix content?,Answer Yes,37,"Is Netflix title 'falling in love like a romantic drama' a Series, Movie, or Documentary?",Answer Movie
shtisel,3,Is title 'shtisel' original Netflix content?,Answer No,7,"Is Netflix title 'shtisel' a Series, Movie, or Documentary?",Answer Series
kurokos basketball,3,Is title 'kurokos basketball' original Netflix content?,Answer No,18,"Is Netflix title 'kurokos basketball' a Series, Movie, or Documentary?",Answer Series
wild kratts,3,Is title 'wild kratts' original Netflix content?,Answer No,11,"Is Netflix title 'wild kratts' a Series, Movie, or Documentary?",Answer Series
deadwind,3,Is title 'deadwind' original Netflix content?,Answer No,8,"Is Netflix title 'deadwind' a Series, Movie, or Documentary?",Answer Series
tagged,3,Is title 'tagged' original Netflix content?,Answer No,6,"Is Netflix title 'tagged' a Series, Movie, or Documentary?",Answer Series
wanted,3,Is title 'wanted' original Netflix content?,Answer No,6,"Is Netflix title 'wanted' a Series, Movie, or Documentary?",Answer Series
power players,3,Is title 'power players' original Netflix content?,Answer No,13,"Is Netflix title 'power players' a Series, Movie, or Documentary?",Answer Series
the hook up plan,3,Is title 'the hook up plan' original Netflix content?,Answer Yes,16,"Is Netflix title 'the hook up plan' a Series, Movie, or Documentary?",Answer Series
assassination classroom,3,Is title 'assassination classroom' original Netflix content?,Answer No,23,"Is Netflix title 'assassination classroom' a Series, Movie, or Documentary?",Answer Series
sin tetas no hay paraso 2008,3,Is title 'sin tetas no hay paraso 2008' original Netflix content?,Answer No,28,"Is Netflix title 'sin tetas no hay paraso 2008' a Series, Movie, or Documentary?",Answer Series
marcella,3,Is title 'marcella' original Netflix content?,Answer No,8,"Is Netflix title 'marcella' a Series, Movie, or Documentary?",Answer Series
kingdom,3,Is title 'kingdom' original Netflix content?,Answer Yes,7,"Is Netflix title 'kingdom' a Series, Movie, or Documentary?",Answer Series
the wiggles ready steady wiggle,3,Is title 'the wiggles ready steady wiggle' original Netflix content?,Answer No,31,"Is Netflix title 'the wiggles ready steady wiggle' a Series, Movie, or Documentary?",Answer Series
servant of the people,3,Is title 'servant of the people' original Netflix content?,Answer No,21,"Is Netflix title 'servant of the people' a Series, Movie, or Documentary?",Answer Series
switch,3,Is title 'switch' original Netflix content?,Answer: No,6,"Is Netflix title 'switch' a Series, Movie, or Documentary?","Answer: It could be either a Series or a Movie, without more specific information."
luna petunia,3,Is title 'luna petunia' original Netflix content?,Answer Yes,12,"Is Netflix title 'luna petunia' a Series, Movie, or Documentary?",Answer Series
mr mercedes,3,Is title 'mr mercedes' original Netflix content?,Answer No,11,"Is Netflix title 'mr mercedes' a Series, Movie, or Documentary?",Answer Series
borgen,3,Is title 'borgen' original Netflix content?,Answer No,6,"Is Netflix title 'borgen' a Series, Movie, or Documentary?",Answer Series
blood  water,3,Is title 'blood  water' original Netflix content?,Answer No,12,"Is Netflix title 'blood  water' a Series, Movie, or Documentary?",Answer Series
intersection,3,Is title 'intersection' original Netflix content?,Answer No,12,"Is Netflix title 'intersection' a Series, Movie, or Documentary?",Answer Series
outback truckers,3,Is title 'outback truckers' original Netflix content?,Answer No,16,"Is Netflix title 'outback truckers' a Series, Movie, or Documentary?",Answer Series
into the badlands,3,Is title 'into the badlands' original Netflix content?,Answer No,17,"Is Netflix title 'into the badlands' a Series, Movie, or Documentary?",Answer Series
sky rojo,3,Is title 'sky rojo' original Netflix content?,Answer Yes,8,"Is Netflix title 'sky rojo' a Series, Movie, or Documentary?",Answer Series
high seas,3,Is title 'high seas' original Netflix content?,Answer Yes,9,"Is Netflix title 'high seas' a Series, Movie, or Documentary?",Answer Series
floor is lava,3,Is title 'floor is lava' original Netflix content?,Answer Yes,13,"Is Netflix title 'floor is lava' a Series, Movie, or Documentary?",Answer Series
sex education,3,Is title 'sex education' original Netflix content?,Answer Yes,13,"Is Netflix title 'sex education' a Series, Movie, or Documentary?",Answer Series
wakfu,3,Is title 'wakfu' original Netflix content?,Answer No,5,"Is Netflix title 'wakfu' a Series, Movie, or Documentary?",Answer Series
designated survivor,3,Is title 'designated survivor' original Netflix content?,Answer No,19,"Is Netflix title 'designated survivor' a Series, Movie, or Documentary?",Answer Series
from me to you kimi ni todoke,3,Is title 'from me to you kimi ni todoke' original Netflix content?,Answer No,29,"Is Netflix title 'from me to you kimi ni todoke' a Series, Movie, or Documentary?",Answer Series
scream,3,Is title 'scream' original Netflix content?,Answer No,6,"Is Netflix title 'scream' a Series, Movie, or Documentary?",Answer Series
legion,3,Is title 'legion' original Netflix content?,Answer No,6,"Is Netflix title 'legion' a Series, Movie, or Documentary?",Answer Series
ask the storybots,3,Is title 'ask the storybots' original Netflix content?,Answer Yes,17,"Is Netflix title 'ask the storybots' a Series, Movie, or Documentary?",Answer Series
cinderella chef,3,Is title 'cinderella chef' original Netflix content?,Answer No,15,"Is Netflix title 'cinderella chef' a Series, Movie, or Documentary?",Answer Series
colony,3,Is title 'colony' original Netflix content?,Answer No,6,"Is Netflix title 'colony' a Series, Movie, or Documentary?",Answer Series
h2o just add water,3,Is title 'h2o just add water' original Netflix content?,Answer No,18,"Is Netflix title 'h2o just add water' a Series, Movie, or Documentary?",Answer Series
sharkdog,3,Is title 'sharkdog' original Netflix content?,Answer Yes,8,"Is Netflix title 'sharkdog' a Series, Movie, or Documentary?",Answer Series
narcos,3,Is title 'narcos' original Netflix content?,Answer Yes,6,"Is Netflix title 'narcos' a Series, Movie, or Documentary?",Answer Series
dark matter,3,Is title 'dark matter' original Netflix content?,Answer No,11,"Is Netflix title 'dark matter' a Series, Movie, or Documentary?",Answer Series
man like mobeen,3,Is title 'man like mobeen' original Netflix content?,Answer No,15,"Is Netflix title 'man like mobeen' a Series, Movie, or Documentary?",Answer Series
