Clean_Title,Title_Counts,Clean_Title_Prompt,is_original,Clean_Title_Char_Len,Content_Type_Prompt,content_type
better days,1,Is title 'better days' original Netflix content?,Answer: No,11,"Is Netflix title 'better days' a Series, Movie, or Documentary?",Answer Movie
cest si bon,1,Is title 'cest si bon' original Netflix content?,Answer: No,11,"Is Netflix title 'cest si bon' a Series, Movie, or Documentary?",Answer Movie
memoirs of a geisha,1,Is title 'memoirs of a geisha' original Netflix content?,Answer No,19,"Is Netflix title 'memoirs of a geisha' a Series, Movie, or Documentary?",Answer Movie
transformers 2007,1,Is title 'transformers 2007' original Netflix content?,Answer No,17,"Is Netflix title 'transformers 2007' a Series, Movie, or Documentary?",Answer Movie
last request 2020,1,Is title 'last request 2020' original Netflix content?,Answer: No,17,"Is Netflix title 'last request 2020' a Series, Movie, or Documentary?",Answer Movie
ave mater  vilsen,1,Is title 'ave mater  vilsen' original Netflix content?,Answer: No,17,"Is Netflix title 'ave mater  vilsen' a Series, Movie, or Documentary?",Answer: Series
seoul vibe,1,Is title 'seoul vibe' original Netflix content?,Answer: No,10,"Is Netflix title 'seoul vibe' a Series, Movie, or Documentary?",Answer Series
jailbirds,1,Is title 'jailbirds' original Netflix content?,Answer Yes,9,"Is Netflix title 'jailbirds' a Series, Movie, or Documentary?",Answer Series
megalobox,1,Is title 'megalobox' original Netflix content?,Answer No,9,"Is Netflix title 'megalobox' a Series, Movie, or Documentary?",Answer Series
message in a bottle,1,Is title 'message in a bottle' original Netflix content?,Answer No,19,"Is Netflix title 'message in a bottle' a Series, Movie, or Documentary?",Answer Movie
assassination,1,Is title 'assassination' original Netflix content?,Answer No,13,"Is Netflix title 'assassination' a Series, Movie, or Documentary?",Answer Movie
restoring the shack,1,Is title 'restoring the shack' original Netflix content?,Answer No,19,"Is Netflix title 'restoring the shack' a Series, Movie, or Documentary?",Answer Documentary
wallander series 1,1,Is title 'wallander series 1' original Netflix content?,Answer No,18,"Is Netflix title 'wallander series 1' a Series, Movie, or Documentary?",Answer Series
haikyu,1,Is title 'haikyu' original Netflix content?,Answer No,6,"Is Netflix title 'haikyu' a Series, Movie, or Documentary?",Answer Series
moschettieri del re,1,Is title 'moschettieri del re' original Netflix content?,Answer: No,19,"Is Netflix title 'moschettieri del re' a Series, Movie, or Documentary?",Answer: It is not available on Netflix.
a very special love,1,Is title 'a very special love' original Netflix content?,Answer No,19,"Is Netflix title 'a very special love' a Series, Movie, or Documentary?",Answer Movie
luck at first sight,1,Is title 'luck at first sight' original Netflix content?,Answer: No,19,"Is Netflix title 'luck at first sight' a Series, Movie, or Documentary?",Answer Movie
peter rabbit 2018,1,Is title 'peter rabbit 2018' original Netflix content?,Answer No,17,"Is Netflix title 'peter rabbit 2018' a Series, Movie, or Documentary?",Answer Movie
a love story 2007,1,Is title 'a love story 2007' original Netflix content?,Answer No,17,"Is Netflix title 'a love story 2007' a Series, Movie, or Documentary?",Answer Movie
avenging the throne,1,Is title 'avenging the throne' original Netflix content?,Answer No,19,"Is Netflix title 'avenging the throne' a Series, Movie, or Documentary?",Answer Movie
my favorite wedding,1,Is title 'my favorite wedding' original Netflix content?,Answer No,19,"Is Netflix title 'my favorite wedding' a Series, Movie, or Documentary?",Answer Movie
my friend a,1,Is title 'my friend a' original Netflix content?,Answer: No,11,"Is Netflix title 'my friend a' a Series, Movie, or Documentary?",Answer: Series
my son  mein sohn,1,Is title 'my son  mein sohn' original Netflix content?,Answer: No,17,"Is Netflix title 'my son  mein sohn' a Series, Movie, or Documentary?",Answer Movie
pelangi tanpa warna,1,Is title 'pelangi tanpa warna' original Netflix content?,Answer: No,19,"Is Netflix title 'pelangi tanpa warna' a Series, Movie, or Documentary?",Answer Series
narratage,1,Is title 'narratage' original Netflix content?,Answer No,9,"Is Netflix title 'narratage' a Series, Movie, or Documentary?",Answer Movie
there will be blood,1,Is title 'there will be blood' original Netflix content?,Answer No,19,"Is Netflix title 'there will be blood' a Series, Movie, or Documentary?",Answer Movie
slumdog millionaire,1,Is title 'slumdog millionaire' original Netflix content?,Answer No,19,"Is Netflix title 'slumdog millionaire' a Series, Movie, or Documentary?",Answer Movie
masked ward,1,Is title 'masked ward' original Netflix content?,Answer: No,11,"Is Netflix title 'masked ward' a Series, Movie, or Documentary?",Answer Series
saiyuki,1,Is title 'saiyuki' original Netflix content?,Answer No,7,"Is Netflix title 'saiyuki' a Series, Movie, or Documentary?",Answer Series
strip down rise up,1,Is title 'strip down rise up' original Netflix content?,Answer Yes,18,"Is Netflix title 'strip down rise up' a Series, Movie, or Documentary?",Answer Documentary
sucker punch 2011,1,Is title 'sucker punch 2011' original Netflix content?,Answer No,17,"Is Netflix title 'sucker punch 2011' a Series, Movie, or Documentary?",Answer Movie
me and me,1,Is title 'me and me' original Netflix content?,Answer No,9,"Is Netflix title 'me and me' a Series, Movie, or Documentary?",Answer Movie
max und die wilde 7,1,Is title 'max und die wilde 7' original Netflix content?,Answer No,19,"Is Netflix title 'max und die wilde 7' a Series, Movie, or Documentary?",Answer Movie
boboiboy the movie,1,Is title 'boboiboy the movie' original Netflix content?,Answer No,18,"Is Netflix title 'boboiboy the movie' a Series, Movie, or Documentary?",Answer Movie
requiem for a dream,1,Is title 'requiem for a dream' original Netflix content?,Answer No,19,"Is Netflix title 'requiem for a dream' a Series, Movie, or Documentary?",Answer Movie
vorstadtkrokodile 2,1,Is title 'vorstadtkrokodile 2' original Netflix content?,Answer No,19,"Is Netflix title 'vorstadtkrokodile 2' a Series, Movie, or Documentary?",Answer Movie
une famille  louer,1,Is title 'une famille  louer' original Netflix content?,Answer No,18,"Is Netflix title 'une famille  louer' a Series, Movie, or Documentary?",Answer Movie
my man  mon homme,1,Is title 'my man  mon homme' original Netflix content?,Answer No,17,"Is Netflix title 'my man  mon homme' a Series, Movie, or Documentary?",Answer: Movie
funny people 2009,1,Is title 'funny people 2009' original Netflix content?,Answer No,17,"Is Netflix title 'funny people 2009' a Series, Movie, or Documentary?",Answer Movie
life in outer space,1,Is title 'life in outer space' original Netflix content?,Answer No,19,"Is Netflix title 'life in outer space' a Series, Movie, or Documentary?",Answer Movie
the resident 2010,1,Is title 'the resident 2010' original Netflix content?,Answer No,17,"Is Netflix title 'the resident 2010' a Series, Movie, or Documentary?",Answer Movie
swat firefight,1,Is title 'swat firefight' original Netflix content?,Answer No,14,"Is Netflix title 'swat firefight' a Series, Movie, or Documentary?",Answer Movie
land of hope 2018,1,Is title 'land of hope 2018' original Netflix content?,Answer No,17,"Is Netflix title 'land of hope 2018' a Series, Movie, or Documentary?",Answer Movie
vorstadtkrokodile 3,1,Is title 'vorstadtkrokodile 3' original Netflix content?,Answer No,19,"Is Netflix title 'vorstadtkrokodile 3' a Series, Movie, or Documentary?",Answer Movie
niyazi gl drtnala,1,Is title 'niyazi gl drtnala' original Netflix content?,Answer No,17,"Is Netflix title 'niyazi gl drtnala' a Series, Movie, or Documentary?",Answer Movie
hollywood,1,Is title 'hollywood' original Netflix content?,Answer Yes,9,"Is Netflix title 'hollywood' a Series, Movie, or Documentary?",Answer Series
delhi 6   6,1,Is title 'delhi 6   6' original Netflix content?,Answer No,11,"Is Netflix title 'delhi 6   6' a Series, Movie, or Documentary?",Answer Movie
paradise pd part 1,1,Is title 'paradise pd part 1' original Netflix content?,Answer Yes,18,"Is Netflix title 'paradise pd part 1' a Series, Movie, or Documentary?",Answer Series
other people 2016,1,Is title 'other people 2016' original Netflix content?,Answer Yes,17,"Is Netflix title 'other people 2016' a Series, Movie, or Documentary?",Answer Movie
the dreamers 2003,1,Is title 'the dreamers 2003' original Netflix content?,Answer No,17,"Is Netflix title 'the dreamers 2003' a Series, Movie, or Documentary?",Answer Movie
operation mincemeat,1,Is title 'operation mincemeat' original Netflix content?,Answer No,19,"Is Netflix title 'operation mincemeat' a Series, Movie, or Documentary?",Answer Movie
the contract 2006,1,Is title 'the contract 2006' original Netflix content?,Answer No,17,"Is Netflix title 'the contract 2006' a Series, Movie, or Documentary?",Answer Movie
taxi driver,1,Is title 'taxi driver' original Netflix content?,Answer No,11,"Is Netflix title 'taxi driver' a Series, Movie, or Documentary?",Answer Movie
kyden ndim ehire,1,Is title 'kyden ndim ehire' original Netflix content?,Answer: No,16,"Is Netflix title 'kyden ndim ehire' a Series, Movie, or Documentary?",Answer: None of the above.
the brothers 2001,1,Is title 'the brothers 2001' original Netflix content?,Answer No,17,"Is Netflix title 'the brothers 2001' a Series, Movie, or Documentary?",Answer Movie
ok madam,1,Is title 'ok madam' original Netflix content?,Answer No,8,"Is Netflix title 'ok madam' a Series, Movie, or Documentary?",Answer Movie
line walker,1,Is title 'line walker' original Netflix content?,Answer No,11,"Is Netflix title 'line walker' a Series, Movie, or Documentary?",Answer Series
childs play 2019,1,Is title 'childs play 2019' original Netflix content?,Answer No,16,"Is Netflix title 'childs play 2019' a Series, Movie, or Documentary?",Answer Movie
gallipoli,1,Is title 'gallipoli' original Netflix content?,Answer No,9,"Is Netflix title 'gallipoli' a Series, Movie, or Documentary?",Answer Series
salaakhen,1,Is title 'salaakhen' original Netflix content?,Answer No,9,"Is Netflix title 'salaakhen' a Series, Movie, or Documentary?",Answer Movie
the attorney,1,Is title 'the attorney' original Netflix content?,Answer No,12,"Is Netflix title 'the attorney' a Series, Movie, or Documentary?",Answer Movie
il principe abusivo,1,Is title 'il principe abusivo' original Netflix content?,Answer No,19,"Is Netflix title 'il principe abusivo' a Series, Movie, or Documentary?",Answer Movie
te presento a laura,1,Is title 'te presento a laura' original Netflix content?,Answer No,19,"Is Netflix title 'te presento a laura' a Series, Movie, or Documentary?",Answer Movie
followers,1,Is title 'followers' original Netflix content?,Answer Yes,9,"Is Netflix title 'followers' a Series, Movie, or Documentary?",Answer Series
faith like potatoes,1,Is title 'faith like potatoes' original Netflix content?,Answer No,19,"Is Netflix title 'faith like potatoes' a Series, Movie, or Documentary?",Answer Movie
the champion 2020,1,Is title 'the champion 2020' original Netflix content?,Answer: No,17,"Is Netflix title 'the champion 2020' a Series, Movie, or Documentary?",Answer Movie
tea time  la once,1,Is title 'tea time  la once' original Netflix content?,Answer: No,17,"Is Netflix title 'tea time  la once' a Series, Movie, or Documentary?",Answer Series
the campaign 2012,1,Is title 'the campaign 2012' original Netflix content?,Answer No,17,"Is Netflix title 'the campaign 2012' a Series, Movie, or Documentary?",Answer Movie
cleveland abduction,1,Is title 'cleveland abduction' original Netflix content?,Answer No,19,"Is Netflix title 'cleveland abduction' a Series, Movie, or Documentary?",Answer Movie
tenant of the house,1,Is title 'tenant of the house' original Netflix content?,Answer No,19,"Is Netflix title 'tenant of the house' a Series, Movie, or Documentary?",Answer Series
luckiest girl alive,1,Is title 'luckiest girl alive' original Netflix content?,Answer No,19,"Is Netflix title 'luckiest girl alive' a Series, Movie, or Documentary?",Answer Movie
the imposter 2012,1,Is title 'the imposter 2012' original Netflix content?,Answer No,17,"Is Netflix title 'the imposter 2012' a Series, Movie, or Documentary?",Answer Documentary
la casa di famiglia,1,Is title 'la casa di famiglia' original Netflix content?,Answer No,19,"Is Netflix title 'la casa di famiglia' a Series, Movie, or Documentary?",Answer Series
dark shadows 2012,1,Is title 'dark shadows 2012' original Netflix content?,Answer No,17,"Is Netflix title 'dark shadows 2012' a Series, Movie, or Documentary?",Answer Movie
crazy beautiful you,1,Is title 'crazy beautiful you' original Netflix content?,Answer No,19,"Is Netflix title 'crazy beautiful you' a Series, Movie, or Documentary?",Answer Movie
dance 100,1,Is title 'dance 100' original Netflix content?,Answer: No,9,"Is Netflix title 'dance 100' a Series, Movie, or Documentary?",Answer Series
fly by night,1,Is title 'fly by night' original Netflix content?,Answer No,12,"Is Netflix title 'fly by night' a Series, Movie, or Documentary?",Answer Movie
follow this part 1,1,Is title 'follow this part 1' original Netflix content?,Answer Yes,18,"Is Netflix title 'follow this part 1' a Series, Movie, or Documentary?",Answer Series
follow this part 2,1,Is title 'follow this part 2' original Netflix content?,Answer Yes,18,"Is Netflix title 'follow this part 2' a Series, Movie, or Documentary?",Answer Series
thallumaala tamil,1,Is title 'thallumaala tamil' original Netflix content?,Answer: No,17,"Is Netflix title 'thallumaala tamil' a Series, Movie, or Documentary?",Answer Series
project mc part 2,1,Is title 'project mc part 2' original Netflix content?,Answer Yes,17,"Is Netflix title 'project mc part 2' a Series, Movie, or Documentary?",Answer Series
brothers,1,Is title 'brothers' original Netflix content?,Answer: No,8,"Is Netflix title 'brothers' a Series, Movie, or Documentary?","Answer: It could be either a Series or a Movie, without more specific information."
follow this part 3,1,Is title 'follow this part 3' original Netflix content?,Answer Yes,18,"Is Netflix title 'follow this part 3' a Series, Movie, or Documentary?",Answer Series
ladies up,1,Is title 'ladies up' original Netflix content?,Answer Yes,9,"Is Netflix title 'ladies up' a Series, Movie, or Documentary?",Answer Series
little women 2019,1,Is title 'little women 2019' original Netflix content?,Answer No,17,"Is Netflix title 'little women 2019' a Series, Movie, or Documentary?",Answer Movie
the roommate 2011,1,Is title 'the roommate 2011' original Netflix content?,Answer No,17,"Is Netflix title 'the roommate 2011' a Series, Movie, or Documentary?",Answer Movie
inuyashiki,1,Is title 'inuyashiki' original Netflix content?,Answer No,10,"Is Netflix title 'inuyashiki' a Series, Movie, or Documentary?",Answer Series
hope springs 2012,1,Is title 'hope springs 2012' original Netflix content?,Answer No,17,"Is Netflix title 'hope springs 2012' a Series, Movie, or Documentary?",Answer Movie
neo yokio,1,Is title 'neo yokio' original Netflix content?,Answer Yes,9,"Is Netflix title 'neo yokio' a Series, Movie, or Documentary?",Answer Series
little women 1994,1,Is title 'little women 1994' original Netflix content?,Answer No,17,"Is Netflix title 'little women 1994' a Series, Movie, or Documentary?",Answer Movie
samantha,1,Is title 'samantha' original Netflix content?,Answer Yes,8,"Is Netflix title 'samantha' a Series, Movie, or Documentary?",Answer Series
sarvam thaala mayam,1,Is title 'sarvam thaala mayam' original Netflix content?,Answer No,19,"Is Netflix title 'sarvam thaala mayam' a Series, Movie, or Documentary?",Answer Movie
side effects 2013,1,Is title 'side effects 2013' original Netflix content?,Answer No,17,"Is Netflix title 'side effects 2013' a Series, Movie, or Documentary?",Answer Movie
himeanole,1,Is title 'himeanole' original Netflix content?,Answer No,9,"Is Netflix title 'himeanole' a Series, Movie, or Documentary?",Answer Movie
happy valley 1987,1,Is title 'happy valley 1987' original Netflix content?,Answer No,17,"Is Netflix title 'happy valley 1987' a Series, Movie, or Documentary?",Answer Series
queen of the desert,1,Is title 'queen of the desert' original Netflix content?,Answer No,19,"Is Netflix title 'queen of the desert' a Series, Movie, or Documentary?",Answer Movie
the black godfather,1,Is title 'the black godfather' original Netflix content?,Answer No,19,"Is Netflix title 'the black godfather' a Series, Movie, or Documentary?",Answer Documentary
ralphie may unruly,1,Is title 'ralphie may unruly' original Netflix content?,Answer No,18,"Is Netflix title 'ralphie may unruly' a Series, Movie, or Documentary?",Answer Movie
the bad guys 2022,1,Is title 'the bad guys 2022' original Netflix content?,Answer: Yes,17,"Is Netflix title 'the bad guys 2022' a Series, Movie, or Documentary?",Answer Movie
swearnet the movie,1,Is title 'swearnet the movie' original Netflix content?,Answer No,18,"Is Netflix title 'swearnet the movie' a Series, Movie, or Documentary?",Answer Movie
summer time,1,Is title 'summer time' original Netflix content?,Answer: Yes,11,"Is Netflix title 'summer time' a Series, Movie, or Documentary?",Answer Series
sudden death 1995,1,Is title 'sudden death 1995' original Netflix content?,Answer No,17,"Is Netflix title 'sudden death 1995' a Series, Movie, or Documentary?",Answer Movie
step up revolution,1,Is title 'step up revolution' original Netflix content?,Answer No,18,"Is Netflix title 'step up revolution' a Series, Movie, or Documentary?",Answer Movie
endless love 2014,1,Is title 'endless love 2014' original Netflix content?,Answer No,17,"Is Netflix title 'endless love 2014' a Series, Movie, or Documentary?",Answer Movie
ramayya vasthavayya,1,Is title 'ramayya vasthavayya' original Netflix content?,Answer No,19,"Is Netflix title 'ramayya vasthavayya' a Series, Movie, or Documentary?",Answer Movie
michael che matters,1,Is title 'michael che matters' original Netflix content?,Answer Yes,19,"Is Netflix title 'michael che matters' a Series, Movie, or Documentary?",Answer Stand-up Comedy Special
silent night 2021,1,Is title 'silent night 2021' original Netflix content?,Answer: Yes,17,"Is Netflix title 'silent night 2021' a Series, Movie, or Documentary?",Answer Movie
ricki and the flash,1,Is title 'ricki and the flash' original Netflix content?,Answer No,19,"Is Netflix title 'ricki and the flash' a Series, Movie, or Documentary?",Answer Movie
holiday in the wild,1,Is title 'holiday in the wild' original Netflix content?,Answer Yes,19,"Is Netflix title 'holiday in the wild' a Series, Movie, or Documentary?",Answer Movie
sado saunado,1,Is title 'sado saunado' original Netflix content?,Answer No,12,"Is Netflix title 'sado saunado' a Series, Movie, or Documentary?",Answer: It is not a known title on Netflix.
search party 2014,1,Is title 'search party 2014' original Netflix content?,Answer No,17,"Is Netflix title 'search party 2014' a Series, Movie, or Documentary?",Answer Series
double xl   xl,1,Is title 'double xl   xl' original Netflix content?,Answer: No,14,"Is Netflix title 'double xl   xl' a Series, Movie, or Documentary?",Answer Series
kill boksoon,1,Is title 'kill boksoon' original Netflix content?,Answer No,12,"Is Netflix title 'kill boksoon' a Series, Movie, or Documentary?",Answer Series
kaiserschmarrndrama,1,Is title 'kaiserschmarrndrama' original Netflix content?,Answer No,19,"Is Netflix title 'kaiserschmarrndrama' a Series, Movie, or Documentary?",Answer Movie
dostana,1,Is title 'dostana' original Netflix content?,Answer No,7,"Is Netflix title 'dostana' a Series, Movie, or Documentary?",Answer Movie
say i do,1,Is title 'say i do' original Netflix content?,Answer Yes,8,"Is Netflix title 'say i do' a Series, Movie, or Documentary?",Answer Series
the big hit 1998,1,Is title 'the big hit 1998' original Netflix content?,Answer No,16,"Is Netflix title 'the big hit 1998' a Series, Movie, or Documentary?",Answer Movie
vanity fair 2004,1,Is title 'vanity fair 2004' original Netflix content?,Answer No,16,"Is Netflix title 'vanity fair 2004' a Series, Movie, or Documentary?",Answer Movie
an unfinished life,1,Is title 'an unfinished life' original Netflix content?,Answer No,18,"Is Netflix title 'an unfinished life' a Series, Movie, or Documentary?",Answer Movie
garbage,1,Is title 'garbage' original Netflix content?,Answer No,7,"Is Netflix title 'garbage' a Series, Movie, or Documentary?",Answer: It could be any of the three options without more specific information.
like a boss 2020,1,Is title 'like a boss 2020' original Netflix content?,Answer No,16,"Is Netflix title 'like a boss 2020' a Series, Movie, or Documentary?",Answer Movie
lie with me 2005,1,Is title 'lie with me 2005' original Netflix content?,Answer No,16,"Is Netflix title 'lie with me 2005' a Series, Movie, or Documentary?",Answer Movie
kamu tidak sendiri,1,Is title 'kamu tidak sendiri' original Netflix content?,Answer: No,18,"Is Netflix title 'kamu tidak sendiri' a Series, Movie, or Documentary?",Answer Series
wir sind die neuen,1,Is title 'wir sind die neuen' original Netflix content?,Answer No,18,"Is Netflix title 'wir sind die neuen' a Series, Movie, or Documentary?",Answer Movie
all my life 2020,1,Is title 'all my life 2020' original Netflix content?,Answer No,16,"Is Netflix title 'all my life 2020' a Series, Movie, or Documentary?",Answer Movie
dasara malayalam,1,Is title 'dasara malayalam' original Netflix content?,Answer: No,16,"Is Netflix title 'dasara malayalam' a Series, Movie, or Documentary?",Answer Series
illusion  iluzja,1,Is title 'illusion  iluzja' original Netflix content?,Answer No,16,"Is Netflix title 'illusion  iluzja' a Series, Movie, or Documentary?",Answer Movie
dances with wolves,1,Is title 'dances with wolves' original Netflix content?,Answer No,18,"Is Netflix title 'dances with wolves' a Series, Movie, or Documentary?",Answer Movie
the nest,1,Is title 'the nest' original Netflix content?,Answer: No,8,"Is Netflix title 'the nest' a Series, Movie, or Documentary?",Answer: Movie
da kath  kim code,1,Is title 'da kath  kim code' original Netflix content?,Answer No,17,"Is Netflix title 'da kath  kim code' a Series, Movie, or Documentary?",Answer Series
one piece stampede,1,Is title 'one piece stampede' original Netflix content?,Answer No,18,"Is Netflix title 'one piece stampede' a Series, Movie, or Documentary?",Answer Movie
cruel intentions 2,1,Is title 'cruel intentions 2' original Netflix content?,Answer No,18,"Is Netflix title 'cruel intentions 2' a Series, Movie, or Documentary?",Answer Movie
funny bunny 2021,1,Is title 'funny bunny 2021' original Netflix content?,"Answer: It is unclear if ""Funny Bunny 2021"" is original Netflix content without further information.",16,"Is Netflix title 'funny bunny 2021' a Series, Movie, or Documentary?",Answer: It could be a Movie.
single all the way,1,Is title 'single all the way' original Netflix content?,Answer Yes,18,"Is Netflix title 'single all the way' a Series, Movie, or Documentary?",Answer Movie
sputnik,1,Is title 'sputnik' original Netflix content?,Answer No,7,"Is Netflix title 'sputnik' a Series, Movie, or Documentary?",Answer Movie
the mystery of her,1,Is title 'the mystery of her' original Netflix content?,Answer: No,18,"Is Netflix title 'the mystery of her' a Series, Movie, or Documentary?","Answer: It could be a Series or Movie, as the title does not provide enough information to determine the format."
the great debaters,1,Is title 'the great debaters' original Netflix content?,Answer No,18,"Is Netflix title 'the great debaters' a Series, Movie, or Documentary?",Answer Movie
tuesdays  fridays,1,Is title 'tuesdays  fridays' original Netflix content?,Answer: Yes,17,"Is Netflix title 'tuesdays  fridays' a Series, Movie, or Documentary?",Answer: Series
hell or high water,1,Is title 'hell or high water' original Netflix content?,Answer No,18,"Is Netflix title 'hell or high water' a Series, Movie, or Documentary?",Answer Movie
inside job part 2,1,Is title 'inside job part 2' original Netflix content?,Answer Yes,17,"Is Netflix title 'inside job part 2' a Series, Movie, or Documentary?",Answer Series
big boys dont cry,1,Is title 'big boys dont cry' original Netflix content?,Answer: No,17,"Is Netflix title 'big boys dont cry' a Series, Movie, or Documentary?",Answer: It could be any of the three categories without more specific information.
a garota invisvel,1,Is title 'a garota invisvel' original Netflix content?,Answer: No,17,"Is Netflix title 'a garota invisvel' a Series, Movie, or Documentary?",Answer Movie
killing hasselhoff,1,Is title 'killing hasselhoff' original Netflix content?,Answer No,18,"Is Netflix title 'killing hasselhoff' a Series, Movie, or Documentary?",Answer Movie
tangisan akinabalu,1,Is title 'tangisan akinabalu' original Netflix content?,Answer: No,18,"Is Netflix title 'tangisan akinabalu' a Series, Movie, or Documentary?",Answer Movie
bullet head 2017,1,Is title 'bullet head 2017' original Netflix content?,Answer No,16,"Is Netflix title 'bullet head 2017' a Series, Movie, or Documentary?",Answer Movie
365 days this day,1,Is title '365 days this day' original Netflix content?,Answer No,17,"Is Netflix title '365 days this day' a Series, Movie, or Documentary?",Answer Movie
tabula rasa 2014,1,Is title 'tabula rasa 2014' original Netflix content?,Answer No,16,"Is Netflix title 'tabula rasa 2014' a Series, Movie, or Documentary?",Answer: Movie
aiyaary,1,Is title 'aiyaary' original Netflix content?,Answer No,7,"Is Netflix title 'aiyaary' a Series, Movie, or Documentary?",Answer Movie
love is colorblind,1,Is title 'love is colorblind' original Netflix content?,Answer: No,18,"Is Netflix title 'love is colorblind' a Series, Movie, or Documentary?",Answer Series
poltergeist 2015,1,Is title 'poltergeist 2015' original Netflix content?,Answer No,16,"Is Netflix title 'poltergeist 2015' a Series, Movie, or Documentary?",Answer Movie
el chema,1,Is title 'el chema' original Netflix content?,Answer No,8,"Is Netflix title 'el chema' a Series, Movie, or Documentary?",Answer Series
bebefinn,1,Is title 'bebefinn' original Netflix content?,Answer: No,8,"Is Netflix title 'bebefinn' a Series, Movie, or Documentary?","Answer: There is no Netflix title called ""bebefinn."""
the way i love you,1,Is title 'the way i love you' original Netflix content?,Answer: No,18,"Is Netflix title 'the way i love you' a Series, Movie, or Documentary?",Answer Movie
my daddy,1,Is title 'my daddy' original Netflix content?,Answer: No,8,"Is Netflix title 'my daddy' a Series, Movie, or Documentary?",Answer: It could be any of the three categories without more specific information.
the gulf,1,Is title 'the gulf' original Netflix content?,Answer No,8,"Is Netflix title 'the gulf' a Series, Movie, or Documentary?",Answer Series
girlfriend kontrak,1,Is title 'girlfriend kontrak' original Netflix content?,Answer No,18,"Is Netflix title 'girlfriend kontrak' a Series, Movie, or Documentary?",Answer Movie
paranoid,1,Is title 'paranoid' original Netflix content?,Answer No,8,"Is Netflix title 'paranoid' a Series, Movie, or Documentary?",Answer Series
vaashi malayalam,1,Is title 'vaashi malayalam' original Netflix content?,Answer No,16,"Is Netflix title 'vaashi malayalam' a Series, Movie, or Documentary?",Answer: Movie
annaatthe telugu,1,Is title 'annaatthe telugu' original Netflix content?,Answer No,16,"Is Netflix title 'annaatthe telugu' a Series, Movie, or Documentary?",Answer Movie
point break 2015,1,Is title 'point break 2015' original Netflix content?,Answer No,16,"Is Netflix title 'point break 2015' a Series, Movie, or Documentary?",Answer Movie
wrongfully accused,1,Is title 'wrongfully accused' original Netflix content?,Answer No,18,"Is Netflix title 'wrongfully accused' a Series, Movie, or Documentary?",Answer Movie
masterminds 2016,1,Is title 'masterminds 2016' original Netflix content?,Answer No,16,"Is Netflix title 'masterminds 2016' a Series, Movie, or Documentary?",Answer Movie
calimero,1,Is title 'calimero' original Netflix content?,Answer No,8,"Is Netflix title 'calimero' a Series, Movie, or Documentary?",Answer Series
the saturn v story,1,Is title 'the saturn v story' original Netflix content?,Answer No,18,"Is Netflix title 'the saturn v story' a Series, Movie, or Documentary?",Answer Documentary
blood rain,1,Is title 'blood rain' original Netflix content?,Answer No,10,"Is Netflix title 'blood rain' a Series, Movie, or Documentary?",Answer Movie
fake,1,Is title 'fake' original Netflix content?,Answer: It is unclear without more specific information.,4,"Is Netflix title 'fake' a Series, Movie, or Documentary?",Answer Series
oops noah is gone,1,Is title 'oops noah is gone' original Netflix content?,Answer No,17,"Is Netflix title 'oops noah is gone' a Series, Movie, or Documentary?",Answer Movie
crackerjack 2002,1,Is title 'crackerjack 2002' original Netflix content?,Answer No,16,"Is Netflix title 'crackerjack 2002' a Series, Movie, or Documentary?",Answer Movie
leligar,1,Is title 'leligar' original Netflix content?,Answer: No,7,"Is Netflix title 'leligar' a Series, Movie, or Documentary?","Answer: There is no Netflix title called ""leligar."""
the founder 2016,1,Is title 'the founder 2016' original Netflix content?,Answer No,16,"Is Netflix title 'the founder 2016' a Series, Movie, or Documentary?",Answer Movie
the mole,1,Is title 'the mole' original Netflix content?,Answer No,8,"Is Netflix title 'the mole' a Series, Movie, or Documentary?",Answer Series
sweethearts 2019,1,Is title 'sweethearts 2019' original Netflix content?,Answer No,16,"Is Netflix title 'sweethearts 2019' a Series, Movie, or Documentary?",Answer Movie
inside royal homes,1,Is title 'inside royal homes' original Netflix content?,Answer No,18,"Is Netflix title 'inside royal homes' a Series, Movie, or Documentary?",Answer Series
dragon,1,Is title 'dragon' original Netflix content?,Answer No,6,"Is Netflix title 'dragon' a Series, Movie, or Documentary?",Answer: It could be any of the three options without more specific information.
the pink panther 2,1,Is title 'the pink panther 2' original Netflix content?,Answer No,18,"Is Netflix title 'the pink panther 2' a Series, Movie, or Documentary?",Answer Movie
in therapy  div,1,Is title 'in therapy  div' original Netflix content?,Answer No,15,"Is Netflix title 'in therapy  div' a Series, Movie, or Documentary?",Answer Series
misbehavior,1,Is title 'misbehavior' original Netflix content?,Answer: No,11,"Is Netflix title 'misbehavior' a Series, Movie, or Documentary?",Answer Movie
naai sekar returns,1,Is title 'naai sekar returns' original Netflix content?,Answer: No,18,"Is Netflix title 'naai sekar returns' a Series, Movie, or Documentary?",Answer Series
nappily ever after,1,Is title 'nappily ever after' original Netflix content?,Answer Yes,18,"Is Netflix title 'nappily ever after' a Series, Movie, or Documentary?",Answer Movie
miracle  mirakel,1,Is title 'miracle  mirakel' original Netflix content?,Answer: No,16,"Is Netflix title 'miracle  mirakel' a Series, Movie, or Documentary?",Answer Movie
captains,1,Is title 'captains' original Netflix content?,Answer: No,8,"Is Netflix title 'captains' a Series, Movie, or Documentary?",Answer Series
