Clean_Title,Title_Counts,Clean_Title_Prompt,is_original,Clean_Title_Char_Len,Content_Type_Prompt,content_type
the expendables 2,1,Is title 'the expendables 2' original Netflix content?,Answer No,17,"Is Netflix title 'the expendables 2' a Series, Movie, or Documentary?",Answer Movie
papicha,1,Is title 'papicha' original Netflix content?,Answer No,7,"Is Netflix title 'papicha' a Series, Movie, or Documentary?",Answer Movie
fired up 2009,1,Is title 'fired up 2009' original Netflix content?,Answer No,13,"Is Netflix title 'fired up 2009' a Series, Movie, or Documentary?",Answer Movie
the black balloon,1,Is title 'the black balloon' original Netflix content?,Answer No,17,"Is Netflix title 'the black balloon' a Series, Movie, or Documentary?",Answer Movie
the mask of zorro,1,Is title 'the mask of zorro' original Netflix content?,Answer No,17,"Is Netflix title 'the mask of zorro' a Series, Movie, or Documentary?",Answer Movie
the african queen,1,Is title 'the african queen' original Netflix content?,Answer No,17,"Is Netflix title 'the african queen' a Series, Movie, or Documentary?",Answer Movie
shiva vs autobots,1,Is title 'shiva vs autobots' original Netflix content?,Answer No,17,"Is Netflix title 'shiva vs autobots' a Series, Movie, or Documentary?",Answer Series
the fifth element,1,Is title 'the fifth element' original Netflix content?,Answer No,17,"Is Netflix title 'the fifth element' a Series, Movie, or Documentary?",Answer Movie
bad boys for life,1,Is title 'bad boys for life' original Netflix content?,Answer No,17,"Is Netflix title 'bad boys for life' a Series, Movie, or Documentary?",Answer Movie
the good shepherd,1,Is title 'the good shepherd' original Netflix content?,Answer No,17,"Is Netflix title 'the good shepherd' a Series, Movie, or Documentary?",Answer Movie
marighella 2012,1,Is title 'marighella 2012' original Netflix content?,Answer No,15,"Is Netflix title 'marighella 2012' a Series, Movie, or Documentary?",Answer Movie
fantastic mr fox,1,Is title 'fantastic mr fox' original Netflix content?,Answer No,16,"Is Netflix title 'fantastic mr fox' a Series, Movie, or Documentary?",Answer Movie
the grudge 2004,1,Is title 'the grudge 2004' original Netflix content?,Answer No,15,"Is Netflix title 'the grudge 2004' a Series, Movie, or Documentary?",Answer Movie
alacrn enamorado,1,Is title 'alacrn enamorado' original Netflix content?,Answer No,16,"Is Netflix title 'alacrn enamorado' a Series, Movie, or Documentary?",Answer Movie
captain fantastic,1,Is title 'captain fantastic' original Netflix content?,Answer No,17,"Is Netflix title 'captain fantastic' a Series, Movie, or Documentary?",Answer Movie
the merger 2018,1,Is title 'the merger 2018' original Netflix content?,Answer No,15,"Is Netflix title 'the merger 2018' a Series, Movie, or Documentary?",Answer Movie
the ranch part 6,1,Is title 'the ranch part 6' original Netflix content?,Answer Yes,16,"Is Netflix title 'the ranch part 6' a Series, Movie, or Documentary?",Answer Series
see you yesterday,1,Is title 'see you yesterday' original Netflix content?,Answer Yes,17,"Is Netflix title 'see you yesterday' a Series, Movie, or Documentary?",Answer Movie
kidnapping stella,1,Is title 'kidnapping stella' original Netflix content?,Answer Yes,17,"Is Netflix title 'kidnapping stella' a Series, Movie, or Documentary?",Answer Movie
annaatthe hindi,1,Is title 'annaatthe hindi' original Netflix content?,Answer No,15,"Is Netflix title 'annaatthe hindi' a Series, Movie, or Documentary?",Answer Movie
uyire,1,Is title 'uyire' original Netflix content?,Answer: No,5,"Is Netflix title 'uyire' a Series, Movie, or Documentary?",Answer Series
sky of love,1,Is title 'sky of love' original Netflix content?,Answer No,11,"Is Netflix title 'sky of love' a Series, Movie, or Documentary?",Answer Movie
the bridge 2017,1,Is title 'the bridge 2017' original Netflix content?,Answer No,15,"Is Netflix title 'the bridge 2017' a Series, Movie, or Documentary?",Answer Series
wheels of fortune,1,Is title 'wheels of fortune' original Netflix content?,Answer No,17,"Is Netflix title 'wheels of fortune' a Series, Movie, or Documentary?",Answer: Series
a fall from grace,1,Is title 'a fall from grace' original Netflix content?,Answer Yes,17,"Is Netflix title 'a fall from grace' a Series, Movie, or Documentary?",Answer Movie
the chaser,1,Is title 'the chaser' original Netflix content?,Answer No,10,"Is Netflix title 'the chaser' a Series, Movie, or Documentary?","Answer: It could refer to either a Series or a Movie, as there are multiple titles with that name on Netflix."
dracula,1,Is title 'dracula' original Netflix content?,Answer No,7,"Is Netflix title 'dracula' a Series, Movie, or Documentary?",Answer Series
the caller 2011,1,Is title 'the caller 2011' original Netflix content?,Answer No,15,"Is Netflix title 'the caller 2011' a Series, Movie, or Documentary?",Answer Movie
news of the world,1,Is title 'news of the world' original Netflix content?,Answer No,17,"Is Netflix title 'news of the world' a Series, Movie, or Documentary?",Answer Movie
beverly hills cop,1,Is title 'beverly hills cop' original Netflix content?,Answer No,17,"Is Netflix title 'beverly hills cop' a Series, Movie, or Documentary?",Answer Movie
wheres the money,1,Is title 'wheres the money' original Netflix content?,Answer No,16,"Is Netflix title 'wheres the money' a Series, Movie, or Documentary?",Answer Movie
top gun maverick,1,Is title 'top gun maverick' original Netflix content?,Answer No,16,"Is Netflix title 'top gun maverick' a Series, Movie, or Documentary?",Answer Movie
beyond evil,1,Is title 'beyond evil' original Netflix content?,Answer No,11,"Is Netflix title 'beyond evil' a Series, Movie, or Documentary?",Answer Series
comme des garons,1,Is title 'comme des garons' original Netflix content?,Answer No,16,"Is Netflix title 'comme des garons' a Series, Movie, or Documentary?",Answer: It is not a Netflix title.
the kings speech,1,Is title 'the kings speech' original Netflix content?,Answer No,16,"Is Netflix title 'the kings speech' a Series, Movie, or Documentary?",Answer Movie
the fix,1,Is title 'the fix' original Netflix content?,Answer No,7,"Is Netflix title 'the fix' a Series, Movie, or Documentary?",Answer Series
trainwreck 2015,1,Is title 'trainwreck 2015' original Netflix content?,Answer No,15,"Is Netflix title 'trainwreck 2015' a Series, Movie, or Documentary?",Answer Movie
unforgiven 1992,1,Is title 'unforgiven 1992' original Netflix content?,Answer No,15,"Is Netflix title 'unforgiven 1992' a Series, Movie, or Documentary?",Answer Movie
senior,1,Is title 'senior' original Netflix content?,Answer: No,6,"Is Netflix title 'senior' a Series, Movie, or Documentary?",Answer Series
the ranch part 3,1,Is title 'the ranch part 3' original Netflix content?,Answer Yes,16,"Is Netflix title 'the ranch part 3' a Series, Movie, or Documentary?",Answer Series
godzilla vs kong,1,Is title 'godzilla vs kong' original Netflix content?,Answer No,16,"Is Netflix title 'godzilla vs kong' a Series, Movie, or Documentary?",Answer Movie
superintelligence,1,Is title 'superintelligence' original Netflix content?,Answer No,17,"Is Netflix title 'superintelligence' a Series, Movie, or Documentary?",Answer Movie
goodbye,1,Is title 'goodbye' original Netflix content?,Answer: No,7,"Is Netflix title 'goodbye' a Series, Movie, or Documentary?",Answer: It could be any of the three options without more specific information.
the prison,1,Is title 'the prison' original Netflix content?,Answer: No,10,"Is Netflix title 'the prison' a Series, Movie, or Documentary?",Answer Movie
po em mui tou,1,Is title 'po em mui tou' original Netflix content?,Answer: No,13,"Is Netflix title 'po em mui tou' a Series, Movie, or Documentary?",Answer: It is not a known title on Netflix.
manhunt  obawa,1,Is title 'manhunt  obawa' original Netflix content?,Answer No,14,"Is Netflix title 'manhunt  obawa' a Series, Movie, or Documentary?",Answer Series
super mario bros,1,Is title 'super mario bros' original Netflix content?,Answer No,16,"Is Netflix title 'super mario bros' a Series, Movie, or Documentary?",Answer Movie
death becomes her,1,Is title 'death becomes her' original Netflix content?,Answer No,17,"Is Netflix title 'death becomes her' a Series, Movie, or Documentary?",Answer Movie
texas chainsaw 3d,1,Is title 'texas chainsaw 3d' original Netflix content?,Answer No,17,"Is Netflix title 'texas chainsaw 3d' a Series, Movie, or Documentary?",Answer Movie
were the millers,1,Is title 'were the millers' original Netflix content?,Answer No,16,"Is Netflix title 'were the millers' a Series, Movie, or Documentary?",Answer Movie
the father 2021,1,Is title 'the father 2021' original Netflix content?,Answer No,15,"Is Netflix title 'the father 2021' a Series, Movie, or Documentary?",Answer Movie
pilgrimage 2017,1,Is title 'pilgrimage 2017' original Netflix content?,Answer No,15,"Is Netflix title 'pilgrimage 2017' a Series, Movie, or Documentary?",Answer Movie
uncle buck 1989,1,Is title 'uncle buck 1989' original Netflix content?,Answer No,15,"Is Netflix title 'uncle buck 1989' a Series, Movie, or Documentary?",Answer Movie
two for the money,1,Is title 'two for the money' original Netflix content?,Answer No,17,"Is Netflix title 'two for the money' a Series, Movie, or Documentary?",Answer Movie
mamma mia 2008,1,Is title 'mamma mia 2008' original Netflix content?,Answer No,14,"Is Netflix title 'mamma mia 2008' a Series, Movie, or Documentary?",Answer Movie
son of the south,1,Is title 'son of the south' original Netflix content?,Answer No,16,"Is Netflix title 'son of the south' a Series, Movie, or Documentary?",Answer Movie
farewell friend,1,Is title 'farewell friend' original Netflix content?,Answer: No,15,"Is Netflix title 'farewell friend' a Series, Movie, or Documentary?",Answer Movie
the mummy 1999,1,Is title 'the mummy 1999' original Netflix content?,Answer No,14,"Is Netflix title 'the mummy 1999' a Series, Movie, or Documentary?",Answer Movie
get smart 2008,1,Is title 'get smart 2008' original Netflix content?,Answer No,14,"Is Netflix title 'get smart 2008' a Series, Movie, or Documentary?",Answer Movie
tamasha,1,Is title 'tamasha' original Netflix content?,Answer No,7,"Is Netflix title 'tamasha' a Series, Movie, or Documentary?",Answer Movie
o animal cordial,1,Is title 'o animal cordial' original Netflix content?,Answer No,16,"Is Netflix title 'o animal cordial' a Series, Movie, or Documentary?",Answer Movie
pale moon,1,Is title 'pale moon' original Netflix content?,Answer No,9,"Is Netflix title 'pale moon' a Series, Movie, or Documentary?",Answer Movie
american reunion,1,Is title 'american reunion' original Netflix content?,Answer No,16,"Is Netflix title 'american reunion' a Series, Movie, or Documentary?",Answer Movie
girlfriends day,1,Is title 'girlfriends day' original Netflix content?,Answer Yes,15,"Is Netflix title 'girlfriends day' a Series, Movie, or Documentary?",Answer Movie
murder mystery 2,1,Is title 'murder mystery 2' original Netflix content?,Answer No,16,"Is Netflix title 'murder mystery 2' a Series, Movie, or Documentary?",Answer Movie
strangers 2022,1,Is title 'strangers 2022' original Netflix content?,Answer: Yes,14,"Is Netflix title 'strangers 2022' a Series, Movie, or Documentary?",Answer Series
the fkit list,1,Is title 'the fkit list' original Netflix content?,Answer No,13,"Is Netflix title 'the fkit list' a Series, Movie, or Documentary?",Answer Series
wild oats 2016,1,Is title 'wild oats 2016' original Netflix content?,Answer No,14,"Is Netflix title 'wild oats 2016' a Series, Movie, or Documentary?",Answer Movie
halloween 2007,1,Is title 'halloween 2007' original Netflix content?,Answer No,14,"Is Netflix title 'halloween 2007' a Series, Movie, or Documentary?",Answer Movie
stellungswechsel,1,Is title 'stellungswechsel' original Netflix content?,Answer No,16,"Is Netflix title 'stellungswechsel' a Series, Movie, or Documentary?",Answer: Movie
dog gone trouble,1,Is title 'dog gone trouble' original Netflix content?,Answer No,16,"Is Netflix title 'dog gone trouble' a Series, Movie, or Documentary?",Answer Movie
aiyyaa,1,Is title 'aiyyaa' original Netflix content?,Answer No,6,"Is Netflix title 'aiyyaa' a Series, Movie, or Documentary?",Answer Movie
recall,1,Is title 'recall' original Netflix content?,Answer: No,6,"Is Netflix title 'recall' a Series, Movie, or Documentary?",Answer Movie
killing heydrich,1,Is title 'killing heydrich' original Netflix content?,Answer: No,16,"Is Netflix title 'killing heydrich' a Series, Movie, or Documentary?",Answer Documentary
glria,1,Is title 'glria' original Netflix content?,Answer No,5,"Is Netflix title 'glria' a Series, Movie, or Documentary?",Answer: Series
my stupid boss 2,1,Is title 'my stupid boss 2' original Netflix content?,Answer No,16,"Is Netflix title 'my stupid boss 2' a Series, Movie, or Documentary?",Answer Movie
the weekend away,1,Is title 'the weekend away' original Netflix content?,Answer: Yes,16,"Is Netflix title 'the weekend away' a Series, Movie, or Documentary?",Answer Movie
unspeakable acts,1,Is title 'unspeakable acts' original Netflix content?,Answer No,16,"Is Netflix title 'unspeakable acts' a Series, Movie, or Documentary?",Answer Series
hot girls wanted,1,Is title 'hot girls wanted' original Netflix content?,Answer No,16,"Is Netflix title 'hot girls wanted' a Series, Movie, or Documentary?",Answer Documentary
how to be single,1,Is title 'how to be single' original Netflix content?,Answer No,16,"Is Netflix title 'how to be single' a Series, Movie, or Documentary?",Answer Movie
under the shadow,1,Is title 'under the shadow' original Netflix content?,Answer No,16,"Is Netflix title 'under the shadow' a Series, Movie, or Documentary?",Answer Movie
mulligan part 1,1,Is title 'mulligan part 1' original Netflix content?,Answer: Yes,15,"Is Netflix title 'mulligan part 1' a Series, Movie, or Documentary?",Answer Series
unleashed 2005,1,Is title 'unleashed 2005' original Netflix content?,Answer No,14,"Is Netflix title 'unleashed 2005' a Series, Movie, or Documentary?",Answer Movie
the perfect date,1,Is title 'the perfect date' original Netflix content?,Answer Yes,16,"Is Netflix title 'the perfect date' a Series, Movie, or Documentary?",Answer Movie
alexander 2004,1,Is title 'alexander 2004' original Netflix content?,Answer No,14,"Is Netflix title 'alexander 2004' a Series, Movie, or Documentary?",Answer Movie
alakada reloaded,1,Is title 'alakada reloaded' original Netflix content?,Answer No,16,"Is Netflix title 'alakada reloaded' a Series, Movie, or Documentary?",Answer Movie
thug life 2017,1,Is title 'thug life 2017' original Netflix content?,Answer No,14,"Is Netflix title 'thug life 2017' a Series, Movie, or Documentary?",Answer Series
malignant 2021,1,Is title 'malignant 2021' original Netflix content?,Answer No,14,"Is Netflix title 'malignant 2021' a Series, Movie, or Documentary?",Answer Movie
vengeance 2017,1,Is title 'vengeance 2017' original Netflix content?,Answer No,14,"Is Netflix title 'vengeance 2017' a Series, Movie, or Documentary?",Answer Movie
the land  kraj,1,Is title 'the land  kraj' original Netflix content?,Answer No,14,"Is Netflix title 'the land  kraj' a Series, Movie, or Documentary?","Answer: It is unclear as there is no known Netflix title called ""the land kraj."""
white house down,1,Is title 'white house down' original Netflix content?,Answer No,16,"Is Netflix title 'white house down' a Series, Movie, or Documentary?",Answer Movie
wasteland 2012,1,Is title 'wasteland 2012' original Netflix content?,Answer No,14,"Is Netflix title 'wasteland 2012' a Series, Movie, or Documentary?",Answer Movie
basic instinct 2,1,Is title 'basic instinct 2' original Netflix content?,Answer No,16,"Is Netflix title 'basic instinct 2' a Series, Movie, or Documentary?",Answer Movie
miss bala 2019,1,Is title 'miss bala 2019' original Netflix content?,Answer No,14,"Is Netflix title 'miss bala 2019' a Series, Movie, or Documentary?",Answer Movie
the wedding date,1,Is title 'the wedding date' original Netflix content?,Answer No,16,"Is Netflix title 'the wedding date' a Series, Movie, or Documentary?",Answer Movie
the mummy 2017,1,Is title 'the mummy 2017' original Netflix content?,Answer No,14,"Is Netflix title 'the mummy 2017' a Series, Movie, or Documentary?",Answer Movie
the speed cubers,1,Is title 'the speed cubers' original Netflix content?,Answer Yes,16,"Is Netflix title 'the speed cubers' a Series, Movie, or Documentary?",Answer Documentary
angamaly diaries,1,Is title 'angamaly diaries' original Netflix content?,Answer No,16,"Is Netflix title 'angamaly diaries' a Series, Movie, or Documentary?",Answer Movie
frayed,1,Is title 'frayed' original Netflix content?,Answer Yes,6,"Is Netflix title 'frayed' a Series, Movie, or Documentary?",Answer Series
the ridiculous 6,1,Is title 'the ridiculous 6' original Netflix content?,Answer Yes,16,"Is Netflix title 'the ridiculous 6' a Series, Movie, or Documentary?",Answer Movie
amiche da morire,1,Is title 'amiche da morire' original Netflix content?,Answer No,16,"Is Netflix title 'amiche da morire' a Series, Movie, or Documentary?",Answer Movie
moneyball 2011,1,Is title 'moneyball 2011' original Netflix content?,Answer No,14,"Is Netflix title 'moneyball 2011' a Series, Movie, or Documentary?",Answer Movie
ach du scheisse,1,Is title 'ach du scheisse' original Netflix content?,Answer No,15,"Is Netflix title 'ach du scheisse' a Series, Movie, or Documentary?",Answer: It is not a known title on Netflix.
ada cinta di sma,1,Is title 'ada cinta di sma' original Netflix content?,Answer No,16,"Is Netflix title 'ada cinta di sma' a Series, Movie, or Documentary?",Answer Series
star trek beyond,1,Is title 'star trek beyond' original Netflix content?,Answer No,16,"Is Netflix title 'star trek beyond' a Series, Movie, or Documentary?",Answer Movie
after the sunset,1,Is title 'after the sunset' original Netflix content?,Answer No,16,"Is Netflix title 'after the sunset' a Series, Movie, or Documentary?",Answer Movie
afterlife 2021,1,Is title 'afterlife 2021' original Netflix content?,Answer Yes,14,"Is Netflix title 'afterlife 2021' a Series, Movie, or Documentary?",Answer Series
dhamaka,1,Is title 'dhamaka' original Netflix content?,Answer Yes,7,"Is Netflix title 'dhamaka' a Series, Movie, or Documentary?",Answer Movie
my salinger year,1,Is title 'my salinger year' original Netflix content?,Answer No,16,"Is Netflix title 'my salinger year' a Series, Movie, or Documentary?",Answer Movie
no escape 2015,1,Is title 'no escape 2015' original Netflix content?,Answer No,14,"Is Netflix title 'no escape 2015' a Series, Movie, or Documentary?",Answer Movie
gaya sa pelikula,1,Is title 'gaya sa pelikula' original Netflix content?,Answer No,16,"Is Netflix title 'gaya sa pelikula' a Series, Movie, or Documentary?",Answer Series
moonlight 2016,1,Is title 'moonlight 2016' original Netflix content?,Answer No,14,"Is Netflix title 'moonlight 2016' a Series, Movie, or Documentary?",Answer Movie
sillu karuppatti,1,Is title 'sillu karuppatti' original Netflix content?,Answer No,16,"Is Netflix title 'sillu karuppatti' a Series, Movie, or Documentary?",Answer Movie
injustice 2021,1,Is title 'injustice 2021' original Netflix content?,Answer No,14,"Is Netflix title 'injustice 2021' a Series, Movie, or Documentary?",Answer Movie
invisible 2017,1,Is title 'invisible 2017' original Netflix content?,Answer No,14,"Is Netflix title 'invisible 2017' a Series, Movie, or Documentary?",Answer Movie
kain kafan hitam,1,Is title 'kain kafan hitam' original Netflix content?,Answer: No,16,"Is Netflix title 'kain kafan hitam' a Series, Movie, or Documentary?",Answer: Movie
jean de florette,1,Is title 'jean de florette' original Netflix content?,Answer No,16,"Is Netflix title 'jean de florette' a Series, Movie, or Documentary?",Answer Movie
porady na zdrady,1,Is title 'porady na zdrady' original Netflix content?,Answer: No,16,"Is Netflix title 'porady na zdrady' a Series, Movie, or Documentary?",Answer Movie
kidnapped 2021,1,Is title 'kidnapped 2021' original Netflix content?,Answer: Yes,14,"Is Netflix title 'kidnapped 2021' a Series, Movie, or Documentary?",Answer Movie
noragami,1,Is title 'noragami' original Netflix content?,Answer No,8,"Is Netflix title 'noragami' a Series, Movie, or Documentary?",Answer Series
feo pero sabroso,1,Is title 'feo pero sabroso' original Netflix content?,Answer: No,16,"Is Netflix title 'feo pero sabroso' a Series, Movie, or Documentary?",Answer Series
rpoint,1,Is title 'rpoint' original Netflix content?,Answer: No,6,"Is Netflix title 'rpoint' a Series, Movie, or Documentary?",Answer Movie
nightfall,1,Is title 'nightfall' original Netflix content?,Answer No,9,"Is Netflix title 'nightfall' a Series, Movie, or Documentary?",Answer Series
duplicity 2009,1,Is title 'duplicity 2009' original Netflix content?,Answer No,14,"Is Netflix title 'duplicity 2009' a Series, Movie, or Documentary?",Answer Movie
miss baek,1,Is title 'miss baek' original Netflix content?,Answer No,9,"Is Netflix title 'miss baek' a Series, Movie, or Documentary?",Answer Movie
high flying bird,1,Is title 'high flying bird' original Netflix content?,Answer Yes,16,"Is Netflix title 'high flying bird' a Series, Movie, or Documentary?",Answer Movie
collectors,1,Is title 'collectors' original Netflix content?,Answer: No,10,"Is Netflix title 'collectors' a Series, Movie, or Documentary?","Answer: It could be either a Series or a Movie, without more specific information."
hit  run 2012,1,Is title 'hit  run 2012' original Netflix content?,Answer No,13,"Is Netflix title 'hit  run 2012' a Series, Movie, or Documentary?",Answer Movie
liar liar 1997,1,Is title 'liar liar 1997' original Netflix content?,Answer No,14,"Is Netflix title 'liar liar 1997' a Series, Movie, or Documentary?",Answer Movie
there be dragons,1,Is title 'there be dragons' original Netflix content?,Answer No,16,"Is Netflix title 'there be dragons' a Series, Movie, or Documentary?",Answer Movie
hometown holiday,1,Is title 'hometown holiday' original Netflix content?,Answer: No,16,"Is Netflix title 'hometown holiday' a Series, Movie, or Documentary?",Answer Movie
schindlers list,1,Is title 'schindlers list' original Netflix content?,Answer No,15,"Is Netflix title 'schindlers list' a Series, Movie, or Documentary?",Answer Movie
moby dick,1,Is title 'moby dick' original Netflix content?,Answer No,9,"Is Netflix title 'moby dick' a Series, Movie, or Documentary?","Answer: It could be a movie or a series, as there have been adaptations of ""Moby Dick"" in both formats."
honey boy 2019,1,Is title 'honey boy 2019' original Netflix content?,Answer No,14,"Is Netflix title 'honey boy 2019' a Series, Movie, or Documentary?",Answer Movie
the waiting city,1,Is title 'the waiting city' original Netflix content?,Answer No,16,"Is Netflix title 'the waiting city' a Series, Movie, or Documentary?",Answer Movie
the glass castle,1,Is title 'the glass castle' original Netflix content?,Answer No,16,"Is Netflix title 'the glass castle' a Series, Movie, or Documentary?",Answer Movie
ponyo,1,Is title 'ponyo' original Netflix content?,Answer No,5,"Is Netflix title 'ponyo' a Series, Movie, or Documentary?",Answer Movie
petain  ptain,1,Is title 'petain  ptain' original Netflix content?,Answer: No,13,"Is Netflix title 'petain  ptain' a Series, Movie, or Documentary?",Answer: It is unclear as there is no known Netflix title with that exact name.
official secrets,1,Is title 'official secrets' original Netflix content?,Answer No,16,"Is Netflix title 'official secrets' a Series, Movie, or Documentary?",Answer Movie
a mano disarmata,1,Is title 'a mano disarmata' original Netflix content?,Answer: No,16,"Is Netflix title 'a mano disarmata' a Series, Movie, or Documentary?",Answer Movie
katkout,1,Is title 'katkout' original Netflix content?,Answer: No,7,"Is Netflix title 'katkout' a Series, Movie, or Documentary?",Answer Series
a girl and a guy,1,Is title 'a girl and a guy' original Netflix content?,Answer No,16,"Is Netflix title 'a girl and a guy' a Series, Movie, or Documentary?",Answer Movie
a beautiful mind,1,Is title 'a beautiful mind' original Netflix content?,Answer No,16,"Is Netflix title 'a beautiful mind' a Series, Movie, or Documentary?",Answer Movie
bombshell 2019,1,Is title 'bombshell 2019' original Netflix content?,Answer No,14,"Is Netflix title 'bombshell 2019' a Series, Movie, or Documentary?",Answer Movie
moonrise kingdom,1,Is title 'moonrise kingdom' original Netflix content?,Answer No,16,"Is Netflix title 'moonrise kingdom' a Series, Movie, or Documentary?",Answer Movie
eastern promises,1,Is title 'eastern promises' original Netflix content?,Answer No,16,"Is Netflix title 'eastern promises' a Series, Movie, or Documentary?",Answer Movie
freaks of nature,1,Is title 'freaks of nature' original Netflix content?,Answer No,16,"Is Netflix title 'freaks of nature' a Series, Movie, or Documentary?",Answer Movie
mekah im coming,1,Is title 'mekah im coming' original Netflix content?,Answer: No,15,"Is Netflix title 'mekah im coming' a Series, Movie, or Documentary?",Answer Series
aban olu aban,1,Is title 'aban olu aban' original Netflix content?,Answer: No,13,"Is Netflix title 'aban olu aban' a Series, Movie, or Documentary?",Answer Series
freddy vs jason,1,Is title 'freddy vs jason' original Netflix content?,Answer No,15,"Is Netflix title 'freddy vs jason' a Series, Movie, or Documentary?",Answer Movie
the judge 2014,1,Is title 'the judge 2014' original Netflix content?,Answer No,14,"Is Netflix title 'the judge 2014' a Series, Movie, or Documentary?",Answer Movie
fuga de cerebros,1,Is title 'fuga de cerebros' original Netflix content?,Answer No,16,"Is Netflix title 'fuga de cerebros' a Series, Movie, or Documentary?",Answer Movie
burlesque 2010,1,Is title 'burlesque 2010' original Netflix content?,Answer No,14,"Is Netflix title 'burlesque 2010' a Series, Movie, or Documentary?",Answer Movie
4bia,1,Is title '4bia' original Netflix content?,Answer No,4,"Is Netflix title '4bia' a Series, Movie, or Documentary?",Answer Movie
aftermath 2017,1,Is title 'aftermath 2017' original Netflix content?,Answer No,14,"Is Netflix title 'aftermath 2017' a Series, Movie, or Documentary?",Answer Movie
knockaround guys,1,Is title 'knockaround guys' original Netflix content?,Answer No,16,"Is Netflix title 'knockaround guys' a Series, Movie, or Documentary?",Answer Movie
limitless 2011,1,Is title 'limitless 2011' original Netflix content?,Answer No,14,"Is Netflix title 'limitless 2011' a Series, Movie, or Documentary?",Answer Movie
kebab connection,1,Is title 'kebab connection' original Netflix content?,Answer No,16,"Is Netflix title 'kebab connection' a Series, Movie, or Documentary?",Answer Movie
the seventh sign,1,Is title 'the seventh sign' original Netflix content?,Answer No,16,"Is Netflix title 'the seventh sign' a Series, Movie, or Documentary?",Answer Movie
hotel de grote l,1,Is title 'hotel de grote l' original Netflix content?,Answer: No,16,"Is Netflix title 'hotel de grote l' a Series, Movie, or Documentary?",Answer Movie
astro boy 2009,1,Is title 'astro boy 2009' original Netflix content?,Answer No,14,"Is Netflix title 'astro boy 2009' a Series, Movie, or Documentary?",Answer Movie
one night,1,Is title 'one night' original Netflix content?,Answer: No,9,"Is Netflix title 'one night' a Series, Movie, or Documentary?",Answer Movie
the raven 2012,1,Is title 'the raven 2012' original Netflix content?,Answer No,14,"Is Netflix title 'the raven 2012' a Series, Movie, or Documentary?",Answer Movie
hunterrr,1,Is title 'hunterrr' original Netflix content?,Answer No,8,"Is Netflix title 'hunterrr' a Series, Movie, or Documentary?",Answer Movie
couple of days,1,Is title 'couple of days' original Netflix content?,Answer No,14,"Is Netflix title 'couple of days' a Series, Movie, or Documentary?",Answer Movie
a simple favor,1,Is title 'a simple favor' original Netflix content?,Answer No,14,"Is Netflix title 'a simple favor' a Series, Movie, or Documentary?",Answer Movie
borning  brning,1,Is title 'borning  brning' original Netflix content?,Answer No,15,"Is Netflix title 'borning  brning' a Series, Movie, or Documentary?",Answer Movie
untraceable,1,Is title 'untraceable' original Netflix content?,Answer No,11,"Is Netflix title 'untraceable' a Series, Movie, or Documentary?",Answer Movie
rattlesnake,1,Is title 'rattlesnake' original Netflix content?,Answer Yes,11,"Is Netflix title 'rattlesnake' a Series, Movie, or Documentary?",Answer Movie
the cobbler,1,Is title 'the cobbler' original Netflix content?,Answer No,11,"Is Netflix title 'the cobbler' a Series, Movie, or Documentary?",Answer Movie
gloria bell,1,Is title 'gloria bell' original Netflix content?,Answer No,11,"Is Netflix title 'gloria bell' a Series, Movie, or Documentary?",Answer Movie
the enemies,1,Is title 'the enemies' original Netflix content?,Answer: No,11,"Is Netflix title 'the enemies' a Series, Movie, or Documentary?","Answer: It could be a Series, Movie, or Documentary, as the title alone does not provide enough information to determine the format."
count me in,1,Is title 'count me in' original Netflix content?,Answer Yes,11,"Is Netflix title 'count me in' a Series, Movie, or Documentary?",Answer Series
still alice,1,Is title 'still alice' original Netflix content?,Answer No,11,"Is Netflix title 'still alice' a Series, Movie, or Documentary?",Answer Movie
bull 2021,1,Is title 'bull 2021' original Netflix content?,Answer: No,9,"Is Netflix title 'bull 2021' a Series, Movie, or Documentary?",Answer Series
fear 1996,1,Is title 'fear 1996' original Netflix content?,Answer No,9,"Is Netflix title 'fear 1996' a Series, Movie, or Documentary?",Answer Movie
major payne,1,Is title 'major payne' original Netflix content?,Answer No,11,"Is Netflix title 'major payne' a Series, Movie, or Documentary?",Answer Movie
3 from hell,1,Is title '3 from hell' original Netflix content?,Answer No,11,"Is Netflix title '3 from hell' a Series, Movie, or Documentary?",Answer Movie
zero 2018,1,Is title 'zero 2018' original Netflix content?,Answer Yes,9,"Is Netflix title 'zero 2018' a Series, Movie, or Documentary?",Answer Movie
warm bodies,1,Is title 'warm bodies' original Netflix content?,Answer No,11,"Is Netflix title 'warm bodies' a Series, Movie, or Documentary?",Answer Movie
cliffhanger,1,Is title 'cliffhanger' original Netflix content?,Answer No,11,"Is Netflix title 'cliffhanger' a Series, Movie, or Documentary?",Answer Movie
high crimes,1,Is title 'high crimes' original Netflix content?,Answer No,11,"Is Netflix title 'high crimes' a Series, Movie, or Documentary?",Answer Movie
new in town,1,Is title 'new in town' original Netflix content?,Answer No,11,"Is Netflix title 'new in town' a Series, Movie, or Documentary?",Answer Movie
soul surfer,1,Is title 'soul surfer' original Netflix content?,Answer No,11,"Is Netflix title 'soul surfer' a Series, Movie, or Documentary?",Answer Movie
