Clean_Title,Title_Counts,Clean_Title_Prompt,is_original,Clean_Title_Char_Len,Content_Type_Prompt,content_type
urzila carlson overqualified loser,1,Is title 'urzila carlson overqualified loser' original Netflix content?,Answer Yes,34,"Is Netflix title 'urzila carlson overqualified loser' a Series, Movie, or Documentary?",Answer Stand-up Comedy Special
the famous five 4  fnf freunde 4,1,Is title 'the famous five 4  fnf freunde 4' original Netflix content?,Answer No,32,"Is Netflix title 'the famous five 4  fnf freunde 4' a Series, Movie, or Documentary?",Answer Movie
a california christmas city lights,1,Is title 'a california christmas city lights' original Netflix content?,Answer Yes,34,"Is Netflix title 'a california christmas city lights' a Series, Movie, or Documentary?",Answer Movie
planet single 3  planeta singli 3,1,Is title 'planet single 3  planeta singli 3' original Netflix content?,Answer: No,33,"Is Netflix title 'planet single 3  planeta singli 3' a Series, Movie, or Documentary?",Answer Movie
a remarkable tale  lo nunca visto,1,Is title 'a remarkable tale  lo nunca visto' original Netflix content?,Answer: No,33,"Is Netflix title 'a remarkable tale  lo nunca visto' a Series, Movie, or Documentary?",Answer: Movie
looney tunes back in action,1,Is title 'looney tunes back in action' original Netflix content?,Answer No,27,"Is Netflix title 'looney tunes back in action' a Series, Movie, or Documentary?",Answer Movie
peak the rescuers,1,Is title 'peak the rescuers' original Netflix content?,Answer No,17,"Is Netflix title 'peak the rescuers' a Series, Movie, or Documentary?",Answer Series
the classified file,1,Is title 'the classified file' original Netflix content?,Answer: No,19,"Is Netflix title 'the classified file' a Series, Movie, or Documentary?",Answer Movie
the bachelor 3  bachelor 3,1,Is title 'the bachelor 3  bachelor 3' original Netflix content?,Answer No,26,"Is Netflix title 'the bachelor 3  bachelor 3' a Series, Movie, or Documentary?",Answer Series
maha samudram tamil 2021,1,Is title 'maha samudram tamil 2021' original Netflix content?,Answer: Yes,24,"Is Netflix title 'maha samudram tamil 2021' a Series, Movie, or Documentary?",Answer Movie
a moment to remember,1,Is title 'a moment to remember' original Netflix content?,Answer No,20,"Is Netflix title 'a moment to remember' a Series, Movie, or Documentary?",Answer Movie
one in a hundred thousand  101,1,Is title 'one in a hundred thousand  101' original Netflix content?,Answer: No,30,"Is Netflix title 'one in a hundred thousand  101' a Series, Movie, or Documentary?",Answer Series
king of beggars,1,Is title 'king of beggars' original Netflix content?,Answer No,15,"Is Netflix title 'king of beggars' a Series, Movie, or Documentary?",Answer Movie
im off then  ich bin dann mal weg,1,Is title 'im off then  ich bin dann mal weg' original Netflix content?,Answer No,33,"Is Netflix title 'im off then  ich bin dann mal weg' a Series, Movie, or Documentary?",Answer Movie
ashes of love,1,Is title 'ashes of love' original Netflix content?,Answer No,13,"Is Netflix title 'ashes of love' a Series, Movie, or Documentary?",Answer Series
my tutor friend,1,Is title 'my tutor friend' original Netflix content?,Answer No,15,"Is Netflix title 'my tutor friend' a Series, Movie, or Documentary?",Answer Movie
dear white people volume 3,1,Is title 'dear white people volume 3' original Netflix content?,Answer Yes,26,"Is Netflix title 'dear white people volume 3' a Series, Movie, or Documentary?",Answer Series
tara vs bilal,1,Is title 'tara vs bilal' original Netflix content?,Answer No,13,"Is Netflix title 'tara vs bilal' a Series, Movie, or Documentary?",Answer: It is not a known title on Netflix.
my travel buddy 2  yol arkadam 2,1,Is title 'my travel buddy 2  yol arkadam 2' original Netflix content?,Answer No,32,"Is Netflix title 'my travel buddy 2  yol arkadam 2' a Series, Movie, or Documentary?",Answer Movie
tuscan wedding  toscaanse bruiloft,1,Is title 'tuscan wedding  toscaanse bruiloft' original Netflix content?,Answer No,34,"Is Netflix title 'tuscan wedding  toscaanse bruiloft' a Series, Movie, or Documentary?",Answer Movie
poster boys,1,Is title 'poster boys' original Netflix content?,Answer No,11,"Is Netflix title 'poster boys' a Series, Movie, or Documentary?",Answer Movie
supermodel me revolution,1,Is title 'supermodel me revolution' original Netflix content?,Answer: No,24,"Is Netflix title 'supermodel me revolution' a Series, Movie, or Documentary?",Answer Series
lesson in murder,1,Is title 'lesson in murder' original Netflix content?,Answer No,16,"Is Netflix title 'lesson in murder' a Series, Movie, or Documentary?",Answer Series
ready steady cook 1994,1,Is title 'ready steady cook 1994' original Netflix content?,Answer No,22,"Is Netflix title 'ready steady cook 1994' a Series, Movie, or Documentary?",Answer Series
lock stock and two smoking barrels,1,Is title 'lock stock and two smoking barrels' original Netflix content?,Answer No,34,"Is Netflix title 'lock stock and two smoking barrels' a Series, Movie, or Documentary?",Answer Movie
hit the first case,1,Is title 'hit the first case' original Netflix content?,Answer: No,18,"Is Netflix title 'hit the first case' a Series, Movie, or Documentary?",Answer Series
young lady and gentleman,1,Is title 'young lady and gentleman' original Netflix content?,Answer No,24,"Is Netflix title 'young lady and gentleman' a Series, Movie, or Documentary?",Answer Series
high  low the movie 2  end of sky,1,Is title 'high  low the movie 2  end of sky' original Netflix content?,Answer No,33,"Is Netflix title 'high  low the movie 2  end of sky' a Series, Movie, or Documentary?",Answer Movie
the mirror,1,Is title 'the mirror' original Netflix content?,Answer No,10,"Is Netflix title 'the mirror' a Series, Movie, or Documentary?","Answer: It could be either a Series or a Movie, without more specific information."
bebop high school,1,Is title 'bebop high school' original Netflix content?,Answer No,17,"Is Netflix title 'bebop high school' a Series, Movie, or Documentary?",Answer Series
baki hanma,1,Is title 'baki hanma' original Netflix content?,Answer Yes,10,"Is Netflix title 'baki hanma' a Series, Movie, or Documentary?",Answer Series
blasted  blasted gutta vs aliens,1,Is title 'blasted  blasted gutta vs aliens' original Netflix content?,Answer No,32,"Is Netflix title 'blasted  blasted gutta vs aliens' a Series, Movie, or Documentary?",Answer Movie
mother to be,1,Is title 'mother to be' original Netflix content?,Answer: No,12,"Is Netflix title 'mother to be' a Series, Movie, or Documentary?",Answer Movie
parallel mothers  madres paralelas,1,Is title 'parallel mothers  madres paralelas' original Netflix content?,Answer No,34,"Is Netflix title 'parallel mothers  madres paralelas' a Series, Movie, or Documentary?",Answer Movie
ordinary people  pamilya ordinaryo,1,Is title 'ordinary people  pamilya ordinaryo' original Netflix content?,Answer No,34,"Is Netflix title 'ordinary people  pamilya ordinaryo' a Series, Movie, or Documentary?",Answer Movie
what to expect when youre expecting,1,Is title 'what to expect when youre expecting' original Netflix content?,Answer No,35,"Is Netflix title 'what to expect when youre expecting' a Series, Movie, or Documentary?",Answer Movie
motu patlu khazaane ki race,1,Is title 'motu patlu khazaane ki race' original Netflix content?,Answer No,27,"Is Netflix title 'motu patlu khazaane ki race' a Series, Movie, or Documentary?",Answer Movie
buurman  buurman bakken en grillen,1,Is title 'buurman  buurman bakken en grillen' original Netflix content?,Answer No,34,"Is Netflix title 'buurman  buurman bakken en grillen' a Series, Movie, or Documentary?",Answer Series
stigmatized properties,1,Is title 'stigmatized properties' original Netflix content?,Answer Yes,22,"Is Netflix title 'stigmatized properties' a Series, Movie, or Documentary?",Answer Series
daughters of destiny limited series,1,Is title 'daughters of destiny limited series' original Netflix content?,Answer Yes,35,"Is Netflix title 'daughters of destiny limited series' a Series, Movie, or Documentary?",Answer Series
flirting scholar,1,Is title 'flirting scholar' original Netflix content?,Answer No,16,"Is Netflix title 'flirting scholar' a Series, Movie, or Documentary?",Answer Movie
mobile suit gundam i,1,Is title 'mobile suit gundam i' original Netflix content?,Answer No,20,"Is Netflix title 'mobile suit gundam i' a Series, Movie, or Documentary?",Answer Series
ana tramel el juego limited series,1,Is title 'ana tramel el juego limited series' original Netflix content?,Answer Yes,34,"Is Netflix title 'ana tramel el juego limited series' a Series, Movie, or Documentary?",Answer Series
love of kill,1,Is title 'love of kill' original Netflix content?,Answer No,12,"Is Netflix title 'love of kill' a Series, Movie, or Documentary?",Answer Series
chefs table france limited series,1,Is title 'chefs table france limited series' original Netflix content?,Answer Yes,33,"Is Netflix title 'chefs table france limited series' a Series, Movie, or Documentary?",Answer Series
last winter we parted,1,Is title 'last winter we parted' original Netflix content?,Answer No,21,"Is Netflix title 'last winter we parted' a Series, Movie, or Documentary?",Answer Movie
kill thy neighbour,1,Is title 'kill thy neighbour' original Netflix content?,Answer No,18,"Is Netflix title 'kill thy neighbour' a Series, Movie, or Documentary?",Answer Series
dana carvey straight white male 60,1,Is title 'dana carvey straight white male 60' original Netflix content?,Answer Yes,34,"Is Netflix title 'dana carvey straight white male 60' a Series, Movie, or Documentary?",Answer Stand-up Comedy Special
lauras wedding  le nozze di laura,1,Is title 'lauras wedding  le nozze di laura' original Netflix content?,Answer: No,33,"Is Netflix title 'lauras wedding  le nozze di laura' a Series, Movie, or Documentary?",Answer Movie
comi and bebe,1,Is title 'comi and bebe' original Netflix content?,Answer: No,13,"Is Netflix title 'comi and bebe' a Series, Movie, or Documentary?",Answer Series
good game the beginning  yi oyun,1,Is title 'good game the beginning  yi oyun' original Netflix content?,Answer: No,32,"Is Netflix title 'good game the beginning  yi oyun' a Series, Movie, or Documentary?",Answer Series
so much love to give  corazn loco,1,Is title 'so much love to give  corazn loco' original Netflix content?,Answer Yes,33,"Is Netflix title 'so much love to give  corazn loco' a Series, Movie, or Documentary?",Answer Movie
lawrence of arabia restored version,1,Is title 'lawrence of arabia restored version' original Netflix content?,Answer No,35,"Is Netflix title 'lawrence of arabia restored version' a Series, Movie, or Documentary?",Answer Movie
anatomy of a scandal limited series,1,Is title 'anatomy of a scandal limited series' original Netflix content?,Answer No,35,"Is Netflix title 'anatomy of a scandal limited series' a Series, Movie, or Documentary?",Answer Series
the last forest  a ltima floresta,1,Is title 'the last forest  a ltima floresta' original Netflix content?,Answer: Yes,33,"Is Netflix title 'the last forest  a ltima floresta' a Series, Movie, or Documentary?",Answer Movie
mapado 2 back to the island  2,1,Is title 'mapado 2 back to the island  2' original Netflix content?,Answer No,30,"Is Netflix title 'mapado 2 back to the island  2' a Series, Movie, or Documentary?",Answer Movie
trailer park boys dont legalize it,1,Is title 'trailer park boys dont legalize it' original Netflix content?,Answer No,34,"Is Netflix title 'trailer park boys dont legalize it' a Series, Movie, or Documentary?",Answer Movie
nisemonogatari   1,1,Is title 'nisemonogatari   1' original Netflix content?,Answer No,18,"Is Netflix title 'nisemonogatari   1' a Series, Movie, or Documentary?",Answer Series
the incredible jessica james,1,Is title 'the incredible jessica james' original Netflix content?,Answer Yes,28,"Is Netflix title 'the incredible jessica james' a Series, Movie, or Documentary?",Answer Movie
kulipari an army of frogs,1,Is title 'kulipari an army of frogs' original Netflix content?,Answer Yes,25,"Is Netflix title 'kulipari an army of frogs' a Series, Movie, or Documentary?",Answer Series
life without principle,1,Is title 'life without principle' original Netflix content?,Answer No,22,"Is Netflix title 'life without principle' a Series, Movie, or Documentary?",Answer Movie
could you survive,1,Is title 'could you survive' original Netflix content?,Answer No,17,"Is Netflix title 'could you survive' a Series, Movie, or Documentary?",Answer Series
school for scoundrels 2006,1,Is title 'school for scoundrels 2006' original Netflix content?,Answer No,26,"Is Netflix title 'school for scoundrels 2006' a Series, Movie, or Documentary?",Answer Movie
non si ruba a casa dei ladri,1,Is title 'non si ruba a casa dei ladri' original Netflix content?,Answer No,28,"Is Netflix title 'non si ruba a casa dei ladri' a Series, Movie, or Documentary?",Answer Movie
danger close the battle of long tan,1,Is title 'danger close the battle of long tan' original Netflix content?,Answer No,35,"Is Netflix title 'danger close the battle of long tan' a Series, Movie, or Documentary?",Answer Movie
game over hindi version,1,Is title 'game over hindi version' original Netflix content?,Answer No,23,"Is Netflix title 'game over hindi version' a Series, Movie, or Documentary?",Answer Movie
up for love  un homme  la hauteur,1,Is title 'up for love  un homme  la hauteur' original Netflix content?,Answer No,33,"Is Netflix title 'up for love  un homme  la hauteur' a Series, Movie, or Documentary?",Answer Movie
the devils forest  jengka,1,Is title 'the devils forest  jengka' original Netflix content?,Answer No,25,"Is Netflix title 'the devils forest  jengka' a Series, Movie, or Documentary?",Answer: Movie
the curse of robert the doll,1,Is title 'the curse of robert the doll' original Netflix content?,Answer No,28,"Is Netflix title 'the curse of robert the doll' a Series, Movie, or Documentary?",Answer Movie
a violent prosecutor,1,Is title 'a violent prosecutor' original Netflix content?,Answer No,20,"Is Netflix title 'a violent prosecutor' a Series, Movie, or Documentary?",Answer Movie
one piece alabasta,1,Is title 'one piece alabasta' original Netflix content?,Answer No,18,"Is Netflix title 'one piece alabasta' a Series, Movie, or Documentary?",Answer Series
alchemy of souls part 2    2,1,Is title 'alchemy of souls part 2    2' original Netflix content?,Answer: No,28,"Is Netflix title 'alchemy of souls part 2    2' a Series, Movie, or Documentary?",Answer Series
we were there true love,1,Is title 'we were there true love' original Netflix content?,Answer No,23,"Is Netflix title 'we were there true love' a Series, Movie, or Documentary?",Answer Movie
tasty guys 2020     2020,1,Is title 'tasty guys 2020     2020' original Netflix content?,Answer: No,24,"Is Netflix title 'tasty guys 2020     2020' a Series, Movie, or Documentary?",Answer Series
whos a good boy  el guau,1,Is title 'whos a good boy  el guau' original Netflix content?,Answer: No,24,"Is Netflix title 'whos a good boy  el guau' a Series, Movie, or Documentary?",Answer Series
detective chinatown,1,Is title 'detective chinatown' original Netflix content?,Answer No,19,"Is Netflix title 'detective chinatown' a Series, Movie, or Documentary?",Answer Movie
invisible,1,Is title 'invisible' original Netflix content?,Answer: Yes,9,"Is Netflix title 'invisible' a Series, Movie, or Documentary?",Answer Movie
legendofexorcism,1,Is title 'legendofexorcism' original Netflix content?,Answer No,16,"Is Netflix title 'legendofexorcism' a Series, Movie, or Documentary?",Answer Series
racket boys,1,Is title 'racket boys' original Netflix content?,Answer No,11,"Is Netflix title 'racket boys' a Series, Movie, or Documentary?",Answer Series
the ballad of buster scruggs,1,Is title 'the ballad of buster scruggs' original Netflix content?,Answer Yes,28,"Is Netflix title 'the ballad of buster scruggs' a Series, Movie, or Documentary?",Answer Movie
the cuba libre story limited series,1,Is title 'the cuba libre story limited series' original Netflix content?,Answer No,35,"Is Netflix title 'the cuba libre story limited series' a Series, Movie, or Documentary?",Answer Series
the burning sea  nordsjen,1,Is title 'the burning sea  nordsjen' original Netflix content?,Answer No,25,"Is Netflix title 'the burning sea  nordsjen' a Series, Movie, or Documentary?",Answer Series
weird the al yankovic story,1,Is title 'weird the al yankovic story' original Netflix content?,Answer No,27,"Is Netflix title 'weird the al yankovic story' a Series, Movie, or Documentary?",Answer Documentary
memories of murder,1,Is title 'memories of murder' original Netflix content?,Answer No,18,"Is Netflix title 'memories of murder' a Series, Movie, or Documentary?",Answer Movie
the stranger limited series,1,Is title 'the stranger limited series' original Netflix content?,Answer Yes,27,"Is Netflix title 'the stranger limited series' a Series, Movie, or Documentary?",Answer Series
my girlfriend is an alien,1,Is title 'my girlfriend is an alien' original Netflix content?,Answer No,25,"Is Netflix title 'my girlfriend is an alien' a Series, Movie, or Documentary?",Answer Series
the sound of your heart 2   2,1,Is title 'the sound of your heart 2   2' original Netflix content?,Answer: No,29,"Is Netflix title 'the sound of your heart 2   2' a Series, Movie, or Documentary?",Answer Series
kung fu panda secrets of the scroll,1,Is title 'kung fu panda secrets of the scroll' original Netflix content?,Answer No,35,"Is Netflix title 'kung fu panda secrets of the scroll' a Series, Movie, or Documentary?",Answer Movie
ivy  bean the ghost that had to go,1,Is title 'ivy  bean the ghost that had to go' original Netflix content?,Answer No,34,"Is Netflix title 'ivy  bean the ghost that had to go' a Series, Movie, or Documentary?",Answer Movie
amsterdam vice  baantjer het begin,1,Is title 'amsterdam vice  baantjer het begin' original Netflix content?,Answer No,34,"Is Netflix title 'amsterdam vice  baantjer het begin' a Series, Movie, or Documentary?",Answer Series
amrs in trouble,1,Is title 'amrs in trouble' original Netflix content?,Answer: No,15,"Is Netflix title 'amrs in trouble' a Series, Movie, or Documentary?",Answer: Series
armed and deadly police uk,1,Is title 'armed and deadly police uk' original Netflix content?,Answer No,26,"Is Netflix title 'armed and deadly police uk' a Series, Movie, or Documentary?",Answer Series
super giant robot brothers,1,Is title 'super giant robot brothers' original Netflix content?,Answer No,26,"Is Netflix title 'super giant robot brothers' a Series, Movie, or Documentary?",Answer Series
how the nazis lost the war,1,Is title 'how the nazis lost the war' original Netflix content?,Answer No,26,"Is Netflix title 'how the nazis lost the war' a Series, Movie, or Documentary?",Answer Documentary
dorohedoro,1,Is title 'dorohedoro' original Netflix content?,Answer No,10,"Is Netflix title 'dorohedoro' a Series, Movie, or Documentary?",Answer Series
bakemonogatari   1,1,Is title 'bakemonogatari   1' original Netflix content?,Answer No,18,"Is Netflix title 'bakemonogatari   1' a Series, Movie, or Documentary?",Answer Series
gokusen the movie   the movie,1,Is title 'gokusen the movie   the movie' original Netflix content?,Answer No,29,"Is Netflix title 'gokusen the movie   the movie' a Series, Movie, or Documentary?",Answer Movie
the 12th man  den 12 mann,1,Is title 'the 12th man  den 12 mann' original Netflix content?,Answer No,25,"Is Netflix title 'the 12th man  den 12 mann' a Series, Movie, or Documentary?",Answer Movie
5gang  5gang un altfel de crciun,1,Is title '5gang  5gang un altfel de crciun' original Netflix content?,Answer: No,32,"Is Netflix title '5gang  5gang un altfel de crciun' a Series, Movie, or Documentary?",Answer Movie
a date with destiny  alma de hroe,1,Is title 'a date with destiny  alma de hroe' original Netflix content?,Answer: No,33,"Is Netflix title 'a date with destiny  alma de hroe' a Series, Movie, or Documentary?",Answer Movie
de club van lelijke kinderen,1,Is title 'de club van lelijke kinderen' original Netflix content?,Answer: No,28,"Is Netflix title 'de club van lelijke kinderen' a Series, Movie, or Documentary?",Answer Movie
a romantic comedy  romantik komedi,1,Is title 'a romantic comedy  romantik komedi' original Netflix content?,Answer No,34,"Is Netflix title 'a romantic comedy  romantik komedi' a Series, Movie, or Documentary?",Answer Movie
paranormal activity the marked ones,1,Is title 'paranormal activity the marked ones' original Netflix content?,Answer No,35,"Is Netflix title 'paranormal activity the marked ones' a Series, Movie, or Documentary?",Answer Movie
outside the curriculum,1,Is title 'outside the curriculum' original Netflix content?,Answer: No,22,"Is Netflix title 'outside the curriculum' a Series, Movie, or Documentary?",Answer: It could be any of the three options without more specific information.
a writers odyssey,1,Is title 'a writers odyssey' original Netflix content?,Answer No,17,"Is Netflix title 'a writers odyssey' a Series, Movie, or Documentary?",Answer Movie
2 soliti idioti  i 2 soliti idioti,1,Is title '2 soliti idioti  i 2 soliti idioti' original Netflix content?,Answer No,34,"Is Netflix title '2 soliti idioti  i 2 soliti idioti' a Series, Movie, or Documentary?",Answer Movie
lego city where ravens crow,1,Is title 'lego city where ravens crow' original Netflix content?,Answer No,27,"Is Netflix title 'lego city where ravens crow' a Series, Movie, or Documentary?",Answer: Series
how to lose a guy in 10 days,1,Is title 'how to lose a guy in 10 days' original Netflix content?,Answer No,28,"Is Netflix title 'how to lose a guy in 10 days' a Series, Movie, or Documentary?",Answer Movie
impossibility defense,1,Is title 'impossibility defense' original Netflix content?,Answer No,21,"Is Netflix title 'impossibility defense' a Series, Movie, or Documentary?",Answer Series
once a thief,1,Is title 'once a thief' original Netflix content?,Answer No,12,"Is Netflix title 'once a thief' a Series, Movie, or Documentary?",Answer Series
pokmon journeys the series part 3,1,Is title 'pokmon journeys the series part 3' original Netflix content?,Answer No,33,"Is Netflix title 'pokmon journeys the series part 3' a Series, Movie, or Documentary?",Answer Series
rowdy rathore,1,Is title 'rowdy rathore' original Netflix content?,Answer No,13,"Is Netflix title 'rowdy rathore' a Series, Movie, or Documentary?",Answer Movie
lego dc comics batman beleaguered,1,Is title 'lego dc comics batman beleaguered' original Netflix content?,Answer No,33,"Is Netflix title 'lego dc comics batman beleaguered' a Series, Movie, or Documentary?",Answer Movie
the ultimatum queer love,1,Is title 'the ultimatum queer love' original Netflix content?,Answer: Yes,24,"Is Netflix title 'the ultimatum queer love' a Series, Movie, or Documentary?",Answer Series
missing you,1,Is title 'missing you' original Netflix content?,Answer: No,11,"Is Netflix title 'missing you' a Series, Movie, or Documentary?","Answer: It could be a Series or Movie, without more specific information."
saladin,1,Is title 'saladin' original Netflix content?,Answer No,7,"Is Netflix title 'saladin' a Series, Movie, or Documentary?","Answer It could refer to either a Series or a Movie, depending on the specific content available on Netflix."
the united states vs billie holiday,1,Is title 'the united states vs billie holiday' original Netflix content?,Answer No,35,"Is Netflix title 'the united states vs billie holiday' a Series, Movie, or Documentary?",Answer Movie
sado saunado 2021  2021,1,Is title 'sado saunado 2021  2021' original Netflix content?,Answer: No,23,"Is Netflix title 'sado saunado 2021  2021' a Series, Movie, or Documentary?","Answer: It is unclear as ""Sado Saunado 2021"" does not appear to be a known title on Netflix."
wizards tales of arcadia,1,Is title 'wizards tales of arcadia' original Netflix content?,Answer Yes,24,"Is Netflix title 'wizards tales of arcadia' a Series, Movie, or Documentary?",Answer Series
unbelievable limited series,1,Is title 'unbelievable limited series' original Netflix content?,Answer Yes,27,"Is Netflix title 'unbelievable limited series' a Series, Movie, or Documentary?",Answer Series
the conheartist,1,Is title 'the conheartist' original Netflix content?,Answer Yes,15,"Is Netflix title 'the conheartist' a Series, Movie, or Documentary?",Answer Movie
intense love,1,Is title 'intense love' original Netflix content?,Answer No,12,"Is Netflix title 'intense love' a Series, Movie, or Documentary?",Answer Series
outlaws  las leyes de la frontera,1,Is title 'outlaws  las leyes de la frontera' original Netflix content?,Answer Yes,33,"Is Netflix title 'outlaws  las leyes de la frontera' a Series, Movie, or Documentary?",Answer Series
in the mood for love,1,Is title 'in the mood for love' original Netflix content?,Answer No,20,"Is Netflix title 'in the mood for love' a Series, Movie, or Documentary?",Answer Movie
tylstek ve slubch krle,1,Is title 'tylstek ve slubch krle' original Netflix content?,Answer: No,22,"Is Netflix title 'tylstek ve slubch krle' a Series, Movie, or Documentary?",Answer: It is not possible to determine the type of content based on the title provided.
the thousand faces of dunjia,1,Is title 'the thousand faces of dunjia' original Netflix content?,Answer No,28,"Is Netflix title 'the thousand faces of dunjia' a Series, Movie, or Documentary?",Answer Movie
100 things to do before high school,1,Is title '100 things to do before high school' original Netflix content?,Answer No,35,"Is Netflix title '100 things to do before high school' a Series, Movie, or Documentary?",Answer Series
the young and prodigious ts spivet,1,Is title 'the young and prodigious ts spivet' original Netflix content?,Answer No,34,"Is Netflix title 'the young and prodigious ts spivet' a Series, Movie, or Documentary?",Answer Movie
red cliff theatrical version,1,Is title 'red cliff theatrical version' original Netflix content?,Answer No,28,"Is Netflix title 'red cliff theatrical version' a Series, Movie, or Documentary?",Answer Movie
magic and muscles   mashle,1,Is title 'magic and muscles   mashle' original Netflix content?,Answer No,26,"Is Netflix title 'magic and muscles   mashle' a Series, Movie, or Documentary?",Answer Series
the school for good and evil,1,Is title 'the school for good and evil' original Netflix content?,Answer No,28,"Is Netflix title 'the school for good and evil' a Series, Movie, or Documentary?",Answer Series
the amityville horror 2005,1,Is title 'the amityville horror 2005' original Netflix content?,Answer No,26,"Is Netflix title 'the amityville horror 2005' a Series, Movie, or Documentary?",Answer Movie
its the law  lora legale,1,Is title 'its the law  lora legale' original Netflix content?,Answer: No,24,"Is Netflix title 'its the law  lora legale' a Series, Movie, or Documentary?",Answer Movie
w kamau bell private school negro,1,Is title 'w kamau bell private school negro' original Netflix content?,Answer Yes,33,"Is Netflix title 'w kamau bell private school negro' a Series, Movie, or Documentary?",Answer Documentary
the truth beneath,1,Is title 'the truth beneath' original Netflix content?,Answer No,17,"Is Netflix title 'the truth beneath' a Series, Movie, or Documentary?",Answer Movie
glitter,1,Is title 'glitter' original Netflix content?,Answer No,7,"Is Netflix title 'glitter' a Series, Movie, or Documentary?",Answer Movie
oh belinda  aaahh belinda,1,Is title 'oh belinda  aaahh belinda' original Netflix content?,Answer No,25,"Is Netflix title 'oh belinda  aaahh belinda' a Series, Movie, or Documentary?",Answer: It is not a known title on Netflix.
toradora,1,Is title 'toradora' original Netflix content?,Answer No,8,"Is Netflix title 'toradora' a Series, Movie, or Documentary?",Answer Series
merry men 2 another mission,1,Is title 'merry men 2 another mission' original Netflix content?,Answer No,27,"Is Netflix title 'merry men 2 another mission' a Series, Movie, or Documentary?",Answer Movie
on vodka beers and regrets,1,Is title 'on vodka beers and regrets' original Netflix content?,Answer No,26,"Is Netflix title 'on vodka beers and regrets' a Series, Movie, or Documentary?",Answer Movie
what a man wants,1,Is title 'what a man wants' original Netflix content?,Answer No,16,"Is Netflix title 'what a man wants' a Series, Movie, or Documentary?",Answer Movie
buddy thunderstruck the maybe pile,1,Is title 'buddy thunderstruck the maybe pile' original Netflix content?,Answer Yes,34,"Is Netflix title 'buddy thunderstruck the maybe pile' a Series, Movie, or Documentary?",Answer Series
if its meant to be  nasipse olur,1,Is title 'if its meant to be  nasipse olur' original Netflix content?,Answer No,32,"Is Netflix title 'if its meant to be  nasipse olur' a Series, Movie, or Documentary?",Answer Series
the bridge on the river kwai,1,Is title 'the bridge on the river kwai' original Netflix content?,Answer No,28,"Is Netflix title 'the bridge on the river kwai' a Series, Movie, or Documentary?",Answer Movie
fire trot,1,Is title 'fire trot' original Netflix content?,Answer: No,9,"Is Netflix title 'fire trot' a Series, Movie, or Documentary?",Answer: None of the above.
lullaby killer  ach pij kochanie,1,Is title 'lullaby killer  ach pij kochanie' original Netflix content?,Answer: No,32,"Is Netflix title 'lullaby killer  ach pij kochanie' a Series, Movie, or Documentary?",Answer: Movie
open marriage,1,Is title 'open marriage' original Netflix content?,Answer: No,13,"Is Netflix title 'open marriage' a Series, Movie, or Documentary?",Answer Movie
the admiral roaring currents,1,Is title 'the admiral roaring currents' original Netflix content?,Answer No,28,"Is Netflix title 'the admiral roaring currents' a Series, Movie, or Documentary?",Answer Movie
sky castle,1,Is title 'sky castle' original Netflix content?,Answer No,10,"Is Netflix title 'sky castle' a Series, Movie, or Documentary?",Answer Series
anna nicole smith you dont know me,1,Is title 'anna nicole smith you dont know me' original Netflix content?,Answer No,34,"Is Netflix title 'anna nicole smith you dont know me' a Series, Movie, or Documentary?",Answer Documentary
the hobbit the desolation of smaug,1,Is title 'the hobbit the desolation of smaug' original Netflix content?,Answer No,34,"Is Netflix title 'the hobbit the desolation of smaug' a Series, Movie, or Documentary?",Answer Movie
autumn girl  bo wemnie jest seks,1,Is title 'autumn girl  bo wemnie jest seks' original Netflix content?,Answer: No,32,"Is Netflix title 'autumn girl  bo wemnie jest seks' a Series, Movie, or Documentary?",Answer: It is unclear as this title does not appear to be a known Netflix title.
friends of the groom  damat takm,1,Is title 'friends of the groom  damat takm' original Netflix content?,Answer: No,32,"Is Netflix title 'friends of the groom  damat takm' a Series, Movie, or Documentary?",Answer Series
snakes and earrings,1,Is title 'snakes and earrings' original Netflix content?,Answer No,19,"Is Netflix title 'snakes and earrings' a Series, Movie, or Documentary?",Answer Movie
alchemy of souls part 1    1,1,Is title 'alchemy of souls part 1    1' original Netflix content?,Answer: No,28,"Is Netflix title 'alchemy of souls part 1    1' a Series, Movie, or Documentary?",Answer Series
word party presents math,1,Is title 'word party presents math' original Netflix content?,Answer Yes,24,"Is Netflix title 'word party presents math' a Series, Movie, or Documentary?",Answer Series
hello stranger,1,Is title 'hello stranger' original Netflix content?,Answer No,14,"Is Netflix title 'hello stranger' a Series, Movie, or Documentary?",Answer Series
karmas world music videos volume 2,1,Is title 'karmas world music videos volume 2' original Netflix content?,Answer Yes,34,"Is Netflix title 'karmas world music videos volume 2' a Series, Movie, or Documentary?",Answer Series
adam devine best time of our lives,1,Is title 'adam devine best time of our lives' original Netflix content?,Answer No,34,"Is Netflix title 'adam devine best time of our lives' a Series, Movie, or Documentary?",Answer Movie
la parisienne  mission pays basque,1,Is title 'la parisienne  mission pays basque' original Netflix content?,Answer No,34,"Is Netflix title 'la parisienne  mission pays basque' a Series, Movie, or Documentary?",Answer Movie
my boss my teacher,1,Is title 'my boss my teacher' original Netflix content?,Answer No,18,"Is Netflix title 'my boss my teacher' a Series, Movie, or Documentary?",Answer Movie
