Clean_Title,Title_Counts,Clean_Title_Prompt,is_original,Clean_Title_Char_Len,Content_Type_Prompt,content_type
laddaland,1,Is title 'laddaland' original Netflix content?,Answer No,9,"Is Netflix title 'laddaland' a Series, Movie, or Documentary?",Answer Movie
looking for love 2017,1,Is title 'looking for love 2017' original Netflix content?,Answer No,21,"Is Netflix title 'looking for love 2017' a Series, Movie, or Documentary?",Answer Series
a trash truck christmas,1,Is title 'a trash truck christmas' original Netflix content?,Answer Yes,23,"Is Netflix title 'a trash truck christmas' a Series, Movie, or Documentary?",Answer Movie
dead again in tombstone,1,Is title 'dead again in tombstone' original Netflix content?,Answer No,23,"Is Netflix title 'dead again in tombstone' a Series, Movie, or Documentary?",Answer Movie
the promised land,1,Is title 'the promised land' original Netflix content?,Answer: No,17,"Is Netflix title 'the promised land' a Series, Movie, or Documentary?",Answer Series
never back down revolt,1,Is title 'never back down revolt' original Netflix content?,Answer No,22,"Is Netflix title 'never back down revolt' a Series, Movie, or Documentary?",Answer Movie
the entity  kuwaresma,1,Is title 'the entity  kuwaresma' original Netflix content?,Answer No,21,"Is Netflix title 'the entity  kuwaresma' a Series, Movie, or Documentary?",Answer Movie
black book  zwartboek,1,Is title 'black book  zwartboek' original Netflix content?,Answer No,21,"Is Netflix title 'black book  zwartboek' a Series, Movie, or Documentary?",Answer Movie
beecham house,1,Is title 'beecham house' original Netflix content?,Answer No,13,"Is Netflix title 'beecham house' a Series, Movie, or Documentary?",Answer Series
fig jam  ncir reeli,1,Is title 'fig jam  ncir reeli' original Netflix content?,Answer: No,19,"Is Netflix title 'fig jam  ncir reeli' a Series, Movie, or Documentary?",Answer: None of the above.
tunnel 2019,1,Is title 'tunnel 2019' original Netflix content?,Answer No,11,"Is Netflix title 'tunnel 2019' a Series, Movie, or Documentary?",Answer Movie
spiderman no way home,1,Is title 'spiderman no way home' original Netflix content?,Answer No,21,"Is Netflix title 'spiderman no way home' a Series, Movie, or Documentary?",Answer Movie
a hologram for the king,1,Is title 'a hologram for the king' original Netflix content?,Answer No,23,"Is Netflix title 'a hologram for the king' a Series, Movie, or Documentary?",Answer Movie
a song for you,1,Is title 'a song for you' original Netflix content?,Answer: No,14,"Is Netflix title 'a song for you' a Series, Movie, or Documentary?",Answer Series
the 8th night  8,1,Is title 'the 8th night  8' original Netflix content?,Answer: No,16,"Is Netflix title 'the 8th night  8' a Series, Movie, or Documentary?",Answer Movie
fighting with my family,1,Is title 'fighting with my family' original Netflix content?,Answer No,23,"Is Netflix title 'fighting with my family' a Series, Movie, or Documentary?",Answer Movie
halston limited series,1,Is title 'halston limited series' original Netflix content?,Answer Yes,22,"Is Netflix title 'halston limited series' a Series, Movie, or Documentary?",Answer Series
welcome to monster high,1,Is title 'welcome to monster high' original Netflix content?,Answer No,23,"Is Netflix title 'welcome to monster high' a Series, Movie, or Documentary?",Answer Movie
a rainy day in new york,1,Is title 'a rainy day in new york' original Netflix content?,Answer No,23,"Is Netflix title 'a rainy day in new york' a Series, Movie, or Documentary?",Answer Movie
welcome to sudden death,1,Is title 'welcome to sudden death' original Netflix content?,Answer No,23,"Is Netflix title 'welcome to sudden death' a Series, Movie, or Documentary?",Answer Movie
kandasamys the wedding,1,Is title 'kandasamys the wedding' original Netflix content?,Answer No,22,"Is Netflix title 'kandasamys the wedding' a Series, Movie, or Documentary?",Answer Movie
a million little pieces,1,Is title 'a million little pieces' original Netflix content?,Answer No,23,"Is Netflix title 'a million little pieces' a Series, Movie, or Documentary?",Answer Movie
el ltimo fin de semana,1,Is title 'el ltimo fin de semana' original Netflix content?,Answer: No,22,"Is Netflix title 'el ltimo fin de semana' a Series, Movie, or Documentary?",Answer Movie
cia comrade in america,1,Is title 'cia comrade in america' original Netflix content?,Answer No,22,"Is Netflix title 'cia comrade in america' a Series, Movie, or Documentary?",Answer Movie
sitara let girls dream,1,Is title 'sitara let girls dream' original Netflix content?,Answer Yes,22,"Is Netflix title 'sitara let girls dream' a Series, Movie, or Documentary?",Answer Movie
oscars oasis,1,Is title 'oscars oasis' original Netflix content?,Answer No,12,"Is Netflix title 'oscars oasis' a Series, Movie, or Documentary?",Answer Series
cold feet  kalte fe,1,Is title 'cold feet  kalte fe' original Netflix content?,Answer No,19,"Is Netflix title 'cold feet  kalte fe' a Series, Movie, or Documentary?",Answer Series
treason limited series,1,Is title 'treason limited series' original Netflix content?,Answer: Yes,22,"Is Netflix title 'treason limited series' a Series, Movie, or Documentary?",Answer Series
mike epps indiana mike,1,Is title 'mike epps indiana mike' original Netflix content?,Answer No,22,"Is Netflix title 'mike epps indiana mike' a Series, Movie, or Documentary?",Answer Series
drink masters,1,Is title 'drink masters' original Netflix content?,Answer: No,13,"Is Netflix title 'drink masters' a Series, Movie, or Documentary?",Answer Series
the best of the wiggles,1,Is title 'the best of the wiggles' original Netflix content?,Answer No,23,"Is Netflix title 'the best of the wiggles' a Series, Movie, or Documentary?",Answer Series
silver linings playbook,1,Is title 'silver linings playbook' original Netflix content?,Answer No,23,"Is Netflix title 'silver linings playbook' a Series, Movie, or Documentary?",Answer Movie
the match  la partita,1,Is title 'the match  la partita' original Netflix content?,Answer: No,21,"Is Netflix title 'the match  la partita' a Series, Movie, or Documentary?",Answer Movie
derren brown sacrifice,1,Is title 'derren brown sacrifice' original Netflix content?,Answer Yes,22,"Is Netflix title 'derren brown sacrifice' a Series, Movie, or Documentary?",Answer Series
simon amstell set free,1,Is title 'simon amstell set free' original Netflix content?,Answer Yes,22,"Is Netflix title 'simon amstell set free' a Series, Movie, or Documentary?",Answer Stand-up Comedy Special
47 meters down uncaged,1,Is title '47 meters down uncaged' original Netflix content?,Answer No,22,"Is Netflix title '47 meters down uncaged' a Series, Movie, or Documentary?",Answer Movie
space jam a new legacy,1,Is title 'space jam a new legacy' original Netflix content?,Answer No,22,"Is Netflix title 'space jam a new legacy' a Series, Movie, or Documentary?",Answer Movie
the syndicate,1,Is title 'the syndicate' original Netflix content?,Answer No,13,"Is Netflix title 'the syndicate' a Series, Movie, or Documentary?",Answer Series
what happened to monday,1,Is title 'what happened to monday' original Netflix content?,Answer Yes,23,"Is Netflix title 'what happened to monday' a Series, Movie, or Documentary?",Answer Movie
ricky gervais humanity,1,Is title 'ricky gervais humanity' original Netflix content?,Answer No,22,"Is Netflix title 'ricky gervais humanity' a Series, Movie, or Documentary?",Answer Stand-up Comedy Special
shameless  bez wstydu,1,Is title 'shameless  bez wstydu' original Netflix content?,Answer No,21,"Is Netflix title 'shameless  bez wstydu' a Series, Movie, or Documentary?",Answer Series
hes into her,1,Is title 'hes into her' original Netflix content?,Answer No,12,"Is Netflix title 'hes into her' a Series, Movie, or Documentary?",Answer Series
the pink panther 2006,1,Is title 'the pink panther 2006' original Netflix content?,Answer No,21,"Is Netflix title 'the pink panther 2006' a Series, Movie, or Documentary?",Answer Movie
song exploder volume 1,1,Is title 'song exploder volume 1' original Netflix content?,Answer Yes,22,"Is Netflix title 'song exploder volume 1' a Series, Movie, or Documentary?",Answer Series
christmas with a prince,1,Is title 'christmas with a prince' original Netflix content?,Answer No,23,"Is Netflix title 'christmas with a prince' a Series, Movie, or Documentary?",Answer Movie
sabakan   sabakan,1,Is title 'sabakan   sabakan' original Netflix content?,Answer: No,17,"Is Netflix title 'sabakan   sabakan' a Series, Movie, or Documentary?",Answer: Series
beyond  svinalngorna,1,Is title 'beyond  svinalngorna' original Netflix content?,Answer No,20,"Is Netflix title 'beyond  svinalngorna' a Series, Movie, or Documentary?",Answer Series
ronny chieng speakeasy,1,Is title 'ronny chieng speakeasy' original Netflix content?,Answer Yes,22,"Is Netflix title 'ronny chieng speakeasy' a Series, Movie, or Documentary?",Answer Series
romance doll,1,Is title 'romance doll' original Netflix content?,Answer No,12,"Is Netflix title 'romance doll' a Series, Movie, or Documentary?",Answer Movie
true to love,1,Is title 'true to love' original Netflix content?,Answer: No,12,"Is Netflix title 'true to love' a Series, Movie, or Documentary?",Answer Series
sunshine eyes,1,Is title 'sunshine eyes' original Netflix content?,Answer: No,13,"Is Netflix title 'sunshine eyes' a Series, Movie, or Documentary?",Answer: It is not a known title on Netflix.
dear nathan hello salma,1,Is title 'dear nathan hello salma' original Netflix content?,Answer No,23,"Is Netflix title 'dear nathan hello salma' a Series, Movie, or Documentary?",Answer Movie
tomb of the river,1,Is title 'tomb of the river' original Netflix content?,Answer No,17,"Is Netflix title 'tomb of the river' a Series, Movie, or Documentary?",Answer: This title does not appear to be a known Netflix title.
dance academy series 2,1,Is title 'dance academy series 2' original Netflix content?,Answer No,22,"Is Netflix title 'dance academy series 2' a Series, Movie, or Documentary?",Answer Series
das pubertier,1,Is title 'das pubertier' original Netflix content?,Answer No,13,"Is Netflix title 'das pubertier' a Series, Movie, or Documentary?",Answer Series
extraterrestrial 2014,1,Is title 'extraterrestrial 2014' original Netflix content?,Answer No,21,"Is Netflix title 'extraterrestrial 2014' a Series, Movie, or Documentary?",Answer Movie
how to be a latin lover,1,Is title 'how to be a latin lover' original Netflix content?,Answer No,23,"Is Netflix title 'how to be a latin lover' a Series, Movie, or Documentary?",Answer Movie
the woman in the window,1,Is title 'the woman in the window' original Netflix content?,Answer No,23,"Is Netflix title 'the woman in the window' a Series, Movie, or Documentary?",Answer Movie
todd barry spicy honey,1,Is title 'todd barry spicy honey' original Netflix content?,Answer No,22,"Is Netflix title 'todd barry spicy honey' a Series, Movie, or Documentary?",Answer Series
lara croft tomb raider,1,Is title 'lara croft tomb raider' original Netflix content?,Answer No,22,"Is Netflix title 'lara croft tomb raider' a Series, Movie, or Documentary?",Answer Movie
endless night,1,Is title 'endless night' original Netflix content?,Answer: No,13,"Is Netflix title 'endless night' a Series, Movie, or Documentary?","Answer: It could be a Series or Movie, without more specific information."
trial 4 limited series,1,Is title 'trial 4 limited series' original Netflix content?,Answer Yes,22,"Is Netflix title 'trial 4 limited series' a Series, Movie, or Documentary?",Answer Series
paolo conte via con me,1,Is title 'paolo conte via con me' original Netflix content?,Answer No,22,"Is Netflix title 'paolo conte via con me' a Series, Movie, or Documentary?","Answer It is a song by Paolo Conte, not a Netflix title."
take point  pmc,1,Is title 'take point  pmc' original Netflix content?,Answer No,15,"Is Netflix title 'take point  pmc' a Series, Movie, or Documentary?",Answer Movie
roger waters us  them,1,Is title 'roger waters us  them' original Netflix content?,Answer No,21,"Is Netflix title 'roger waters us  them' a Series, Movie, or Documentary?",Answer Documentary
the mansion  le manoir,1,Is title 'the mansion  le manoir' original Netflix content?,Answer: No,22,"Is Netflix title 'the mansion  le manoir' a Series, Movie, or Documentary?",Answer Movie
are we there yet 2005,1,Is title 'are we there yet 2005' original Netflix content?,Answer No,21,"Is Netflix title 'are we there yet 2005' a Series, Movie, or Documentary?",Answer Movie
inside the mind of a cat,1,Is title 'inside the mind of a cat' original Netflix content?,Answer No,24,"Is Netflix title 'inside the mind of a cat' a Series, Movie, or Documentary?",Answer Documentary
to rome with love 2012,1,Is title 'to rome with love 2012' original Netflix content?,Answer No,22,"Is Netflix title 'to rome with love 2012' a Series, Movie, or Documentary?",Answer Movie
survive  rng th mng,1,Is title 'survive  rng th mng' original Netflix content?,Answer: No,19,"Is Netflix title 'survive  rng th mng' a Series, Movie, or Documentary?",Answer: Series
truth reveals,1,Is title 'truth reveals' original Netflix content?,Answer: No,13,"Is Netflix title 'truth reveals' a Series, Movie, or Documentary?",Answer Series
starship troopers 1997,1,Is title 'starship troopers 1997' original Netflix content?,Answer No,22,"Is Netflix title 'starship troopers 1997' a Series, Movie, or Documentary?",Answer Movie
the addams family 2019,1,Is title 'the addams family 2019' original Netflix content?,Answer No,22,"Is Netflix title 'the addams family 2019' a Series, Movie, or Documentary?",Answer Movie
swingers 2   2,1,Is title 'swingers 2   2' original Netflix content?,Answer No,14,"Is Netflix title 'swingers 2   2' a Series, Movie, or Documentary?",Answer Movie
a very country christmas,1,Is title 'a very country christmas' original Netflix content?,Answer No,24,"Is Netflix title 'a very country christmas' a Series, Movie, or Documentary?",Answer Movie
the matrix resurrections,1,Is title 'the matrix resurrections' original Netflix content?,Answer No,24,"Is Netflix title 'the matrix resurrections' a Series, Movie, or Documentary?",Answer Movie
my big fat greek wedding,1,Is title 'my big fat greek wedding' original Netflix content?,Answer No,24,"Is Netflix title 'my big fat greek wedding' a Series, Movie, or Documentary?",Answer Movie
adam his song continues,1,Is title 'adam his song continues' original Netflix content?,Answer: No,23,"Is Netflix title 'adam his song continues' a Series, Movie, or Documentary?",Answer Movie
theo von regular people,1,Is title 'theo von regular people' original Netflix content?,Answer No,23,"Is Netflix title 'theo von regular people' a Series, Movie, or Documentary?",Answer Series
the royal hibiscus hotel,1,Is title 'the royal hibiscus hotel' original Netflix content?,Answer No,24,"Is Netflix title 'the royal hibiscus hotel' a Series, Movie, or Documentary?",Answer Movie
all eyes on him,1,Is title 'all eyes on him' original Netflix content?,Answer: No,15,"Is Netflix title 'all eyes on him' a Series, Movie, or Documentary?",Answer Series
medical police,1,Is title 'medical police' original Netflix content?,Answer Yes,14,"Is Netflix title 'medical police' a Series, Movie, or Documentary?",Answer Series
la leyenda de la nahuala,1,Is title 'la leyenda de la nahuala' original Netflix content?,Answer No,24,"Is Netflix title 'la leyenda de la nahuala' a Series, Movie, or Documentary?",Answer Movie
the purge election year,1,Is title 'the purge election year' original Netflix content?,Answer No,23,"Is Netflix title 'the purge election year' a Series, Movie, or Documentary?",Answer Movie
the days limited series,1,Is title 'the days limited series' original Netflix content?,Answer: Yes,23,"Is Netflix title 'the days limited series' a Series, Movie, or Documentary?",Answer Series
toriroti 2    2,1,Is title 'toriroti 2    2' original Netflix content?,Answer: No,15,"Is Netflix title 'toriroti 2    2' a Series, Movie, or Documentary?","Answer: It is unclear as there is no known title ""toriroti 2 2"" on Netflix."
it boy  20 ans dcart,1,Is title 'it boy  20 ans dcart' original Netflix content?,Answer: No,20,"Is Netflix title 'it boy  20 ans dcart' a Series, Movie, or Documentary?",Answer Movie
toriroti 1    1,1,Is title 'toriroti 1    1' original Netflix content?,Answer: No,15,"Is Netflix title 'toriroti 1    1' a Series, Movie, or Documentary?",Answer: Series
titletown high,1,Is title 'titletown high' original Netflix content?,Answer No,14,"Is Netflix title 'titletown high' a Series, Movie, or Documentary?",Answer Series
the book of fish,1,Is title 'the book of fish' original Netflix content?,Answer No,16,"Is Netflix title 'the book of fish' a Series, Movie, or Documentary?",Answer Movie
unsolved tupac  biggie,1,Is title 'unsolved tupac  biggie' original Netflix content?,Answer No,22,"Is Netflix title 'unsolved tupac  biggie' a Series, Movie, or Documentary?",Answer Series
ma raineys black bottom,1,Is title 'ma raineys black bottom' original Netflix content?,Answer No,23,"Is Netflix title 'ma raineys black bottom' a Series, Movie, or Documentary?",Answer Movie
torrente 3 el protector,1,Is title 'torrente 3 el protector' original Netflix content?,Answer No,23,"Is Netflix title 'torrente 3 el protector' a Series, Movie, or Documentary?",Answer Movie
medal of honor,1,Is title 'medal of honor' original Netflix content?,Answer No,14,"Is Netflix title 'medal of honor' a Series, Movie, or Documentary?",Answer Series
todos queremos a alguien,1,Is title 'todos queremos a alguien' original Netflix content?,Answer No,24,"Is Netflix title 'todos queremos a alguien' a Series, Movie, or Documentary?",Answer Movie
w bob  david,1,Is title 'w bob  david' original Netflix content?,Answer No,12,"Is Netflix title 'w bob  david' a Series, Movie, or Documentary?",Answer Series
jurassic world dominion,1,Is title 'jurassic world dominion' original Netflix content?,Answer No,23,"Is Netflix title 'jurassic world dominion' a Series, Movie, or Documentary?",Answer Movie
golden slumber,1,Is title 'golden slumber' original Netflix content?,Answer No,14,"Is Netflix title 'golden slumber' a Series, Movie, or Documentary?",Answer Movie
terraformars,1,Is title 'terraformars' original Netflix content?,Answer No,12,"Is Netflix title 'terraformars' a Series, Movie, or Documentary?",Answer Series
selling the oc,1,Is title 'selling the oc' original Netflix content?,Answer No,14,"Is Netflix title 'selling the oc' a Series, Movie, or Documentary?",Answer Series
the back of shadow,1,Is title 'the back of shadow' original Netflix content?,Answer No,18,"Is Netflix title 'the back of shadow' a Series, Movie, or Documentary?",Answer: There is no Netflix title called 'the back of shadow'.
get him girl,1,Is title 'get him girl' original Netflix content?,Answer: No,12,"Is Netflix title 'get him girl' a Series, Movie, or Documentary?",Answer Series
the ancestral  bng,1,Is title 'the ancestral  bng' original Netflix content?,Answer No,18,"Is Netflix title 'the ancestral  bng' a Series, Movie, or Documentary?",Answer: None of the above.
from stress to happiness,1,Is title 'from stress to happiness' original Netflix content?,Answer: No,24,"Is Netflix title 'from stress to happiness' a Series, Movie, or Documentary?",Answer Documentary
dreamworks shrek stories,1,Is title 'dreamworks shrek stories' original Netflix content?,Answer No,24,"Is Netflix title 'dreamworks shrek stories' a Series, Movie, or Documentary?",Answer Series
the figurine araromire,1,Is title 'the figurine araromire' original Netflix content?,Answer No,22,"Is Netflix title 'the figurine araromire' a Series, Movie, or Documentary?",Answer Movie
this little love of mine,1,Is title 'this little love of mine' original Netflix content?,Answer: No,24,"Is Netflix title 'this little love of mine' a Series, Movie, or Documentary?",Answer Movie
the eddy limited series,1,Is title 'the eddy limited series' original Netflix content?,Answer Yes,23,"Is Netflix title 'the eddy limited series' a Series, Movie, or Documentary?",Answer Series
brews brothers,1,Is title 'brews brothers' original Netflix content?,Answer Yes,14,"Is Netflix title 'brews brothers' a Series, Movie, or Documentary?",Answer Series
the man from snowy river,1,Is title 'the man from snowy river' original Netflix content?,Answer No,24,"Is Netflix title 'the man from snowy river' a Series, Movie, or Documentary?",Answer Movie
prince of peoria part 1,1,Is title 'prince of peoria part 1' original Netflix content?,Answer Yes,23,"Is Netflix title 'prince of peoria part 1' a Series, Movie, or Documentary?",Answer Series
the amazing spiderman 2,1,Is title 'the amazing spiderman 2' original Netflix content?,Answer No,23,"Is Netflix title 'the amazing spiderman 2' a Series, Movie, or Documentary?",Answer Movie
the last thing he wanted,1,Is title 'the last thing he wanted' original Netflix content?,Answer Yes,24,"Is Netflix title 'the last thing he wanted' a Series, Movie, or Documentary?",Answer Movie
cadet 1947  kadet 1947,1,Is title 'cadet 1947  kadet 1947' original Netflix content?,Answer: No,22,"Is Netflix title 'cadet 1947  kadet 1947' a Series, Movie, or Documentary?",Answer Series
the light between oceans,1,Is title 'the light between oceans' original Netflix content?,Answer No,24,"Is Netflix title 'the light between oceans' a Series, Movie, or Documentary?",Answer Movie
dl hughley contrarian,1,Is title 'dl hughley contrarian' original Netflix content?,Answer Yes,21,"Is Netflix title 'dl hughley contrarian' a Series, Movie, or Documentary?",Answer Series
the dude in me,1,Is title 'the dude in me' original Netflix content?,Answer No,14,"Is Netflix title 'the dude in me' a Series, Movie, or Documentary?",Answer Movie
witch at court,1,Is title 'witch at court' original Netflix content?,Answer No,14,"Is Netflix title 'witch at court' a Series, Movie, or Documentary?",Answer Series
a girl at my door,1,Is title 'a girl at my door' original Netflix content?,Answer No,17,"Is Netflix title 'a girl at my door' a Series, Movie, or Documentary?",Answer Movie
mission impossible iii,1,Is title 'mission impossible iii' original Netflix content?,Answer No,22,"Is Netflix title 'mission impossible iii' a Series, Movie, or Documentary?",Answer Movie
abcd any body can dance,1,Is title 'abcd any body can dance' original Netflix content?,Answer No,23,"Is Netflix title 'abcd any body can dance' a Series, Movie, or Documentary?",Answer Movie
chandigarh kare aashiqui,1,Is title 'chandigarh kare aashiqui' original Netflix content?,Answer No,24,"Is Netflix title 'chandigarh kare aashiqui' a Series, Movie, or Documentary?",Answer Movie
the ghost tamil 2022,1,Is title 'the ghost tamil 2022' original Netflix content?,Answer: Yes,20,"Is Netflix title 'the ghost tamil 2022' a Series, Movie, or Documentary?",Answer: Movie
the hundredfoot journey,1,Is title 'the hundredfoot journey' original Netflix content?,Answer No,23,"Is Netflix title 'the hundredfoot journey' a Series, Movie, or Documentary?",Answer Movie
the kindergarten teacher,1,Is title 'the kindergarten teacher' original Netflix content?,Answer No,24,"Is Netflix title 'the kindergarten teacher' a Series, Movie, or Documentary?",Answer Movie
ill sleep when im dead,1,Is title 'ill sleep when im dead' original Netflix content?,Answer No,22,"Is Netflix title 'ill sleep when im dead' a Series, Movie, or Documentary?",Answer Movie
mike epps only one mike,1,Is title 'mike epps only one mike' original Netflix content?,Answer Yes,23,"Is Netflix title 'mike epps only one mike' a Series, Movie, or Documentary?",Answer Stand-up Comedy Special
tiny creatures,1,Is title 'tiny creatures' original Netflix content?,Answer Yes,14,"Is Netflix title 'tiny creatures' a Series, Movie, or Documentary?",Answer Series
muay thai chaiya,1,Is title 'muay thai chaiya' original Netflix content?,Answer No,16,"Is Netflix title 'muay thai chaiya' a Series, Movie, or Documentary?",Answer Movie
fear street part 3 1666,1,Is title 'fear street part 3 1666' original Netflix content?,Answer Yes,23,"Is Netflix title 'fear street part 3 1666' a Series, Movie, or Documentary?",Answer Movie
the perfect match 2016,1,Is title 'the perfect match 2016' original Netflix content?,Answer No,22,"Is Netflix title 'the perfect match 2016' a Series, Movie, or Documentary?",Answer Movie
johnny colt  starblack,1,Is title 'johnny colt  starblack' original Netflix content?,Answer No,22,"Is Netflix title 'johnny colt  starblack' a Series, Movie, or Documentary?",Answer: Movie
jet lis fearless,1,Is title 'jet lis fearless' original Netflix content?,Answer No,16,"Is Netflix title 'jet lis fearless' a Series, Movie, or Documentary?",Answer Movie
5 fingers for marseilles,1,Is title '5 fingers for marseilles' original Netflix content?,Answer No,24,"Is Netflix title '5 fingers for marseilles' a Series, Movie, or Documentary?",Answer Movie
redas clock,1,Is title 'redas clock' original Netflix content?,Answer: No,11,"Is Netflix title 'redas clock' a Series, Movie, or Documentary?",Answer: None of the above.
muita calma nessa hora 2,1,Is title 'muita calma nessa hora 2' original Netflix content?,Answer No,24,"Is Netflix title 'muita calma nessa hora 2' a Series, Movie, or Documentary?",Answer Movie
100 meters  100 metros,1,Is title '100 meters  100 metros' original Netflix content?,Answer No,22,"Is Netflix title '100 meters  100 metros' a Series, Movie, or Documentary?",Answer Movie
chloes closet,1,Is title 'chloes closet' original Netflix content?,Answer No,13,"Is Netflix title 'chloes closet' a Series, Movie, or Documentary?",Answer Series
no return  sin retorno,1,Is title 'no return  sin retorno' original Netflix content?,Answer: No,22,"Is Netflix title 'no return  sin retorno' a Series, Movie, or Documentary?",Answer Movie
death by magic,1,Is title 'death by magic' original Netflix content?,Answer Yes,14,"Is Netflix title 'death by magic' a Series, Movie, or Documentary?",Answer Series
article 15   15,1,Is title 'article 15   15' original Netflix content?,Answer No,15,"Is Netflix title 'article 15   15' a Series, Movie, or Documentary?",Answer Movie
ip man 3   3   3,1,Is title 'ip man 3   3   3' original Netflix content?,Answer No,16,"Is Netflix title 'ip man 3   3   3' a Series, Movie, or Documentary?",Answer Movie
jerry seinfeld comedian,1,Is title 'jerry seinfeld comedian' original Netflix content?,Answer No,23,"Is Netflix title 'jerry seinfeld comedian' a Series, Movie, or Documentary?",Answer Documentary
barcelona a love untold,1,Is title 'barcelona a love untold' original Netflix content?,Answer No,23,"Is Netflix title 'barcelona a love untold' a Series, Movie, or Documentary?",Answer Movie
la leyenda de la llorona,1,Is title 'la leyenda de la llorona' original Netflix content?,Answer No,24,"Is Netflix title 'la leyenda de la llorona' a Series, Movie, or Documentary?",Answer Series
indias forgotten people,1,Is title 'indias forgotten people' original Netflix content?,Answer: Yes,23,"Is Netflix title 'indias forgotten people' a Series, Movie, or Documentary?",Answer Documentary
the fiery priest,1,Is title 'the fiery priest' original Netflix content?,Answer No,16,"Is Netflix title 'the fiery priest' a Series, Movie, or Documentary?",Answer Series
the 9th precinct,1,Is title 'the 9th precinct' original Netflix content?,Answer No,16,"Is Netflix title 'the 9th precinct' a Series, Movie, or Documentary?",Answer Series
barbie in the pink shoes,1,Is title 'barbie in the pink shoes' original Netflix content?,Answer No,24,"Is Netflix title 'barbie in the pink shoes' a Series, Movie, or Documentary?",Answer Movie
rase una vez en euskadi,1,Is title 'rase una vez en euskadi' original Netflix content?,Answer: No,23,"Is Netflix title 'rase una vez en euskadi' a Series, Movie, or Documentary?",Answer Movie
starlight bnb,1,Is title 'starlight bnb' original Netflix content?,Answer Yes,13,"Is Netflix title 'starlight bnb' a Series, Movie, or Documentary?",Answer Series
bleach 2004 the entry,1,Is title 'bleach 2004 the entry' original Netflix content?,Answer No,21,"Is Netflix title 'bleach 2004 the entry' a Series, Movie, or Documentary?",Answer Series
strangeways here we come,1,Is title 'strangeways here we come' original Netflix content?,Answer No,24,"Is Netflix title 'strangeways here we come' a Series, Movie, or Documentary?",Answer Movie
the house of the spirits,1,Is title 'the house of the spirits' original Netflix content?,Answer No,24,"Is Netflix title 'the house of the spirits' a Series, Movie, or Documentary?",Answer Movie
four to dinner  4 met,1,Is title 'four to dinner  4 met' original Netflix content?,Answer: No,21,"Is Netflix title 'four to dinner  4 met' a Series, Movie, or Documentary?",Answer Movie
the fury  de helleveeg,1,Is title 'the fury  de helleveeg' original Netflix content?,Answer: No,22,"Is Netflix title 'the fury  de helleveeg' a Series, Movie, or Documentary?",Answer Movie
war of the worlds 2005,1,Is title 'war of the worlds 2005' original Netflix content?,Answer No,22,"Is Netflix title 'war of the worlds 2005' a Series, Movie, or Documentary?",Answer Movie
ideias  venda,1,Is title 'ideias  venda' original Netflix content?,Answer: No,13,"Is Netflix title 'ideias  venda' a Series, Movie, or Documentary?",Answer: It is not a known title on Netflix.
a princess for christmas,1,Is title 'a princess for christmas' original Netflix content?,Answer No,24,"Is Netflix title 'a princess for christmas' a Series, Movie, or Documentary?",Answer Movie
whatever it takes 2000,1,Is title 'whatever it takes 2000' original Netflix content?,Answer No,22,"Is Netflix title 'whatever it takes 2000' a Series, Movie, or Documentary?",Answer Movie
sex lies and videotape,1,Is title 'sex lies and videotape' original Netflix content?,Answer No,22,"Is Netflix title 'sex lies and videotape' a Series, Movie, or Documentary?",Answer Movie
fear street part 2 1978,1,Is title 'fear street part 2 1978' original Netflix content?,Answer Yes,23,"Is Netflix title 'fear street part 2 1978' a Series, Movie, or Documentary?",Answer Movie
heartstrings,1,Is title 'heartstrings' original Netflix content?,Answer Yes,12,"Is Netflix title 'heartstrings' a Series, Movie, or Documentary?",Answer Series
i am a hero,1,Is title 'i am a hero' original Netflix content?,Answer No,11,"Is Netflix title 'i am a hero' a Series, Movie, or Documentary?",Answer Movie
18 presents  18 regali,1,Is title '18 presents  18 regali' original Netflix content?,Answer: Yes,22,"Is Netflix title '18 presents  18 regali' a Series, Movie, or Documentary?",Answer Movie
fear street part 1 1994,1,Is title 'fear street part 1 1994' original Netflix content?,Answer Yes,23,"Is Netflix title 'fear street part 1 1994' a Series, Movie, or Documentary?",Answer Movie
100 tula para kay stella,1,Is title '100 tula para kay stella' original Netflix content?,Answer No,24,"Is Netflix title '100 tula para kay stella' a Series, Movie, or Documentary?",Answer Movie
22 bullets  limmortel,1,Is title '22 bullets  limmortel' original Netflix content?,Answer No,21,"Is Netflix title '22 bullets  limmortel' a Series, Movie, or Documentary?",Answer Movie
3000 nights,1,Is title '3000 nights' original Netflix content?,Answer No,11,"Is Netflix title '3000 nights' a Series, Movie, or Documentary?",Answer Movie
hitman agent jun,1,Is title 'hitman agent jun' original Netflix content?,Answer No,16,"Is Netflix title 'hitman agent jun' a Series, Movie, or Documentary?",Answer Movie
my fairy tail love story,1,Is title 'my fairy tail love story' original Netflix content?,Answer No,24,"Is Netflix title 'my fairy tail love story' a Series, Movie, or Documentary?",Answer Movie
boy missing  secuestro,1,Is title 'boy missing  secuestro' original Netflix content?,Answer: No,22,"Is Netflix title 'boy missing  secuestro' a Series, Movie, or Documentary?",Answer Movie
murder on the home front,1,Is title 'murder on the home front' original Netflix content?,Answer No,24,"Is Netflix title 'murder on the home front' a Series, Movie, or Documentary?",Answer Series
