Clean_Title,Title_Counts,Clean_Title_Prompt,is_original,Clean_Title_Char_Len,Content_Type_Prompt,content_type
sword art online ii  ii,1,Is title 'sword art online ii  ii' original Netflix content?,Answer No,23,"Is Netflix title 'sword art online ii  ii' a Series, Movie, or Documentary?",Answer Series
nothing in return  a cambio de nada,1,Is title 'nothing in return  a cambio de nada' original Netflix content?,Answer No,35,"Is Netflix title 'nothing in return  a cambio de nada' a Series, Movie, or Documentary?",Answer Movie
men on a mission 2022    2022,1,Is title 'men on a mission 2022    2022' original Netflix content?,Answer: No,29,"Is Netflix title 'men on a mission 2022    2022' a Series, Movie, or Documentary?",Answer Series
dear nathan thank you salma,1,Is title 'dear nathan thank you salma' original Netflix content?,Answer No,27,"Is Netflix title 'dear nathan thank you salma' a Series, Movie, or Documentary?",Answer Movie
american pie presents the naked mile,1,Is title 'american pie presents the naked mile' original Netflix content?,Answer No,36,"Is Netflix title 'american pie presents the naked mile' a Series, Movie, or Documentary?",Answer Movie
blanche and marie  blanche et marie,1,Is title 'blanche and marie  blanche et marie' original Netflix content?,Answer No,35,"Is Netflix title 'blanche and marie  blanche et marie' a Series, Movie, or Documentary?",Answer Movie
the confession killer limited series,1,Is title 'the confession killer limited series' original Netflix content?,Answer Yes,36,"Is Netflix title 'the confession killer limited series' a Series, Movie, or Documentary?",Answer Series
to love is to grow  amar es madurar,1,Is title 'to love is to grow  amar es madurar' original Netflix content?,Answer: Yes,35,"Is Netflix title 'to love is to grow  amar es madurar' a Series, Movie, or Documentary?",Answer Series
america the motion picture,1,Is title 'america the motion picture' original Netflix content?,Answer No,26,"Is Netflix title 'america the motion picture' a Series, Movie, or Documentary?",Answer Movie
our blues,1,Is title 'our blues' original Netflix content?,Answer: No,9,"Is Netflix title 'our blues' a Series, Movie, or Documentary?",Answer: Series
eye for an eye  quien a hierro mata,1,Is title 'eye for an eye  quien a hierro mata' original Netflix content?,Answer No,35,"Is Netflix title 'eye for an eye  quien a hierro mata' a Series, Movie, or Documentary?",Answer Movie
dolly partons heartstrings,1,Is title 'dolly partons heartstrings' original Netflix content?,Answer Yes,26,"Is Netflix title 'dolly partons heartstrings' a Series, Movie, or Documentary?",Answer Series
behind the clouds  achter de wolken,1,Is title 'behind the clouds  achter de wolken' original Netflix content?,Answer: No,35,"Is Netflix title 'behind the clouds  achter de wolken' a Series, Movie, or Documentary?",Answer Movie
a christmas prince the royal wedding,1,Is title 'a christmas prince the royal wedding' original Netflix content?,Answer Yes,36,"Is Netflix title 'a christmas prince the royal wedding' a Series, Movie, or Documentary?",Answer Movie
once upon a time in mumbaai,1,Is title 'once upon a time in mumbaai' original Netflix content?,Answer No,27,"Is Netflix title 'once upon a time in mumbaai' a Series, Movie, or Documentary?",Answer Movie
smaller and smaller circles,1,Is title 'smaller and smaller circles' original Netflix content?,Answer No,27,"Is Netflix title 'smaller and smaller circles' a Series, Movie, or Documentary?",Answer Movie
impetigore  perempuan tanah jahanam,1,Is title 'impetigore  perempuan tanah jahanam' original Netflix content?,Answer No,35,"Is Netflix title 'impetigore  perempuan tanah jahanam' a Series, Movie, or Documentary?",Answer Movie
dawn of the felines,1,Is title 'dawn of the felines' original Netflix content?,Answer No,19,"Is Netflix title 'dawn of the felines' a Series, Movie, or Documentary?",Answer Movie
historical roasts,1,Is title 'historical roasts' original Netflix content?,Answer Yes,17,"Is Netflix title 'historical roasts' a Series, Movie, or Documentary?",Answer Series
sacred 2  keramat 2 caruban larang,1,Is title 'sacred 2  keramat 2 caruban larang' original Netflix content?,Answer No,34,"Is Netflix title 'sacred 2  keramat 2 caruban larang' a Series, Movie, or Documentary?",Answer Series
johnny tests ultimate meatloaf quest,1,Is title 'johnny tests ultimate meatloaf quest' original Netflix content?,Answer No,36,"Is Netflix title 'johnny tests ultimate meatloaf quest' a Series, Movie, or Documentary?",Answer Series
thirtynine,1,Is title 'thirtynine' original Netflix content?,Answer: No,10,"Is Netflix title 'thirtynine' a Series, Movie, or Documentary?",Answer Series
the closed circuit  ukad zamknity,1,Is title 'the closed circuit  ukad zamknity' original Netflix content?,Answer: No,33,"Is Netflix title 'the closed circuit  ukad zamknity' a Series, Movie, or Documentary?",Answer Series
jack reacher never go back,1,Is title 'jack reacher never go back' original Netflix content?,Answer No,26,"Is Netflix title 'jack reacher never go back' a Series, Movie, or Documentary?",Answer Movie
capture the flag  atrapa la bandera,1,Is title 'capture the flag  atrapa la bandera' original Netflix content?,Answer No,35,"Is Netflix title 'capture the flag  atrapa la bandera' a Series, Movie, or Documentary?",Answer Movie
das geheime leben der bume,1,Is title 'das geheime leben der bume' original Netflix content?,Answer No,26,"Is Netflix title 'das geheime leben der bume' a Series, Movie, or Documentary?",Answer Documentary
merkel  merkel  macht der freiheit,1,Is title 'merkel  merkel  macht der freiheit' original Netflix content?,Answer No,34,"Is Netflix title 'merkel  merkel  macht der freiheit' a Series, Movie, or Documentary?",Answer Documentary
the chosen forbidden cave,1,Is title 'the chosen forbidden cave' original Netflix content?,Answer: No,25,"Is Netflix title 'the chosen forbidden cave' a Series, Movie, or Documentary?",Answer Movie
dragonheart battle for the heartfire,1,Is title 'dragonheart battle for the heartfire' original Netflix content?,Answer No,36,"Is Netflix title 'dragonheart battle for the heartfire' a Series, Movie, or Documentary?",Answer Movie
men on a mission 2020    2020,1,Is title 'men on a mission 2020    2020' original Netflix content?,Answer: No,29,"Is Netflix title 'men on a mission 2020    2020' a Series, Movie, or Documentary?",Answer Series
the wedding coach,1,Is title 'the wedding coach' original Netflix content?,Answer Yes,17,"Is Netflix title 'the wedding coach' a Series, Movie, or Documentary?",Answer Series
eternal sunshine of the spotless mind,1,Is title 'eternal sunshine of the spotless mind' original Netflix content?,Answer No,37,"Is Netflix title 'eternal sunshine of the spotless mind' a Series, Movie, or Documentary?",Answer Movie
mary queen of scots 2018,1,Is title 'mary queen of scots 2018' original Netflix content?,Answer No,24,"Is Netflix title 'mary queen of scots 2018' a Series, Movie, or Documentary?",Answer Movie
the mortal instruments city of bones,1,Is title 'the mortal instruments city of bones' original Netflix content?,Answer No,36,"Is Netflix title 'the mortal instruments city of bones' a Series, Movie, or Documentary?",Answer Movie
lady j  mademoiselle de joncquires,1,Is title 'lady j  mademoiselle de joncquires' original Netflix content?,Answer No,34,"Is Netflix title 'lady j  mademoiselle de joncquires' a Series, Movie, or Documentary?",Answer Movie
almizan,1,Is title 'almizan' original Netflix content?,Answer No,7,"Is Netflix title 'almizan' a Series, Movie, or Documentary?","Answer: It is unclear as there is no known Netflix title called ""Almizan."""
when fortune smiles,1,Is title 'when fortune smiles' original Netflix content?,Answer No,19,"Is Netflix title 'when fortune smiles' a Series, Movie, or Documentary?",Answer Movie
love village,1,Is title 'love village' original Netflix content?,Answer No,12,"Is Netflix title 'love village' a Series, Movie, or Documentary?",Answer Series
gods neighbors,1,Is title 'gods neighbors' original Netflix content?,Answer No,14,"Is Netflix title 'gods neighbors' a Series, Movie, or Documentary?",Answer Movie
a shaun the sheep movie farmageddon,1,Is title 'a shaun the sheep movie farmageddon' original Netflix content?,Answer No,35,"Is Netflix title 'a shaun the sheep movie farmageddon' a Series, Movie, or Documentary?",Answer Movie
sounds like love  fuimos canciones,1,Is title 'sounds like love  fuimos canciones' original Netflix content?,Answer No,34,"Is Netflix title 'sounds like love  fuimos canciones' a Series, Movie, or Documentary?",Answer Movie
elkhawagas dilemma,1,Is title 'elkhawagas dilemma' original Netflix content?,Answer No,18,"Is Netflix title 'elkhawagas dilemma' a Series, Movie, or Documentary?",Answer Series
sas rise of the black swan,1,Is title 'sas rise of the black swan' original Netflix content?,Answer No,26,"Is Netflix title 'sas rise of the black swan' a Series, Movie, or Documentary?",Answer Movie
love is nearby  mio jest blisko,1,Is title 'love is nearby  mio jest blisko' original Netflix content?,Answer: No,31,"Is Netflix title 'love is nearby  mio jest blisko' a Series, Movie, or Documentary?",Answer Series
headspace unwind your mind,1,Is title 'headspace unwind your mind' original Netflix content?,Answer Yes,26,"Is Netflix title 'headspace unwind your mind' a Series, Movie, or Documentary?",Answer Series
jesus is dead  patay na si hesus,1,Is title 'jesus is dead  patay na si hesus' original Netflix content?,Answer No,32,"Is Netflix title 'jesus is dead  patay na si hesus' a Series, Movie, or Documentary?",Answer Movie
louis ck live at the comedy store,1,Is title 'louis ck live at the comedy store' original Netflix content?,Answer Yes,33,"Is Netflix title 'louis ck live at the comedy store' a Series, Movie, or Documentary?",Answer Stand-up Comedy Special
in the realm of the senses,1,Is title 'in the realm of the senses' original Netflix content?,Answer No,26,"Is Netflix title 'in the realm of the senses' a Series, Movie, or Documentary?",Answer Movie
legend of the dragon,1,Is title 'legend of the dragon' original Netflix content?,Answer No,20,"Is Netflix title 'legend of the dragon' a Series, Movie, or Documentary?",Answer Series
escape room tournament of champions,1,Is title 'escape room tournament of champions' original Netflix content?,Answer No,35,"Is Netflix title 'escape room tournament of champions' a Series, Movie, or Documentary?",Answer Movie
southern survival,1,Is title 'southern survival' original Netflix content?,Answer Yes,17,"Is Netflix title 'southern survival' a Series, Movie, or Documentary?",Answer Series
the serpent limited series,1,Is title 'the serpent limited series' original Netflix content?,Answer No,26,"Is Netflix title 'the serpent limited series' a Series, Movie, or Documentary?",Answer Series
life is beautiful  la vita  bella,1,Is title 'life is beautiful  la vita  bella' original Netflix content?,Answer No,33,"Is Netflix title 'life is beautiful  la vita  bella' a Series, Movie, or Documentary?",Answer Movie
rabbit academy  mission eggpossible,1,Is title 'rabbit academy  mission eggpossible' original Netflix content?,Answer: No,35,"Is Netflix title 'rabbit academy  mission eggpossible' a Series, Movie, or Documentary?",Answer Series
mike birbiglia the new one,1,Is title 'mike birbiglia the new one' original Netflix content?,Answer Yes,26,"Is Netflix title 'mike birbiglia the new one' a Series, Movie, or Documentary?",Answer Stand-up Comedy Special
why there,1,Is title 'why there' original Netflix content?,Answer: No,9,"Is Netflix title 'why there' a Series, Movie, or Documentary?",Answer: This is not a specific title on Netflix.
everythings gone wrong  todo mal,1,Is title 'everythings gone wrong  todo mal' original Netflix content?,Answer: Yes,32,"Is Netflix title 'everythings gone wrong  todo mal' a Series, Movie, or Documentary?",Answer Series
the terror live,1,Is title 'the terror live' original Netflix content?,Answer No,15,"Is Netflix title 'the terror live' a Series, Movie, or Documentary?",Answer Movie
the posttruth world,1,Is title 'the posttruth world' original Netflix content?,Answer No,19,"Is Netflix title 'the posttruth world' a Series, Movie, or Documentary?",Answer Documentary
falling into you,1,Is title 'falling into you' original Netflix content?,Answer: No,16,"Is Netflix title 'falling into you' a Series, Movie, or Documentary?",Answer: Series
polcia federal  a lei  para todos,1,Is title 'polcia federal  a lei  para todos' original Netflix content?,Answer: No,33,"Is Netflix title 'polcia federal  a lei  para todos' a Series, Movie, or Documentary?",Answer Series
live,1,Is title 'live' original Netflix content?,Answer: It is unclear without more specific information.,4,"Is Netflix title 'live' a Series, Movie, or Documentary?",Answer: It could be any of the three options without more specific information.
mission impossible  ghost protocol,1,Is title 'mission impossible  ghost protocol' original Netflix content?,Answer No,34,"Is Netflix title 'mission impossible  ghost protocol' a Series, Movie, or Documentary?",Answer Movie
danil arends de zachte heelmeester,1,Is title 'danil arends de zachte heelmeester' original Netflix content?,Answer No,34,"Is Netflix title 'danil arends de zachte heelmeester' a Series, Movie, or Documentary?",Answer Series
madras caf,1,Is title 'madras caf' original Netflix content?,Answer No,10,"Is Netflix title 'madras caf' a Series, Movie, or Documentary?",Answer Movie
di4ries,1,Is title 'di4ries' original Netflix content?,Answer: No,7,"Is Netflix title 'di4ries' a Series, Movie, or Documentary?",Answer: Series
island of hope  jremnysgsziget,1,Is title 'island of hope  jremnysgsziget' original Netflix content?,Answer: No,30,"Is Netflix title 'island of hope  jremnysgsziget' a Series, Movie, or Documentary?","Answer: It is unclear as ""Island of Hope Jremnysgsziget"" does not appear to be a known title on Netflix."
italian race  veloce come il vento,1,Is title 'italian race  veloce come il vento' original Netflix content?,Answer No,34,"Is Netflix title 'italian race  veloce come il vento' a Series, Movie, or Documentary?",Answer Movie
war of trap,1,Is title 'war of trap' original Netflix content?,Answer No,11,"Is Netflix title 'war of trap' a Series, Movie, or Documentary?",Answer: It is not a known title on Netflix.
ronaldo vs messi face off,1,Is title 'ronaldo vs messi face off' original Netflix content?,Answer No,25,"Is Netflix title 'ronaldo vs messi face off' a Series, Movie, or Documentary?",Answer Documentary
god tongue,1,Is title 'god tongue' original Netflix content?,Answer: No,10,"Is Netflix title 'god tongue' a Series, Movie, or Documentary?",Answer Series
johann knig  milchbrtchenrechnung,1,Is title 'johann knig  milchbrtchenrechnung' original Netflix content?,Answer No,33,"Is Netflix title 'johann knig  milchbrtchenrechnung' a Series, Movie, or Documentary?",Answer: It is not available on Netflix.
amazing interiors,1,Is title 'amazing interiors' original Netflix content?,Answer Yes,17,"Is Netflix title 'amazing interiors' a Series, Movie, or Documentary?",Answer Series
copenhagen cowboy,1,Is title 'copenhagen cowboy' original Netflix content?,Answer No,17,"Is Netflix title 'copenhagen cowboy' a Series, Movie, or Documentary?",Answer Movie
national treasure,1,Is title 'national treasure' original Netflix content?,Answer No,17,"Is Netflix title 'national treasure' a Series, Movie, or Documentary?",Answer Movie
fan of amoory,1,Is title 'fan of amoory' original Netflix content?,Answer No,13,"Is Netflix title 'fan of amoory' a Series, Movie, or Documentary?",Answer: Series
pirate gold of adak island,1,Is title 'pirate gold of adak island' original Netflix content?,Answer No,26,"Is Netflix title 'pirate gold of adak island' a Series, Movie, or Documentary?",Answer Series
nothing to lose 2  nada a perder 2,1,Is title 'nothing to lose 2  nada a perder 2' original Netflix content?,Answer No,34,"Is Netflix title 'nothing to lose 2  nada a perder 2' a Series, Movie, or Documentary?",Answer Movie
karmas world music videos volume 1,1,Is title 'karmas world music videos volume 1' original Netflix content?,Answer Yes,34,"Is Netflix title 'karmas world music videos volume 1' a Series, Movie, or Documentary?",Answer Series
formosa 1867,1,Is title 'formosa 1867' original Netflix content?,Answer No,12,"Is Netflix title 'formosa 1867' a Series, Movie, or Documentary?",Answer Series
kartini princess of java  kartini,1,Is title 'kartini princess of java  kartini' original Netflix content?,Answer No,33,"Is Netflix title 'kartini princess of java  kartini' a Series, Movie, or Documentary?",Answer Movie
brown and friends,1,Is title 'brown and friends' original Netflix content?,Answer No,17,"Is Netflix title 'brown and friends' a Series, Movie, or Documentary?",Answer Series
escape from mr lemoncellos library,1,Is title 'escape from mr lemoncellos library' original Netflix content?,Answer No,34,"Is Netflix title 'escape from mr lemoncellos library' a Series, Movie, or Documentary?",Answer Series
black knight,1,Is title 'black knight' original Netflix content?,Answer No,12,"Is Netflix title 'black knight' a Series, Movie, or Documentary?",Answer Movie
crazy wedding 2    2,1,Is title 'crazy wedding 2    2' original Netflix content?,Answer: No,20,"Is Netflix title 'crazy wedding 2    2' a Series, Movie, or Documentary?",Answer Movie
keif tasmaoni ajib,1,Is title 'keif tasmaoni ajib' original Netflix content?,Answer: No,18,"Is Netflix title 'keif tasmaoni ajib' a Series, Movie, or Documentary?",Answer: None of the above.
jai mummy di,1,Is title 'jai mummy di' original Netflix content?,Answer No,12,"Is Netflix title 'jai mummy di' a Series, Movie, or Documentary?",Answer Movie
queer eye were in japan,1,Is title 'queer eye were in japan' original Netflix content?,Answer Yes,23,"Is Netflix title 'queer eye were in japan' a Series, Movie, or Documentary?",Answer Series
gi joe the rise of cobra,1,Is title 'gi joe the rise of cobra' original Netflix content?,Answer No,24,"Is Netflix title 'gi joe the rise of cobra' a Series, Movie, or Documentary?",Answer Movie
liberated the new sexual revolution,1,Is title 'liberated the new sexual revolution' original Netflix content?,Answer No,35,"Is Netflix title 'liberated the new sexual revolution' a Series, Movie, or Documentary?",Answer Documentary
tasty guys 2023     2023,1,Is title 'tasty guys 2023     2023' original Netflix content?,Answer: No,24,"Is Netflix title 'tasty guys 2023     2023' a Series, Movie, or Documentary?","Answer: It is unclear as there is no known title ""Tasty Guys 2023 2023"" on Netflix."
the best years  gli anni pi belli,1,Is title 'the best years  gli anni pi belli' original Netflix content?,Answer: No,33,"Is Netflix title 'the best years  gli anni pi belli' a Series, Movie, or Documentary?",Answer Movie
the claus family  de familie claus,1,Is title 'the claus family  de familie claus' original Netflix content?,Answer Yes,34,"Is Netflix title 'the claus family  de familie claus' a Series, Movie, or Documentary?",Answer Movie
ongbak the thai warrior,1,Is title 'ongbak the thai warrior' original Netflix content?,Answer No,23,"Is Netflix title 'ongbak the thai warrior' a Series, Movie, or Documentary?",Answer Movie
the bombardment  skyggen i mit je,1,Is title 'the bombardment  skyggen i mit je' original Netflix content?,Answer No,33,"Is Netflix title 'the bombardment  skyggen i mit je' a Series, Movie, or Documentary?",Answer Movie
female factor  za vm hledej enu,1,Is title 'female factor  za vm hledej enu' original Netflix content?,Answer: No,31,"Is Netflix title 'female factor  za vm hledej enu' a Series, Movie, or Documentary?",Answer: Series
the healing powers of dude,1,Is title 'the healing powers of dude' original Netflix content?,Answer Yes,26,"Is Netflix title 'the healing powers of dude' a Series, Movie, or Documentary?",Answer Series
pals before gals  bruder vor luder,1,Is title 'pals before gals  bruder vor luder' original Netflix content?,Answer No,34,"Is Netflix title 'pals before gals  bruder vor luder' a Series, Movie, or Documentary?",Answer Movie
million dollar beach house,1,Is title 'million dollar beach house' original Netflix content?,Answer Yes,26,"Is Netflix title 'million dollar beach house' a Series, Movie, or Documentary?",Answer Series
the romancing star,1,Is title 'the romancing star' original Netflix content?,Answer No,18,"Is Netflix title 'the romancing star' a Series, Movie, or Documentary?",Answer Movie
the royal wives of windsor,1,Is title 'the royal wives of windsor' original Netflix content?,Answer No,26,"Is Netflix title 'the royal wives of windsor' a Series, Movie, or Documentary?",Answer Series
people just do nothing big in japan,1,Is title 'people just do nothing big in japan' original Netflix content?,Answer Yes,35,"Is Netflix title 'people just do nothing big in japan' a Series, Movie, or Documentary?",Answer Series
aileen wuornos american boogeywoman,1,Is title 'aileen wuornos american boogeywoman' original Netflix content?,Answer No,35,"Is Netflix title 'aileen wuornos american boogeywoman' a Series, Movie, or Documentary?",Answer Movie
the rainbow troops  laskar pelangi,1,Is title 'the rainbow troops  laskar pelangi' original Netflix content?,Answer No,34,"Is Netflix title 'the rainbow troops  laskar pelangi' a Series, Movie, or Documentary?",Answer Movie
anime supremacy,1,Is title 'anime supremacy' original Netflix content?,Answer No,15,"Is Netflix title 'anime supremacy' a Series, Movie, or Documentary?",Answer Series
our 30 minute sessions  30,1,Is title 'our 30 minute sessions  30' original Netflix content?,Answer: Yes,26,"Is Netflix title 'our 30 minute sessions  30' a Series, Movie, or Documentary?",Answer Series
god willing  se dio vuole,1,Is title 'god willing  se dio vuole' original Netflix content?,Answer No,25,"Is Netflix title 'god willing  se dio vuole' a Series, Movie, or Documentary?",Answer Movie
run to the beach  kulari ke pantai,1,Is title 'run to the beach  kulari ke pantai' original Netflix content?,Answer: No,34,"Is Netflix title 'run to the beach  kulari ke pantai' a Series, Movie, or Documentary?",Answer: Movie
the immortal  limmortale,1,Is title 'the immortal  limmortale' original Netflix content?,Answer No,24,"Is Netflix title 'the immortal  limmortale' a Series, Movie, or Documentary?",Answer Movie
avengers climate conundrum,1,Is title 'avengers climate conundrum' original Netflix content?,Answer No,26,"Is Netflix title 'avengers climate conundrum' a Series, Movie, or Documentary?",Answer Documentary
restaurant to another world,1,Is title 'restaurant to another world' original Netflix content?,Answer No,27,"Is Netflix title 'restaurant to another world' a Series, Movie, or Documentary?",Answer Series
tadas doitall house,1,Is title 'tadas doitall house' original Netflix content?,Answer No,19,"Is Netflix title 'tadas doitall house' a Series, Movie, or Documentary?",Answer Series
chelsea handler revolution,1,Is title 'chelsea handler revolution' original Netflix content?,Answer Yes,26,"Is Netflix title 'chelsea handler revolution' a Series, Movie, or Documentary?",Answer Series
jackass number two unrated version,1,Is title 'jackass number two unrated version' original Netflix content?,Answer No,34,"Is Netflix title 'jackass number two unrated version' a Series, Movie, or Documentary?",Answer Movie
carlos ballarta el amor es de putos,1,Is title 'carlos ballarta el amor es de putos' original Netflix content?,Answer Yes,35,"Is Netflix title 'carlos ballarta el amor es de putos' a Series, Movie, or Documentary?",Answer Stand-up Comedy Special
the storm riders,1,Is title 'the storm riders' original Netflix content?,Answer No,16,"Is Netflix title 'the storm riders' a Series, Movie, or Documentary?",Answer Movie
the three musketeers 2011,1,Is title 'the three musketeers 2011' original Netflix content?,Answer No,25,"Is Netflix title 'the three musketeers 2011' a Series, Movie, or Documentary?",Answer Movie
when we were young  khi ta hai lm,1,Is title 'when we were young  khi ta hai lm' original Netflix content?,Answer: No,33,"Is Netflix title 'when we were young  khi ta hai lm' a Series, Movie, or Documentary?",Answer Series
sdu sex duties unit,1,Is title 'sdu sex duties unit' original Netflix content?,Answer No,19,"Is Netflix title 'sdu sex duties unit' a Series, Movie, or Documentary?",Answer Series
dated and related,1,Is title 'dated and related' original Netflix content?,Answer: No,17,"Is Netflix title 'dated and related' a Series, Movie, or Documentary?",Answer Series
rhys nicholson live at the athenaeum,1,Is title 'rhys nicholson live at the athenaeum' original Netflix content?,Answer No,36,"Is Netflix title 'rhys nicholson live at the athenaeum' a Series, Movie, or Documentary?",Answer Series
terribly happy  frygtelig lykkelig,1,Is title 'terribly happy  frygtelig lykkelig' original Netflix content?,Answer No,34,"Is Netflix title 'terribly happy  frygtelig lykkelig' a Series, Movie, or Documentary?",Answer Movie
closed ward,1,Is title 'closed ward' original Netflix content?,Answer: No,11,"Is Netflix title 'closed ward' a Series, Movie, or Documentary?",Answer Movie
danil arends blessuretijd,1,Is title 'danil arends blessuretijd' original Netflix content?,Answer No,25,"Is Netflix title 'danil arends blessuretijd' a Series, Movie, or Documentary?",Answer Series
the new prince of tennis,1,Is title 'the new prince of tennis' original Netflix content?,Answer No,24,"Is Netflix title 'the new prince of tennis' a Series, Movie, or Documentary?",Answer Series
time of happiness  mutluluk zaman,1,Is title 'time of happiness  mutluluk zaman' original Netflix content?,Answer: No,33,"Is Netflix title 'time of happiness  mutluluk zaman' a Series, Movie, or Documentary?",Answer Movie
my boyfriend in orange,1,Is title 'my boyfriend in orange' original Netflix content?,Answer No,22,"Is Netflix title 'my boyfriend in orange' a Series, Movie, or Documentary?",Answer Series
talking animals  konuan hayvanlar,1,Is title 'talking animals  konuan hayvanlar' original Netflix content?,Answer: No,33,"Is Netflix title 'talking animals  konuan hayvanlar' a Series, Movie, or Documentary?",Answer Series
spanish affair  8 apellidos vascos,1,Is title 'spanish affair  8 apellidos vascos' original Netflix content?,Answer No,34,"Is Netflix title 'spanish affair  8 apellidos vascos' a Series, Movie, or Documentary?",Answer Movie
warrior,1,Is title 'warrior' original Netflix content?,Answer No,7,"Is Netflix title 'warrior' a Series, Movie, or Documentary?",Answer Series
ma cosa ci dice il cervello,1,Is title 'ma cosa ci dice il cervello' original Netflix content?,Answer: No,27,"Is Netflix title 'ma cosa ci dice il cervello' a Series, Movie, or Documentary?",Answer Movie
the hunger games mockingjay  part 2,1,Is title 'the hunger games mockingjay  part 2' original Netflix content?,Answer No,35,"Is Netflix title 'the hunger games mockingjay  part 2' a Series, Movie, or Documentary?",Answer Movie
scott pilgrim vs the world,1,Is title 'scott pilgrim vs the world' original Netflix content?,Answer No,26,"Is Netflix title 'scott pilgrim vs the world' a Series, Movie, or Documentary?",Answer Movie
time you change  zeiten ndern dich,1,Is title 'time you change  zeiten ndern dich' original Netflix content?,Answer No,34,"Is Netflix title 'time you change  zeiten ndern dich' a Series, Movie, or Documentary?",Answer Movie
sayed the servant,1,Is title 'sayed the servant' original Netflix content?,Answer No,17,"Is Netflix title 'sayed the servant' a Series, Movie, or Documentary?",Answer Series
james acaster repertoire collection,1,Is title 'james acaster repertoire collection' original Netflix content?,Answer Yes,35,"Is Netflix title 'james acaster repertoire collection' a Series, Movie, or Documentary?",Answer Series
barbie as the princess and the pauper,1,Is title 'barbie as the princess and the pauper' original Netflix content?,Answer No,37,"Is Netflix title 'barbie as the princess and the pauper' a Series, Movie, or Documentary?",Answer Movie
myth  mogul john delorean,1,Is title 'myth  mogul john delorean' original Netflix content?,Answer No,25,"Is Netflix title 'myth  mogul john delorean' a Series, Movie, or Documentary?",Answer Documentary
barbie  her sisters in a puppy chase,1,Is title 'barbie  her sisters in a puppy chase' original Netflix content?,Answer No,36,"Is Netflix title 'barbie  her sisters in a puppy chase' a Series, Movie, or Documentary?",Answer Movie
your name engraved herein,1,Is title 'your name engraved herein' original Netflix content?,Answer No,25,"Is Netflix title 'your name engraved herein' a Series, Movie, or Documentary?",Answer Movie
bungo stray dogs 2   2,1,Is title 'bungo stray dogs 2   2' original Netflix content?,Answer No,22,"Is Netflix title 'bungo stray dogs 2   2' a Series, Movie, or Documentary?",Answer Series
captain underpants epic choiceorama,1,Is title 'captain underpants epic choiceorama' original Netflix content?,Answer No,35,"Is Netflix title 'captain underpants epic choiceorama' a Series, Movie, or Documentary?",Answer Movie
bungo stray dogs 4   4,1,Is title 'bungo stray dogs 4   4' original Netflix content?,Answer No,22,"Is Netflix title 'bungo stray dogs 4   4' a Series, Movie, or Documentary?",Answer Series
bright samurai soul,1,Is title 'bright samurai soul' original Netflix content?,Answer Yes,19,"Is Netflix title 'bright samurai soul' a Series, Movie, or Documentary?",Answer Movie
big brother fadil  abang long fadil,1,Is title 'big brother fadil  abang long fadil' original Netflix content?,Answer No,35,"Is Netflix title 'big brother fadil  abang long fadil' a Series, Movie, or Documentary?",Answer Series
super monsters monster pets,1,Is title 'super monsters monster pets' original Netflix content?,Answer Yes,27,"Is Netflix title 'super monsters monster pets' a Series, Movie, or Documentary?",Answer Series
kuch kuch hota hai,1,Is title 'kuch kuch hota hai' original Netflix content?,Answer No,18,"Is Netflix title 'kuch kuch hota hai' a Series, Movie, or Documentary?",Answer Movie
royal tramp ii   ii    2,1,Is title 'royal tramp ii   ii    2' original Netflix content?,Answer No,24,"Is Netflix title 'royal tramp ii   ii    2' a Series, Movie, or Documentary?",Answer Movie
harry potter and the sorcerers stone,1,Is title 'harry potter and the sorcerers stone' original Netflix content?,Answer No,36,"Is Netflix title 'harry potter and the sorcerers stone' a Series, Movie, or Documentary?",Answer Movie
bleach 2004 turn back the pendulum,1,Is title 'bleach 2004 turn back the pendulum' original Netflix content?,Answer No,34,"Is Netflix title 'bleach 2004 turn back the pendulum' a Series, Movie, or Documentary?",Answer Series
the hot life,1,Is title 'the hot life' original Netflix content?,Answer No,12,"Is Netflix title 'the hot life' a Series, Movie, or Documentary?",Answer Series
fat choi spirit,1,Is title 'fat choi spirit' original Netflix content?,Answer No,15,"Is Netflix title 'fat choi spirit' a Series, Movie, or Documentary?",Answer Movie
dhan dhana dhan goal,1,Is title 'dhan dhana dhan goal' original Netflix content?,Answer No,20,"Is Netflix title 'dhan dhana dhan goal' a Series, Movie, or Documentary?",Answer Movie
this earth of mankind  bumi manusia,1,Is title 'this earth of mankind  bumi manusia' original Netflix content?,Answer No,35,"Is Netflix title 'this earth of mankind  bumi manusia' a Series, Movie, or Documentary?",Answer: It is a Movie.
we need to talk about kevin,1,Is title 'we need to talk about kevin' original Netflix content?,Answer No,27,"Is Netflix title 'we need to talk about kevin' a Series, Movie, or Documentary?",Answer Movie
the secret 2016,1,Is title 'the secret 2016' original Netflix content?,Answer No,15,"Is Netflix title 'the secret 2016' a Series, Movie, or Documentary?",Answer Documentary
stuck together  8 rue de lhumanit,1,Is title 'stuck together  8 rue de lhumanit' original Netflix content?,Answer: No,33,"Is Netflix title 'stuck together  8 rue de lhumanit' a Series, Movie, or Documentary?",Answer Series
the stranger by the beach,1,Is title 'the stranger by the beach' original Netflix content?,Answer No,25,"Is Netflix title 'the stranger by the beach' a Series, Movie, or Documentary?",Answer Movie
